route,trip,longitude,latitude,scheduled_time,d_time
83X, 8023,-122.395135,37.777109,57780,-133
83X, 8023,-122.414597,37.778498,57180,139
83X, 8023,-122.395135,37.777109,59100,36
83X, 8023,-122.414597,37.778498,58500,153
83X, 8023,-122.416305,37.777375,58440,83
83X, 8033,-122.395135,37.777109,60480,-30
83X, 8033,-122.414597,37.778498,59880,2
83X, 8033,-122.416305,37.777375,59820,-66
83X, 8023,-122.395135,37.777109,61560,23
83X, 8023,-122.414597,37.778498,60960,66
83X, 8023,-122.416305,37.777375,60900,-12
83X, 8033,-122.395135,37.777109,62520,181
83X, 8033,-122.414597,37.778498,61920,114
83X, 8033,-122.416305,37.777375,61860,59
83X, 8023,-122.395135,37.777109,64080,31
83X, 8023,-122.414597,37.778498,63480,37
83X, 8023,-122.416305,37.777375,63420,4
83X, 8033,-122.395135,37.777109,65160,-29
83X, 8033,-122.414597,37.778498,64560,0
83X, 8033,-122.416305,37.777375,64500,-65
83X, 8023,-122.395135,37.777109,66120,143
83X, 8023,-122.414597,37.778498,65520,222
83X, 8023,-122.416305,37.777375,65460,190
83X, 8033,-122.395135,37.777109,67680,168
83X, 8033,-122.414597,37.778498,67080,144
83X, 8033,-122.416305,37.777375,67020,91
83X, 8033,-122.395135,37.777109,69720,-121
83X, 8033,-122.414597,37.778498,69120,-48
83X, 8033,-122.416305,37.777375,69060,-109
83X, 8033,-122.395135,37.777109,71280,-83
83X, 8033,-122.414597,37.778498,70680,44
83X, 8033,-122.416305,37.777375,70620,2
83X, 8033,-122.395135,37.777109,72600,-94
83X, 8033,-122.414597,37.778498,72060,-7
83X, 8033,-122.416305,37.777375,72000,-29
83X, 8230,-122.395135,37.777109,26820,187
83X, 8230,-122.414597,37.778498,26280,243
83X, 8230,-122.416305,37.777375,26220,206
83X, 8230,-122.395135,37.777109,29280,336
83X, 8230,-122.414597,37.778498,28740,393
83X, 8230,-122.416305,37.777375,28680,328
83X, 8230,-122.395135,37.777109,34080,803
83X, 8230,-122.414597,37.778498,33540,698
83X, 8230,-122.416305,37.777375,33480,635
83X, 8351,-122.395135,37.777109,27840,-20
83X, 8351,-122.414597,37.778498,27300,114
83X, 8351,-122.416305,37.777375,27240,86
83X, 8351,-122.395135,37.777109,30000,-110
83X, 8351,-122.414597,37.778498,29460,-52
83X, 8351,-122.416305,37.777375,29400,-140
83X, 8230,-122.395135,37.777109,32880,587
83X, 8230,-122.414597,37.778498,32340,412
83X, 8230,-122.416305,37.777375,32280,274
83X, 8351,-122.395135,37.777109,35100,10
83X, 8351,-122.414597,37.778498,34560,-50
83X, 8351,-122.416305,37.777375,34500,-110
83X, 8230,-122.416305,37.777375,26220,176
83X, 8230,-122.395135,37.777109,28080,312
83X, 8230,-122.416305,37.777375,28680,274
83X, 8351,-122.395135,37.777109,28800,73
83X, 8351,-122.416305,37.777375,29400,-129
83X, 8230,-122.395135,37.777109,29280,435
83X, 8230,-122.416305,37.777375,29880,281
83X, 8351,-122.395135,37.777109,30300,40
83X, 8351,-122.416305,37.777375,30900,-37
83X, 8230,-122.395135,37.777109,31680,275
83X, 8230,-122.416305,37.777375,32280,230
83X, 8351,-122.395135,37.777109,32400,116
83X, 8351,-122.416305,37.777375,33000,105
83X, 8230,-122.395135,37.777109,32880,597
83X, 8230,-122.416305,37.777375,33480,607
83X, 8351,-122.395135,37.777109,33900,19
83X, 8351,-122.416305,37.777375,34500,-200
83X, 8230,-122.395135,37.777109,35400,65
83X, 8230,-122.416305,37.777375,35940,2
83X, 8351,-122.395135,37.777109,36480,39
83X, 8351,-122.416305,37.777375,37020,-61
83X, 8228,-122.395135,37.777109,38820,58
83X, 8023,-122.395135,37.777109,57900,98
83X, 8023,-122.416305,37.777375,58440,81
83X, 8023,-122.395135,37.777109,60300,33
83X, 8023,-122.416305,37.777375,60900,-35
83X, 8023,-122.395135,37.777109,62820,23
83X, 8023,-122.416305,37.777375,63420,2
83X, 8023,-122.395135,37.777109,64860,187
83X, 8023,-122.416305,37.777375,65460,178
83X, 8033,-122.395135,37.777109,66420,61
83X, 8033,-122.416305,37.777375,67020,73
83X, 8033,-122.395135,37.777109,70080,34
83X, 8033,-122.416305,37.777375,70620,-89
83X, 8033,-122.395135,37.777109,71460,-29
83X, 8033,-122.416305,37.777375,72000,-66
83X, 8033,-122.416305,37.777375,59820,-102
83X, 8033,-122.395135,37.777109,61260,1
83X, 8033,-122.416305,37.777375,61860,46
83X, 8033,-122.395135,37.777109,63900,-97
83X, 8033,-122.416305,37.777375,64500,-137
83X, 8033,-122.395135,37.777109,68460,20
83X, 8033,-122.416305,37.777375,69060,-84
83X, 8351,-122.395135,37.777109,31500,190
83X, 8351,-122.414597,37.778498,30960,127
83X, 8351,-122.416305,37.777375,30900,-8
83X, 8351,-122.395135,37.777109,33600,254
83X, 8351,-122.414597,37.778498,33060,165
83X, 8351,-122.416305,37.777375,33000,134
83X, 8230,-122.395135,37.777109,30480,441
83X, 8230,-122.414597,37.778498,29940,360
83X, 8230,-122.416305,37.777375,29880,333
83X, 8023,-122.395135,37.777109,67500,78
83X, 8023,-122.416305,37.777375,68100,-8
83X, 8023,-122.395135,37.777109,68760,-64
83X, 8023,-122.414597,37.778498,68160,36
83X, 8023,-122.416305,37.777375,68100,-3
