route,trip,longitude,latitude,scheduled_time,d_time
M, 1532,-122.396431,37.793152,19200,617
M, 1532,-122.41934,37.775234,19560,570
M, 1532,-122.435289,37.762683,19800,518
M, 1532,-122.446566,37.720622,21660,519
M, 1532,-122.45618,37.713161,21360,286
M, 1532,-122.4658,37.740956,20280,507
M, 1532,-122.465846,37.740893,20340,453
M, 1532,-122.471618,37.734807,20520,434
M, 1532,-122.475233,37.721074,20880,376
M, 1401,-122.396431,37.793152,20400,301
M, 1401,-122.41934,37.775234,20760,309
M, 1401,-122.435289,37.762683,21000,268
M, 1401,-122.446566,37.720622,22860,91
M, 1401,-122.45618,37.713161,22560,166
M, 1401,-122.4658,37.740956,21480,248
M, 1401,-122.465846,37.740893,21540,188
M, 1401,-122.471618,37.734807,21720,242
M, 1401,-122.475233,37.721074,22080,209
M, 1472,-122.396431,37.793152,21480,-220
M, 1472,-122.41934,37.775234,21840,-251
M, 1472,-122.435289,37.762683,22080,-311
M, 1472,-122.446566,37.720622,23940,-568
M, 1472,-122.45618,37.713161,23640,-476
M, 1472,-122.4658,37.740956,22560,-326
M, 1472,-122.465846,37.740893,22620,-386
M, 1472,-122.471618,37.734807,22800,-391
M, 1472,-122.475233,37.721074,23160,-390
M, 1402,-122.396431,37.793152,22500,-41
M, 1402,-122.41934,37.775234,22860,-57
M, 1402,-122.435289,37.762683,23100,-98
M, 1402,-122.446566,37.720622,24960,130
M, 1402,-122.45618,37.713161,24660,188
M, 1402,-122.4658,37.740956,23580,-31
M, 1402,-122.465846,37.740893,23640,-88
M, 1402,-122.471618,37.734807,23820,118
M, 1402,-122.475233,37.721074,24180,117
M, 1471,-122.396431,37.793152,23400,-170
M, 1471,-122.41934,37.775234,23760,-191
M, 1471,-122.435289,37.762683,24000,-238
M, 1471,-122.446566,37.720622,25860,-192
M, 1471,-122.45618,37.713161,25560,-137
M, 1471,-122.475233,37.721074,25080,-88
M, 1509,-122.396431,37.793152,25020,1
M, 1509,-122.41934,37.775234,25380,-17
M, 1509,-122.435289,37.762683,25620,-52
M, 1509,-122.446566,37.720622,27480,-4
M, 1509,-122.45618,37.713161,27180,-7
M, 1509,-122.4658,37.740956,26100,-64
M, 1509,-122.465846,37.740893,26160,-121
M, 1509,-122.471618,37.734807,26340,-19
M, 1509,-122.475233,37.721074,26700,-31
M, 1532,-122.396431,37.793152,25800,531
M, 1532,-122.41934,37.775234,26160,521
M, 1532,-122.435289,37.762683,26400,547
M, 1532,-122.446566,37.720622,28260,703
M, 1532,-122.45618,37.713161,27960,663
M, 1532,-122.4658,37.740956,26880,625
M, 1532,-122.465846,37.740893,26940,565
