route,trip,longitude,latitude,scheduled_time,d_time
N, 1489,-122.394364,37.776058,17640,-130
N, 1520,-122.394364,37.776058,17640,-159
N, 1489,-122.396431,37.793152,18180,611
N, 1520,-122.396431,37.793152,18180,611
N, 1489,-122.41934,37.775234,18540,633
N, 1520,-122.41934,37.775234,18540,633
N, 1520,-122.456561,37.765003,19140,482
N, 1489,-122.456561,37.765003,19140,476
N, 1520,-122.476825,37.76174,19620,516
N, 1489,-122.476825,37.76174,19620,516
N, 1520,-122.495565,37.760912,19920,437
N, 1489,-122.495565,37.760912,19920,425
N, 1520,-122.509201,37.760348,20220,356
N, 1489,-122.509201,37.760348,20220,372
N, 1491,-122.394364,37.776058,18720,-41
N, 1473,-122.394364,37.776058,18720,-43
N, 1491,-122.396431,37.793152,19260,198
N, 1473,-122.396431,37.793152,19260,198
N, 1473,-122.41934,37.775234,19620,174
N, 1491,-122.41934,37.775234,19620,174
N, 1473,-122.456561,37.765003,20220,133
N, 1491,-122.456561,37.765003,20220,134
N, 1491,-122.476825,37.76174,20700,62
N, 1473,-122.476825,37.76174,20700,63
N, 1491,-122.495565,37.760912,21000,64
N, 1473,-122.495565,37.760912,21000,61
N, 1491,-122.509201,37.760348,21300,927
N, 1473,-122.509201,37.760348,21300,922
N, 1539,-122.394364,37.776058,19620,-29
N, 1510,-122.394364,37.776058,19620,-44
N, 1539,-122.396431,37.793152,20160,71
N, 1510,-122.396431,37.793152,20160,71
N, 1510,-122.41934,37.775234,20520,91
N, 1539,-122.41934,37.775234,20520,91
N, 1510,-122.456561,37.765003,21120,61
N, 1539,-122.456561,37.765003,21120,52
N, 1539,-122.476825,37.76174,21600,52
N, 1510,-122.476825,37.76174,21600,52
N, 1510,-122.495565,37.760912,21900,78
N, 1539,-122.495565,37.760912,21900,65
N, 1539,-122.509201,37.760348,22200,360
N, 1510,-122.509201,37.760348,22200,387
N, 1525,-122.394364,37.776058,20520,24
N, 1405,-122.394364,37.776058,20520,15
N, 1525,-122.396431,37.793152,21060,122
N, 1405,-122.396431,37.793152,21060,122
N, 1525,-122.41934,37.775234,21420,87
N, 1405,-122.41934,37.775234,21420,87
N, 1405,-122.456561,37.765003,22020,94
N, 1525,-122.456561,37.765003,22020,85
N, 1405,-122.476825,37.76174,22500,122
N, 1525,-122.476825,37.76174,22500,111
N, 1405,-122.495565,37.760912,22800,109
N, 1525,-122.495565,37.760912,22800,105
N, 1405,-122.509201,37.760348,23100,108
N, 1525,-122.509201,37.760348,23100,229
N, 1485,-122.394364,37.776058,21420,-66
N, 1450,-122.396431,37.793152,21960,-61
N, 1485,-122.396431,37.793152,21960,-61
N, 1485,-122.41934,37.775234,22320,-78
N, 1450,-122.41934,37.775234,22320,-78
N, 1485,-122.456561,37.765003,22920,-98
N, 1450,-122.456561,37.765003,22920,-102
N, 1485,-122.476825,37.76174,23400,-66
N, 1450,-122.476825,37.76174,23400,-67
N, 1485,-122.495565,37.760912,23700,-52
N, 1450,-122.495565,37.760912,23700,-62
N, 1485,-122.509201,37.760348,24000,378
N, 1450,-122.509201,37.760348,24000,386
N, 1524,-122.396431,37.793152,22860,86
N, 1524,-122.41934,37.775234,23220,64
N, 1524,-122.456561,37.765003,23820,31
N, 1524,-122.476825,37.76174,24300,57
N, 1524,-122.495565,37.760912,24600,52
N, 1524,-122.509201,37.760348,24900,86
N, 1527,-122.394364,37.776058,23040,-75
N, 1439,-122.394364,37.776058,23040,-140
N, 1439,-122.396431,37.793152,23580,134
N, 1527,-122.396431,37.793152,23580,133
N, 1527,-122.41934,37.775234,23940,111
N, 1439,-122.41934,37.775234,23940,111
N, 1439,-122.456561,37.765003,24540,118
N, 1527,-122.456561,37.765003,24540,113
N, 1439,-122.476825,37.76174,25080,183
N, 1527,-122.476825,37.76174,25080,180
N, 1527,-122.495565,37.760912,25380,209
N, 1439,-122.495565,37.760912,25380,208
N, 1527,-122.509201,37.760348,25680,269
N, 1439,-122.509201,37.760348,25680,347
N, 1409,-122.394364,37.776058,23760,-9
N, 1409,-122.396431,37.793152,24300,156
N, 1409,-122.41934,37.775234,24660,140
N, 1409,-122.456561,37.765003,25260,112
N, 1409,-122.476825,37.76174,25800,22
N, 1409,-122.495565,37.760912,26100,6
N, 1409,-122.509201,37.760348,26400,592
N, 1453,-122.394364,37.776058,24360,-36
N, 1497,-122.394364,37.776058,24360,-50
N, 1497,-122.396431,37.793152,24900,28
N, 1453,-122.396431,37.793152,24900,28
N, 1497,-122.41934,37.775234,25260,-1
N, 1453,-122.41934,37.775234,25260,-1
N, 1453,-122.456561,37.765003,25860,-78
N, 1497,-122.456561,37.765003,25860,-81
N, 1497,-122.476825,37.76174,26400,-144
N, 1453,-122.476825,37.76174,26400,-150
N, 1497,-122.495565,37.760912,26700,-170
N, 1453,-122.495565,37.760912,26700,-151
N, 1497,-122.509201,37.760348,27000,146
N, 1453,-122.509201,37.760348,27000,165
N, 1489,-122.394364,37.776058,24900,-258
N, 1520,-122.394364,37.776058,24900,-199
N, 1520,-122.396431,37.793152,25500,-197
N, 1489,-122.396431,37.793152,25500,-197
N, 1489,-122.41934,37.775234,25860,-219
N, 1520,-122.41934,37.775234,25860,-219
N, 1520,-122.456561,37.765003,26460,-301
N, 1489,-122.456561,37.765003,26460,-275
N, 1489,-122.476825,37.76174,27000,-285
N, 1520,-122.476825,37.76174,27000,-286
N, 1489,-122.495565,37.760912,27300,-280
N, 1520,-122.495565,37.760912,27300,-288
N, 1489,-122.509201,37.760348,27600,11
N, 1520,-122.509201,37.760348,27600,-143
N, 1536,-122.394364,37.776058,25500,80
N, 1468,-122.394364,37.776058,25500,119
N, 1536,-122.396431,37.793152,26100,321
N, 1468,-122.396431,37.793152,26100,321
N, 1536,-122.41934,37.775234,26460,310
N, 1468,-122.41934,37.775234,26460,310
N, 1468,-122.456561,37.765003,27060,204
N, 1536,-122.456561,37.765003,27060,202
N, 1468,-122.476825,37.76174,27600,245
N, 1536,-122.476825,37.76174,27600,212
N, 1468,-122.495565,37.760912,27900,231
N, 1536,-122.495565,37.760912,27900,233
N, 1536,-122.509201,37.760348,28200,259
N, 1468,-122.509201,37.760348,28200,307
N, 1491,-122.394364,37.776058,26040,-98
N, 1473,-122.394364,37.776058,26040,-71
N, 1491,-122.396431,37.793152,26640,83
N, 1473,-122.396431,37.793152,26640,83
N, 1491,-122.41934,37.775234,27000,103
N, 1473,-122.41934,37.775234,27000,103
N, 1491,-122.456561,37.765003,27600,179
N, 1473,-122.456561,37.765003,27600,186
N, 1473,-122.476825,37.76174,28140,265
N, 1491,-122.476825,37.76174,28140,280
N, 1491,-122.495565,37.760912,28440,383
N, 1473,-122.495565,37.760912,28440,375
N, 1473,-122.509201,37.760348,28740,379
N, 1491,-122.509201,37.760348,28740,386
N, 1403,-122.394364,37.776058,26460,222
N, 1480,-122.394364,37.776058,26460,211
N, 1403,-122.396431,37.793152,27060,338
N, 1480,-122.396431,37.793152,27060,338
N, 1480,-122.41934,37.775234,27420,365
N, 1403,-122.41934,37.775234,27420,365
N, 1403,-122.456561,37.765003,28020,434
N, 1480,-122.456561,37.765003,28020,419
N, 1480,-122.476825,37.76174,28620,416
N, 1403,-122.476825,37.76174,28620,409
N, 1480,-122.495565,37.760912,28980,407
N, 1403,-122.495565,37.760912,28980,408
N, 1403,-122.509201,37.760348,29280,422
N, 1480,-122.509201,37.760348,29280,469
N, 1537,-122.394364,37.776058,27300,373
N, 1550,-122.394364,37.776058,27300,382
N, 1550,-122.396431,37.793152,27900,337
N, 1537,-122.396431,37.793152,27900,337
N, 1537,-122.41934,37.775234,28260,585
N, 1550,-122.41934,37.775234,28260,585
N, 1550,-122.456561,37.765003,28860,659
N, 1537,-122.456561,37.765003,28860,639
N, 1550,-122.476825,37.76174,29460,585
N, 1537,-122.476825,37.76174,29460,558
N, 1537,-122.495565,37.760912,29820,486
