route,trip,longitude,latitude,scheduled_time,d_time
14X, 6271,-122.40664,37.782725,60720,19
14X, 6271,-122.42059,37.73229,61500,-41
14X, 6271,-122.431412,37.728696,61800,-15
14X, 6271,-122.441149,37.716455,62220,84
14X, 6271,-122.46126,37.70602,62880,11
14X, 6282,-122.42059,37.73229,59100,45
14X, 6282,-122.431412,37.728696,59400,-17
14X, 6282,-122.441149,37.716455,59820,46
14X, 6282,-122.46126,37.70602,60480,56
14X, 6406,-122.40664,37.782725,58800,156
14X, 6406,-122.42059,37.73229,59580,0
14X, 6406,-122.431412,37.728696,59880,-73
14X, 6406,-122.441149,37.716455,60300,-45
14X, 6406,-122.46126,37.70602,60960,-63
14X, 6202,-122.40664,37.782725,59280,142
14X, 6202,-122.42059,37.73229,60060,29
14X, 6202,-122.431412,37.728696,60360,-23
14X, 6202,-122.441149,37.716455,60780,76
14X, 6202,-122.46126,37.70602,61440,45
14X, 6208,-122.40664,37.782725,61200,131
14X, 6208,-122.42059,37.73229,61980,510
14X, 6208,-122.431412,37.728696,62280,419
14X, 6208,-122.441149,37.716455,62700,432
14X, 6208,-122.46126,37.70602,63360,326
14X, 6259,-122.40664,37.782725,62640,302
14X, 6259,-122.42059,37.73229,63480,264
14X, 6259,-122.431412,37.728696,63780,189
14X, 6259,-122.441149,37.716455,64200,210
14X, 6282,-122.394001,37.79266,62520,27
14X, 6282,-122.40664,37.782725,63120,187
14X, 6282,-122.42059,37.73229,63960,1
14X, 6282,-122.431412,37.728696,64260,-60
14X, 6282,-122.441149,37.716455,64680,-36
14X, 6282,-122.46126,37.70602,65280,-14
14X, 6406,-122.394001,37.79266,63000,-24
14X, 6406,-122.40664,37.782725,63600,173
14X, 6406,-122.42059,37.73229,64440,46
14X, 6406,-122.431412,37.728696,64740,50
14X, 6406,-122.441149,37.716455,65160,14
14X, 6406,-122.46126,37.70602,65760,-7
14X, 6202,-122.394001,37.79266,63480,-250
14X, 6202,-122.40664,37.782725,64080,290
14X, 6202,-122.42059,37.73229,64920,297
14X, 6202,-122.431412,37.728696,65220,259
14X, 6202,-122.441149,37.716455,65640,312
14X, 6202,-122.46126,37.70602,66240,267
14X, 6299,-122.40664,37.782725,64560,301
14X, 6299,-122.42059,37.73229,65400,229
14X, 6299,-122.431412,37.728696,65700,227
14X, 6299,-122.441149,37.716455,66120,248
14X, 6299,-122.46126,37.70602,66720,257
14X, 6239,-122.42059,37.73229,65880,353
14X, 6239,-122.431412,37.728696,66180,290
14X, 6239,-122.441149,37.716455,66600,309
14X, 6271,-122.394001,37.79266,64860,19
14X, 6271,-122.40664,37.782725,65400,423
14X, 6271,-122.42059,37.73229,66300,371
14X, 6271,-122.431412,37.728696,66600,329
14X, 6271,-122.441149,37.716455,67020,310
14X, 6271,-122.46126,37.70602,67500,372
14X, 6231,-122.40654,37.78259,32880,1652
14X, 6231,-122.42192,37.73095,31980,1329
