route,trip,longitude,latitude,scheduled_time,d_time
08X, 6282,-122.402614,37.712235,46381,-21
08X, 6282,-122.404362,37.777148,45781,-211
08X, 6282,-122.4047,37.73011,46081,-36
08X, 6282,-122.40714,37.789953,45061,39
08X, 6282,-122.407211,37.807182,44401,144
08X, 6282,-122.410436,37.800384,44761,54
08X, 6282,-122.420354,37.708484,3601,43148
08X, 6282,-122.440874,37.716473,3841,-26
08X, 6415,-122.402614,37.712235,45481,13
08X, 6415,-122.404362,37.777148,44881,-51
08X, 6415,-122.4047,37.73011,45181,-11
08X, 6415,-122.40714,37.789953,44161,-12
08X, 6415,-122.407211,37.807182,43501,49
08X, 6415,-122.410436,37.800384,43861,-20
08X, 6415,-122.420354,37.708484,45901,15
08X, 6415,-122.440874,37.716473,46141,29
08X, 6415,-122.45356,37.72376,46441,6
08X, 6292,-122.402614,37.712235,44701,-77
08X, 6292,-122.404362,37.777148,44041,-224
08X, 6292,-122.4047,37.73011,44341,-112
08X, 6292,-122.40714,37.789953,43321,-109
08X, 6220,-122.407211,37.807182,85800,4
08X, 6220,-122.410436,37.800384,86160,71
08X, 6292,-122.420354,37.708484,45121,-59
08X, 6292,-122.440874,37.716473,45361,-36
08X, 6292,-122.45356,37.72376,45661,8
08X, 6209,-122.402614,37.712235,43741,90
08X, 6294,-122.404362,37.777148,86280,-116
08X, 6209,-122.4047,37.73011,43381,36
08X, 6294,-122.40714,37.789953,85560,30
08X, 6294,-122.407211,37.807182,84840,46
08X, 6294,-122.410436,37.800384,85200,-72
08X, 6209,-122.420354,37.708484,44161,200
08X, 6209,-122.440874,37.716473,44401,382
08X, 6209,-122.45356,37.72376,44761,361
08X, 6249,-122.402614,37.712235,86100,38
08X, 6249,-122.404362,37.777148,85380,-60
08X, 6249,-122.4047,37.73011,85740,-13
08X, 6249,-122.40714,37.789953,84660,48
08X, 6249,-122.407211,37.807182,83940,12
08X, 6249,-122.410436,37.800384,84300,33
08X, 6206,-122.440874,37.716473,43561,-268
08X, 6206,-122.45356,37.72376,43921,-358
08X, 6218,-122.402614,37.712235,85200,908
08X, 6218,-122.404362,37.777148,84480,125
08X, 6218,-122.4047,37.73011,84840,844
08X, 6218,-122.40714,37.789953,83760,187
08X, 6218,-122.407211,37.807182,83040,53
08X, 6218,-122.410436,37.800384,83400,64
08X, 6209,-122.404362,37.777148,83640,-30
08X, 6209,-122.40714,37.789953,82920,57
08X, 5639,-122.407211,37.807182,82140,-863
08X, 6209,-122.410436,37.800384,82560,-71
08X, 6215,-122.402614,37.712235,82440,286
08X, 6215,-122.404362,37.777148,81720,-75
08X, 6215,-122.4047,37.73011,82080,314
08X, 6215,-122.40714,37.789953,81000,-44
08X, 6215,-122.407211,37.807182,80220,127
08X, 6215,-122.410436,37.800384,80640,12
08X, 6215,-122.420354,37.708484,82860,251
08X, 6215,-122.440874,37.716473,83100,252
08X, 6215,-122.45356,37.72376,83460,127
08X, 6233,-122.402614,37.712235,81600,98
08X, 6233,-122.404362,37.777148,80880,22
08X, 6233,-122.4047,37.73011,81240,54
08X, 6233,-122.40714,37.789953,80160,36
08X, 6233,-122.407211,37.807182,79320,-2
08X, 6233,-122.410436,37.800384,79740,24
08X, 6233,-122.420354,37.708484,82020,174
08X, 6233,-122.440874,37.716473,82260,159
08X, 6233,-122.45356,37.72376,82620,156
08X, 6230,-122.402614,37.712235,80760,28
08X, 6230,-122.404362,37.777148,79980,-43
08X, 6230,-122.4047,37.73011,80340,27
08X, 6230,-122.40714,37.789953,79260,34
08X, 6230,-122.407211,37.807182,78420,57
08X, 6230,-122.410436,37.800384,78840,48
08X, 6230,-122.420354,37.708484,81180,104
08X, 6230,-122.440874,37.716473,81480,147
08X, 6230,-122.45356,37.72376,81840,93
08X, 6220,-122.402614,37.712235,79920,-175
08X, 6220,-122.404362,37.777148,79140,-169
08X, 6220,-122.4047,37.73011,79500,-172
08X, 6220,-122.40714,37.789953,78360,69
08X, 6220,-122.407211,37.807182,77520,4
08X, 6220,-122.410436,37.800384,77940,9
08X, 6220,-122.420354,37.708484,80340,-116
08X, 6220,-122.440874,37.716473,80640,-113
08X, 6220,-122.45356,37.72376,81000,-236
08X, 6294,-122.402614,37.712235,79020,-202
08X, 6294,-122.404362,37.777148,78240,-229
08X, 6294,-122.4047,37.73011,78600,-194
08X, 6294,-122.40714,37.789953,77460,-83
08X, 6294,-122.407211,37.807182,76620,-14
08X, 6294,-122.410436,37.800384,77040,-60
08X, 6294,-122.420354,37.708484,79440,-124
08X, 6294,-122.440874,37.716473,79740,18
08X, 6294,-122.45356,37.72376,80100,15
08X, 6249,-122.402614,37.712235,78180,-261
08X, 6249,-122.404362,37.777148,77400,-231
08X, 6249,-122.4047,37.73011,77760,-242
08X, 6249,-122.40714,37.789953,76620,-15
08X, 6249,-122.407211,37.807182,75780,79
08X, 6249,-122.410436,37.800384,76200,-19
08X, 6249,-122.420354,37.708484,78660,-291
08X, 6249,-122.440874,37.716473,78960,-283
08X, 6249,-122.45356,37.72376,79320,-335
08X, 6209,-122.402614,37.712235,76500,138
08X, 6209,-122.404362,37.777148,75720,-122
08X, 6209,-122.4047,37.73011,76080,-65
08X, 6209,-122.40714,37.789953,74940,-65
08X, 6209,-122.410436,37.800384,74460,-27
08X, 6209,-122.420354,37.708484,76980,164
08X, 6209,-122.440874,37.716473,77280,334
08X, 6209,-122.45356,37.72376,77640,315
08X, 6237,-122.402614,37.712235,75000,-53
08X, 6237,-122.404362,37.777148,74220,-97
08X, 6237,-122.4047,37.73011,74580,-78
08X, 6237,-122.40714,37.789953,73380,10
08X, 6237,-122.407211,37.807182,72480,37
08X, 6237,-122.410436,37.800384,72900,10
