route,trip,longitude,latitude,scheduled_time,d_time
30X, 8316,-122.424871,37.802333,57480,-78
30X, 8316,-122.436176,37.800907,57720,7
30X, 8316,-122.44258,37.80378,58080,97
30X, 8319,-122.436176,37.800907,58380,25
30X, 8319,-122.44258,37.80378,58740,94
30X, 8353,-122.392534,37.791401,57720,7
30X, 8353,-122.40166,37.79606,58320,-32
30X, 8353,-122.424871,37.802333,58800,-16
30X, 8353,-122.436176,37.800907,59100,-69
30X, 8353,-122.44258,37.80378,59460,-59
30X, 8309,-122.392534,37.791401,58320,-4
30X, 8309,-122.40166,37.79606,58920,64
30X, 8309,-122.424871,37.802333,59400,20
30X, 8309,-122.436176,37.800907,59700,54
30X, 8309,-122.44258,37.80378,60060,181
30X, 8320,-122.40166,37.79606,59520,-53
30X, 8320,-122.424871,37.802333,60000,-55
30X, 8320,-122.436176,37.800907,60300,-20
30X, 8320,-122.44258,37.80378,60660,15
30X, 8316,-122.392534,37.791401,60000,35
30X, 8316,-122.40166,37.79606,60720,-202
30X, 8316,-122.424871,37.802333,61200,-211
30X, 8316,-122.436176,37.800907,61500,-194
30X, 8316,-122.44258,37.80378,61860,220
30X, 8319,-122.392534,37.791401,60900,29
30X, 8319,-122.40166,37.79606,61680,-146
30X, 8319,-122.424871,37.802333,62220,-201
30X, 8319,-122.436176,37.800907,62520,-46
30X, 8319,-122.44258,37.80378,62880,64
30X, 8353,-122.392534,37.791401,61320,31
30X, 8353,-122.40166,37.79606,62100,-208
30X, 8353,-122.424871,37.802333,62760,-162
30X, 8353,-122.436176,37.800907,63060,-117
30X, 8353,-122.44258,37.80378,63420,21
30X, 8223,-122.392534,37.791401,61740,11
30X, 8223,-122.40166,37.79606,62520,-155
30X, 8223,-122.424871,37.802333,63180,-36
30X, 8223,-122.436176,37.800907,63480,6
30X, 8223,-122.44258,37.80378,63900,95
30X, 8309,-122.392534,37.791401,62160,31
30X, 8309,-122.40166,37.79606,62940,-64
30X, 8309,-122.424871,37.802333,63600,50
30X, 8309,-122.436176,37.800907,63900,127
30X, 8309,-122.44258,37.80378,64320,203
30X, 8320,-122.392534,37.791401,62580,24
30X, 8320,-122.40166,37.79606,63360,82
30X, 8320,-122.424871,37.802333,64020,253
30X, 8320,-122.436176,37.800907,64320,280
30X, 8320,-122.44258,37.80378,64740,329
30X, 8327,-122.392534,37.791401,63420,12
30X, 8327,-122.40166,37.79606,64200,-232
30X, 8327,-122.424871,37.802333,64860,0
30X, 8327,-122.436176,37.800907,65160,24
30X, 8327,-122.44258,37.80378,65580,120
30X, 8316,-122.392534,37.791401,63840,-64
30X, 8316,-122.40166,37.79606,64620,-213
30X, 8316,-122.424871,37.802333,65280,-197
30X, 8316,-122.436176,37.800907,65580,-125
30X, 8319,-122.392534,37.791401,64800,-209
30X, 8319,-122.40166,37.79606,65580,-336
30X, 8319,-122.424871,37.802333,66240,-259
30X, 8319,-122.436176,37.800907,66540,-195
30X, 8319,-122.44258,37.80378,66900,-146
30X, 8353,-122.392534,37.791401,65280,3
30X, 8353,-122.40166,37.79606,66060,-230
30X, 8353,-122.424871,37.802333,66720,-150
30X, 8353,-122.436176,37.800907,67020,-52
30X, 8353,-122.44258,37.80378,67440,143
30X, 8223,-122.392534,37.791401,65820,30
30X, 8223,-122.40166,37.79606,66600,4
30X, 8223,-122.424871,37.802333,67260,-9
30X, 8223,-122.436176,37.800907,67560,122
30X, 8215,-122.392408,37.791303,23520,-24
30X, 8215,-122.4043,37.79607,22920,56
30X, 8215,-122.424894,37.802199,22500,78
30X, 8215,-122.436371,37.800738,22200,62
30X, 8041,-122.392408,37.791303,24480,-144
30X, 8041,-122.4043,37.79607,23820,-109
30X, 8041,-122.424894,37.802199,23400,-76
30X, 8041,-122.436371,37.800738,23100,-47
30X, 8041,-122.443422,37.803647,22800,-129
30X, 8318,-122.424894,37.802199,24300,165
30X, 8318,-122.436371,37.800738,24000,125
30X, 8334,-122.392408,37.791303,26100,-183
30X, 8334,-122.4043,37.79607,25440,-76
30X, 8334,-122.424894,37.802199,25020,18
30X, 8334,-122.436371,37.800738,24720,13
30X, 8334,-122.443422,37.803647,24420,-33
30X, 8005,-122.392408,37.791303,26520,-69
30X, 8005,-122.4043,37.79607,25860,-3
30X, 8005,-122.424894,37.802199,25440,51
30X, 8005,-122.436371,37.800738,25140,61
30X, 8025,-122.392408,37.791303,26880,-67
30X, 8025,-122.4043,37.79607,26220,-27
30X, 8025,-122.424894,37.802199,25800,59
30X, 8025,-122.436371,37.800738,25500,65
30X, 8025,-122.443422,37.803647,25200,7
30X, 8215,-122.392408,37.791303,27180,-146
30X, 8215,-122.4043,37.79607,26520,-83
30X, 8215,-122.424894,37.802199,26100,13
30X, 8215,-122.436371,37.800738,25800,37
30X, 8215,-122.443422,37.803647,25500,66
30X, 8220,-122.392408,37.791303,27480,-153
30X, 8220,-122.4043,37.79607,26820,-75
30X, 8220,-122.424894,37.802199,26400,-4
30X, 8220,-122.436371,37.800738,26100,22
30X, 8044,-122.392408,37.791303,27780,23
30X, 8044,-122.4043,37.79607,27120,-48
30X, 8044,-122.424894,37.802199,26700,7
30X, 8044,-122.436371,37.800738,26400,-8
30X, 8041,-122.392408,37.791303,28080,-79
30X, 8041,-122.4043,37.79607,27420,-30
30X, 8041,-122.424894,37.802199,27000,26
30X, 8041,-122.436371,37.800738,26700,25
30X, 8041,-122.443422,37.803647,26400,-46
30X, 8341,-122.392408,37.791303,28500,35
30X, 8341,-122.4043,37.79607,27780,9
30X, 8341,-122.424894,37.802199,27360,-46
30X, 8341,-122.436371,37.800738,27060,-51
30X, 8341,-122.443422,37.803647,26700,-28
30X, 8210,-122.392408,37.791303,28740,231
30X, 8210,-122.4043,37.79607,28020,206
30X, 8210,-122.424894,37.802199,27600,143
30X, 8210,-122.436371,37.800738,27300,54
30X, 8210,-122.443422,37.803647,26940,-18
30X, 8318,-122.424894,37.802199,27960,95
30X, 8318,-122.436371,37.800738,27660,-21
30X, 8318,-122.443422,37.803647,27240,215
30X, 8345,-122.392408,37.791303,29400,-189
30X, 8345,-122.4043,37.79607,28680,-101
30X, 8345,-122.424894,37.802199,28200,-84
30X, 8334,-122.392408,37.791303,29700,37
30X, 8334,-122.4043,37.79607,28980,110
30X, 8334,-122.424894,37.802199,28500,58
30X, 8334,-122.436371,37.800738,28200,-3
30X, 8334,-122.443422,37.803647,27780,11
30X, 8203,-122.392408,37.791303,29940,183
30X, 8203,-122.4043,37.79607,29220,256
30X, 8203,-122.424894,37.802199,28740,144
30X, 8203,-122.436371,37.800738,28440,18
30X, 8005,-122.392408,37.791303,30240,477
30X, 8005,-122.4043,37.79607,29520,441
30X, 8005,-122.424894,37.802199,29040,92
30X, 8005,-122.436371,37.800738,28740,-39
30X, 8005,-122.443422,37.803647,28320,-173
30X, 8025,-122.392408,37.791303,30540,233
30X, 8025,-122.4043,37.79607,29820,233
30X, 8025,-122.424894,37.802199,29280,25
30X, 8025,-122.436371,37.800738,28980,10
30X, 8025,-122.443422,37.803647,28560,-9
30X, 8215,-122.392408,37.791303,30840,228
30X, 8215,-122.4043,37.79607,30120,239
30X, 8215,-122.424894,37.802199,29580,71
30X, 8215,-122.436371,37.800738,29280,114
30X, 8215,-122.443422,37.803647,28860,-14
30X, 8004,-122.392408,37.791303,31200,53
30X, 8004,-122.4043,37.79607,30480,106
30X, 8004,-122.424894,37.802199,29820,-22
30X, 8004,-122.436371,37.800738,29520,-87
30X, 8004,-122.443422,37.803647,29100,79
30X, 8220,-122.392408,37.791303,31500,20
30X, 8220,-122.4043,37.79607,30780,66
30X, 8220,-122.424894,37.802199,30120,-18
30X, 8220,-122.436371,37.800738,29820,-8
30X, 8220,-122.443422,37.803647,29400,-18
30X, 8044,-122.392408,37.791303,31740,219
30X, 8044,-122.4043,37.79607,31020,224
30X, 8044,-122.424894,37.802199,30360,24
30X, 8044,-122.436371,37.800738,30060,-44
30X, 8044,-122.443422,37.803647,29640,-21
30X, 8041,-122.392408,37.791303,32040,255
30X, 8041,-122.4043,37.79607,31320,165
30X, 8041,-122.424894,37.802199,30660,78
30X, 8041,-122.436371,37.800738,30360,-11
30X, 8041,-122.443422,37.803647,29940,15
30X, 8341,-122.392408,37.791303,32280,302
30X, 8341,-122.4043,37.79607,31560,170
30X, 8341,-122.424894,37.802199,30900,2
30X, 8341,-122.436371,37.800738,30600,-12
30X, 8341,-122.443422,37.803647,30180,-51
30X, 8210,-122.392408,37.791303,32580,211
30X, 8210,-122.4043,37.79607,31860,94
30X, 8210,-122.424894,37.802199,31200,62
30X, 8210,-122.436371,37.800738,30900,-47
30X, 8210,-122.443422,37.803647,30480,-54
30X, 8318,-122.424894,37.802199,31440,55
30X, 8345,-122.392408,37.791303,33120,87
30X, 8345,-122.4043,37.79607,32400,221
30X, 8345,-122.424894,37.802199,31740,44
30X, 8345,-122.436371,37.800738,31440,6
30X, 8345,-122.443422,37.803647,31020,-4
30X, 8334,-122.392408,37.791303,33420,295
30X, 8334,-122.4043,37.79607,32700,211
30X, 8334,-122.424894,37.802199,32040,-50
30X, 8334,-122.436371,37.800738,31740,-62
30X, 8334,-122.443422,37.803647,31320,-2
30X, 8203,-122.392408,37.791303,33720,399
30X, 8203,-122.4043,37.79607,33000,412
30X, 8203,-122.424894,37.802199,32340,100
30X, 8203,-122.436371,37.800738,32040,58
30X, 8203,-122.443422,37.803647,31620,0
30X, 8005,-122.392408,37.791303,33900,652
30X, 8005,-122.4043,37.79607,33180,599
30X, 8005,-122.424894,37.802199,32520,370
30X, 8005,-122.436371,37.800738,32280,254
30X, 8005,-122.443422,37.803647,31920,111
30X, 8025,-122.392408,37.791303,34080,505
30X, 8025,-122.4043,37.79607,33420,383
30X, 8025,-122.424894,37.802199,32820,165
30X, 8025,-122.436371,37.800738,32580,63
30X, 8025,-122.443422,37.803647,32220,22
30X, 8215,-122.392408,37.791303,34320,578
30X, 8215,-122.4043,37.79607,33720,465
30X, 8215,-122.424894,37.802199,33180,69
30X, 8215,-122.436371,37.800738,32940,6
30X, 8215,-122.443422,37.803647,32580,22
