route,trip,longitude,latitude,scheduled_time,d_time
82X, 8341,-122.3967,37.79175,58440,-135
82X, 8341,-122.39902,37.795098,58200,-96
82X, 8341,-122.40184,37.80216,57900,-27
82X, 8318,-122.3967,37.79175,59340,-113
82X, 8318,-122.39902,37.795098,59100,-142
82X, 8110,-122.3967,37.79175,60240,-101
82X, 8110,-122.39902,37.795098,60000,-37
82X, 8110,-122.40184,37.80216,59700,-211
82X, 8365,-122.3967,37.79175,64740,14
82X, 8002,-122.3967,37.79175,57180,-10
82X, 8325,-122.3967,37.79175,61140,-30
82X, 8325,-122.39902,37.795098,60900,30
82X, 8325,-122.40184,37.80216,60600,60
82X, 8186,-122.400179,37.794135,31680,-73
82X, 8186,-122.40294,37.80234,31800,77
82X, 8415,-122.400179,37.794135,33480,492
82X, 8415,-122.40294,37.80234,33600,678
82X, 8420,-122.400179,37.794135,27480,151
82X, 8420,-122.40294,37.80234,27600,277
82X, 8415,-122.400179,37.794135,29880,-88
82X, 8415,-122.40294,37.80234,30000,115
82X, 8159,-122.400179,37.794135,31080,211
82X, 8159,-122.40294,37.80234,31200,533
82X, 8334,-122.400179,37.794135,22440,227
82X, 8334,-122.40294,37.80234,22560,377
82X, 8341,-122.400179,37.794135,24900,92
82X, 8341,-122.40294,37.80234,25020,291
82X, 8178,-122.400179,37.794135,26520,-334
82X, 8178,-122.40294,37.80234,26640,-116
82X, 8117,-122.400179,37.794135,28980,269
82X, 8117,-122.40294,37.80234,29100,487
82X, 8420,-122.400179,37.794135,30180,125
82X, 8420,-122.40294,37.80234,30300,389
82X, 8178,-122.400179,37.794135,32580,675
82X, 8178,-122.40294,37.80234,32700,957
82X, 8192,-122.400179,37.794135,33780,666
82X, 8192,-122.40294,37.80234,33900,891
