route,trip,longitude,latitude,scheduled_time,d_time
F, 1076,-122.393874,37.794105,3661,42814
F, 1076,-122.399069,37.79111,3901,42773
F, 1076,-122.405744,37.785857,4081,-423
F, 1076,-122.41081,37.807841,46261,-157
F, 1076,-122.412441,37.780568,4321,-462
F, 1076,-122.417366,37.807248,46081,-192
F, 1076,-122.419183,37.775243,4561,-427
F, 1076,-122.428628,37.767829,4861,-356
F, 1070,-122.393874,37.794105,4861,-353
F, 1070,-122.399069,37.79111,5101,-361
F, 1070,-122.405744,37.785857,5281,-367
F, 1070,-122.41081,37.807841,4261,-116
F, 1070,-122.412441,37.780568,5521,-402
F, 1070,-122.417366,37.807248,4081,-131
F, 1070,-122.419183,37.775243,5761,-418
F, 1070,-122.428628,37.767829,6061,-454
F, 1059,-122.393874,37.794105,5761,62
F, 1059,-122.399069,37.79111,6001,50
F, 1059,-122.405744,37.785857,6181,51
F, 1059,-122.41081,37.807841,5161,162
F, 1059,-122.412441,37.780568,6421,51
F, 1059,-122.417366,37.807248,4981,219
F, 1059,-122.419183,37.775243,6661,108
F, 1059,-122.428628,37.767829,6961,78
F, 1080,-122.393874,37.794105,23100,6075
F, 1080,-122.399069,37.79111,23340,6126
F, 1080,-122.405744,37.785857,23520,6172
F, 1080,-122.41081,37.807841,22620,6018
F, 1080,-122.412441,37.780568,23700,6291
F, 1080,-122.417366,37.807248,22440,5992
F, 1080,-122.419183,37.775243,23940,6420
F, 1080,-122.428628,37.767829,24300,6382
F, 1080,-122.434866,37.76252,24540,6502
F, 1061,-122.393874,37.794105,24300,122
F, 1061,-122.399069,37.79111,24540,98
F, 1061,-122.405744,37.785857,24720,171
F, 1061,-122.41081,37.807841,23820,14
F, 1061,-122.412441,37.780568,24900,307
F, 1061,-122.417366,37.807248,23640,81
F, 1061,-122.419183,37.775243,25140,380
F, 1061,-122.428628,37.767829,25500,252
F, 1061,-122.434866,37.76252,25740,288
F, 1818,-122.393874,37.794105,25440,368
F, 1818,-122.399069,37.79111,25680,367
F, 1818,-122.405744,37.785857,25860,419
F, 1818,-122.41081,37.807841,24960,308
F, 1818,-122.412441,37.780568,26040,488
F, 1818,-122.417366,37.807248,24780,367
F, 1818,-122.419183,37.775243,26280,518
F, 1818,-122.428628,37.767829,26640,623
F, 1818,-122.434866,37.76252,26880,683
F, 1895,-122.393874,37.794105,26520,207
F, 1895,-122.399069,37.79111,26760,189
F, 1895,-122.405744,37.785857,26940,167
F, 1895,-122.41081,37.807841,26040,181
F, 1895,-122.412441,37.780568,27120,181
