route,trip,longitude,latitude,scheduled_time,d_time
31, 5485,-122.464158,37.777289,18060,609
31, 5485,-122.484606,37.776356,18420,503
31, 5485,-122.491838,37.776024,18540,448
31, 5485,-122.509934,37.773321,18780,472
31, 5608,-122.491838,37.776024,19740,50
31, 5608,-122.509934,37.773321,19980,463
31, 5522,-122.484606,37.776356,20640,-21
31, 5522,-122.491838,37.776024,20760,-59
31, 5522,-122.509934,37.773321,21000,-7
31, 5521,-122.40731,37.78468,19500,84
31, 5521,-122.420613,37.782988,19920,-3
31, 5521,-122.432236,37.7815,20160,-37
31, 5521,-122.438976,37.780448,20220,10
31, 5521,-122.447206,37.778664,20340,-18
31, 5521,-122.464158,37.777289,20580,-24
31, 5521,-122.484606,37.776356,20940,-87
31, 5521,-122.491838,37.776024,21060,-124
31, 5521,-122.509934,37.773321,21300,-58
31, 5537,-122.420613,37.782988,21120,7
31, 5537,-122.432236,37.7815,21360,-39
31, 5537,-122.438976,37.780448,21420,-3
31, 5537,-122.447206,37.778664,21540,49
31, 5537,-122.464158,37.777289,21780,51
31, 5537,-122.484606,37.776356,22140,-2
31, 5537,-122.491838,37.776024,22260,-37
31, 5537,-122.509934,37.773321,22500,27
31, 5485,-122.393232,37.793347,21600,-25
31, 5485,-122.40731,37.78468,21900,125
31, 5485,-122.420613,37.782988,22320,155
31, 5485,-122.432236,37.7815,22560,127
31, 5485,-122.438976,37.780448,22620,215
31, 5485,-122.447206,37.778664,22740,218
31, 5485,-122.464158,37.777289,22980,152
31, 5485,-122.484606,37.776356,23340,80
31, 5485,-122.491838,37.776024,23460,28
31, 5485,-122.509934,37.773321,23700,69
31, 5608,-122.393232,37.793347,22800,52
31, 5608,-122.40731,37.78468,23100,163
31, 5608,-122.420613,37.782988,23520,116
31, 5608,-122.432236,37.7815,23760,152
31, 5608,-122.438976,37.780448,23820,208
31, 5608,-122.447206,37.778664,23940,217
31, 5608,-122.464158,37.777289,24180,210
31, 5608,-122.484606,37.776356,24540,166
31, 5608,-122.491838,37.776024,24660,135
31, 5608,-122.509934,37.773321,24900,164
31, 5522,-122.393232,37.793347,24000,-64
31, 5522,-122.40731,37.78468,24300,122
31, 5522,-122.420613,37.782988,24720,66
31, 5522,-122.432236,37.7815,24960,87
31, 5522,-122.438976,37.780448,25020,132
31, 5522,-122.447206,37.778664,25140,120
31, 5522,-122.464158,37.777289,25380,144
31, 5522,-122.484606,37.776356,25740,86
31, 5522,-122.491838,37.776024,25860,38
31, 5522,-122.509934,37.773321,26100,107
31, 5521,-122.393232,37.793347,25200,-111
31, 5521,-122.40731,37.78468,25500,29
31, 5521,-122.420613,37.782988,25920,-4
31, 5521,-122.432236,37.7815,26160,-18
31, 5521,-122.438976,37.780448,26220,40
31, 5521,-122.447206,37.778664,26400,-9
31, 5521,-122.464158,37.777289,26640,-20
