route,trip,longitude,latitude,scheduled_time,d_time
14X, 6403,-122.40664,37.782725,60720,-8
14X, 6403,-122.42059,37.73229,61500,-63
14X, 6403,-122.431412,37.728696,61800,-76
14X, 6403,-122.441149,37.716455,62220,-55
14X, 6403,-122.46126,37.70602,62880,-91
14X, 6224,-122.42059,37.73229,59100,-60
14X, 6224,-122.431412,37.728696,59400,2
14X, 6224,-122.441149,37.716455,59820,34
14X, 6224,-122.46126,37.70602,60480,100
14X, 6238,-122.40664,37.782725,58800,-4
14X, 6238,-122.42059,37.73229,59580,-193
14X, 6238,-122.431412,37.728696,59880,-194
14X, 6238,-122.441149,37.716455,60300,-179
14X, 6238,-122.46126,37.70602,60960,-355
14X, 6406,-122.40664,37.782725,59280,143
14X, 6406,-122.42059,37.73229,60060,17
14X, 6406,-122.431412,37.728696,60360,-19
14X, 6406,-122.441149,37.716455,60780,11
14X, 6406,-122.46126,37.70602,61440,4
14X, 6213,-122.40664,37.782725,61200,-42
14X, 6213,-122.42059,37.73229,61980,-197
14X, 6213,-122.431412,37.728696,62280,-140
14X, 6213,-122.441149,37.716455,62700,-97
14X, 6213,-122.46126,37.70602,63360,-143
14X, 6424,-122.40664,37.782725,62640,78
14X, 6424,-122.42059,37.73229,63480,-82
14X, 6424,-122.431412,37.728696,63780,-101
14X, 6424,-122.441149,37.716455,64200,-46
14X, 6224,-122.394001,37.79266,62520,82
14X, 6224,-122.40664,37.782725,63120,61
14X, 6224,-122.42059,37.73229,63960,-175
14X, 6224,-122.431412,37.728696,64260,-196
14X, 6224,-122.441149,37.716455,64680,-127
14X, 6224,-122.46126,37.70602,65280,-168
14X, 6238,-122.394001,37.79266,63000,-14
14X, 6238,-122.40664,37.782725,63600,-24
14X, 6238,-122.42059,37.73229,64440,-78
14X, 6238,-122.431412,37.728696,64740,-63
14X, 6238,-122.441149,37.716455,65160,-98
14X, 6406,-122.394001,37.79266,63480,48
14X, 6406,-122.40664,37.782725,64080,120
14X, 6406,-122.42059,37.73229,64920,108
14X, 6406,-122.431412,37.728696,65220,147
14X, 6406,-122.441149,37.716455,65640,122
14X, 6269,-122.40664,37.782725,64560,-35
14X, 6269,-122.42059,37.73229,65400,-44
14X, 6269,-122.431412,37.728696,65700,-80
14X, 6269,-122.441149,37.716455,66120,-21
14X, 6403,-122.394001,37.79266,64860,-4
14X, 6403,-122.40664,37.782725,65400,252
14X, 6403,-122.42059,37.73229,66300,361
14X, 6403,-122.431412,37.728696,66600,336
14X, 6403,-122.441149,37.716455,67020,308
14X, 6249,-122.40654,37.78259,32880,819
14X, 6249,-122.42192,37.73095,31980,64
14X, 6249,-122.4313,37.72862,31800,99
14X, 6249,-122.440782,37.716642,31380,159
14X, 6249,-122.4522,37.70889,31080,130
14X, 6249,-122.455945,37.7112,30720,123
14X, 6249,-122.46126,37.70602,30900,54
14X, 6244,-122.40654,37.78259,24840,23
14X, 6244,-122.42192,37.73095,24240,-21
14X, 6244,-122.4313,37.72862,24060,-40
14X, 6244,-122.440782,37.716642,23700,-71
14X, 6244,-122.4522,37.70889,23400,-31
14X, 6244,-122.46126,37.70602,23220,-61
14X, 6260,-122.40654,37.78259,25380,179
14X, 6260,-122.42192,37.73095,24720,175
14X, 6260,-122.4313,37.72862,24540,126
14X, 6260,-122.440782,37.716642,24180,39
14X, 6260,-122.4522,37.70889,23880,27
14X, 6260,-122.46126,37.70602,23700,-47
14X, 6272,-122.40654,37.78259,25860,143
14X, 6272,-122.42192,37.73095,25200,127
14X, 6272,-122.4313,37.72862,25020,78
14X, 6272,-122.440782,37.716642,24660,37
14X, 6272,-122.4522,37.70889,24360,-17
14X, 6272,-122.46126,37.70602,24180,-94
14X, 6246,-122.42192,37.73095,25680,-21
14X, 6246,-122.4313,37.72862,25500,13
14X, 6246,-122.440782,37.716642,25140,-91
14X, 6246,-122.4522,37.70889,24840,-150
14X, 6246,-122.46126,37.70602,24660,17
14X, 6401,-122.40654,37.78259,26820,213
14X, 6401,-122.42192,37.73095,26160,110
14X, 6401,-122.4313,37.72862,25980,91
14X, 6401,-122.440782,37.716642,25620,50
14X, 6401,-122.4522,37.70889,25320,29
14X, 6401,-122.46126,37.70602,25140,-67
14X, 6239,-122.40654,37.78259,27360,319
14X, 6239,-122.42192,37.73095,26640,130
14X, 6239,-122.4313,37.72862,26460,29
14X, 6239,-122.440782,37.716642,26100,-94
14X, 6239,-122.4522,37.70889,25800,-198
14X, 6239,-122.46126,37.70602,25620,-251
14X, 6200,-122.40654,37.78259,27840,579
14X, 6200,-122.42192,37.73095,27120,242
14X, 6200,-122.4313,37.72862,26940,195
14X, 6200,-122.440782,37.716642,26580,119
14X, 6200,-122.4522,37.70889,26280,49
14X, 6200,-122.46126,37.70602,26100,-4
14X, 6249,-122.40654,37.78259,28320,684
14X, 6249,-122.42192,37.73095,27600,126
14X, 6249,-122.4313,37.72862,27420,94
14X, 6249,-122.440782,37.716642,27060,28
14X, 6249,-122.4522,37.70889,26760,18
14X, 6249,-122.46126,37.70602,26580,-81
14X, 6241,-122.40654,37.78259,28740,859
14X, 6241,-122.42192,37.73095,28080,210
14X, 6241,-122.4313,37.72862,27900,127
14X, 6241,-122.440782,37.716642,27540,26
14X, 6241,-122.4522,37.70889,27240,-29
