route,trip,longitude,latitude,scheduled_time,d_time
M, 1516,-122.396431,37.793152,19200,226
M, 1402,-122.396431,37.793152,19200,226
M, 1516,-122.41934,37.775234,19560,218
M, 1402,-122.41934,37.775234,19560,218
M, 1516,-122.435289,37.762683,19800,160
M, 1402,-122.435289,37.762683,19800,160
M, 1402,-122.446566,37.720622,21660,196
M, 1516,-122.446566,37.720622,21660,189
M, 1516,-122.45618,37.713161,21360,209
M, 1402,-122.45618,37.713161,21360,199
M, 1516,-122.4658,37.740956,20280,362
M, 1402,-122.4658,37.740956,20280,362
M, 1516,-122.465846,37.740893,20340,302
M, 1402,-122.465846,37.740893,20340,302
M, 1516,-122.471618,37.734807,20520,262
M, 1402,-122.471618,37.734807,20520,268
M, 1516,-122.475233,37.721074,20880,211
M, 1402,-122.475233,37.721074,20880,187
M, 1519,-122.396431,37.793152,20400,-16
M, 1418,-122.396431,37.793152,20400,-16
M, 1519,-122.41934,37.775234,20760,-32
M, 1418,-122.41934,37.775234,20760,-32
M, 1519,-122.435289,37.762683,21000,-109
M, 1418,-122.435289,37.762683,21000,-109
M, 1418,-122.446566,37.720622,22860,-181
M, 1519,-122.446566,37.720622,22860,-222
M, 1418,-122.45618,37.713161,22560,-165
M, 1519,-122.45618,37.713161,22560,-177
M, 1418,-122.4658,37.740956,21480,-137
M, 1519,-122.4658,37.740956,21480,-98
M, 1519,-122.465846,37.740893,21540,-158
M, 1418,-122.465846,37.740893,21540,-158
M, 1418,-122.471618,37.734807,21720,-163
M, 1519,-122.471618,37.734807,21720,-155
M, 1418,-122.475233,37.721074,22080,-194
M, 1519,-122.475233,37.721074,22080,-207
M, 1441,-122.396431,37.793152,21480,-99
M, 1441,-122.41934,37.775234,21840,-139
M, 1441,-122.435289,37.762683,22080,-201
M, 1441,-122.446566,37.720622,23940,-484
M, 1441,-122.45618,37.713161,23640,-391
M, 1441,-122.4658,37.740956,22560,-211
M, 1441,-122.465846,37.740893,22620,-268
M, 1441,-122.471618,37.734807,22800,-278
M, 1441,-122.475233,37.721074,23160,-310
M, 1542,-122.396431,37.793152,22500,520
M, 1454,-122.396431,37.793152,22500,520
M, 1542,-122.41934,37.775234,22860,516
M, 1454,-122.41934,37.775234,22860,516
M, 1454,-122.435289,37.762683,23100,442
M, 1542,-122.435289,37.762683,23100,442
M, 1454,-122.446566,37.720622,24960,478
M, 1542,-122.446566,37.720622,24960,406
M, 1542,-122.45618,37.713161,24660,440
M, 1454,-122.45618,37.713161,24660,430
M, 1454,-122.4658,37.740956,23580,510
M, 1542,-122.4658,37.740956,23580,510
M, 1454,-122.465846,37.740893,23640,450
M, 1542,-122.465846,37.740893,23640,450
M, 1542,-122.471618,37.734807,23820,461
M, 1454,-122.471618,37.734807,23820,458
M, 1454,-122.475233,37.721074,24180,396
M, 1542,-122.475233,37.721074,24180,406
M, 1511,-122.396431,37.793152,23400,-116
M, 1511,-122.41934,37.775234,23760,-139
M, 1511,-122.435289,37.762683,24000,-178
M, 1511,-122.446566,37.720622,25860,-147
M, 1511,-122.45618,37.713161,25560,-189
M, 1511,-122.4658,37.740956,24480,-224
M, 1511,-122.465846,37.740893,24540,-238
M, 1511,-122.471618,37.734807,24720,-230
M, 1511,-122.475233,37.721074,25080,-231
M, 1412,-122.446566,37.720622,26700,112
M, 1412,-122.45618,37.713161,26400,39
M, 1412,-122.465846,37.740893,25380,-51
M, 1412,-122.471618,37.734807,25560,-17
