route,trip,longitude,latitude,scheduled_time,d_time
83X, 8044,-122.395135,37.777109,57780,29
83X, 8014,-122.395135,37.777109,58380,-84
83X, 8044,-122.395135,37.777109,59100,15
83X, 8044,-122.414597,37.778498,58500,159
83X, 8044,-122.416305,37.777375,58440,159
83X, 8014,-122.395135,37.777109,60480,-24
83X, 8014,-122.414597,37.778498,59880,48
83X, 8014,-122.416305,37.777375,59820,7
83X, 8044,-122.395135,37.777109,61560,-81
83X, 8044,-122.414597,37.778498,60960,46
83X, 8044,-122.416305,37.777375,60900,39
83X, 8014,-122.395135,37.777109,62520,-29
83X, 8014,-122.414597,37.778498,61920,-17
83X, 8014,-122.416305,37.777375,61860,-34
83X, 8044,-122.395135,37.777109,64080,128
83X, 8044,-122.414597,37.778498,63480,170
83X, 8044,-122.416305,37.777375,63420,160
83X, 8014,-122.395135,37.777109,65160,-205
83X, 8014,-122.414597,37.778498,64560,7
83X, 8014,-122.416305,37.777375,64500,-52
83X, 8044,-122.395135,37.777109,66120,63
83X, 8044,-122.414597,37.778498,65520,107
83X, 8044,-122.416305,37.777375,65460,82
83X, 8014,-122.395135,37.777109,67680,-96
83X, 8014,-122.414597,37.778498,67080,-21
83X, 8014,-122.416305,37.777375,67020,-69
83X, 8014,-122.395135,37.777109,69720,9
83X, 8014,-122.414597,37.778498,69120,2
83X, 8014,-122.416305,37.777375,69060,-41
83X, 8014,-122.395135,37.777109,71280,-57
83X, 8014,-122.414597,37.778498,70680,-12
83X, 8014,-122.416305,37.777375,70620,-52
83X, 8014,-122.395135,37.777109,72600,2
83X, 8014,-122.414597,37.778498,72060,-18
83X, 8014,-122.416305,37.777375,72000,-24
83X, 8302,-122.395135,37.777109,26820,-92
83X, 8302,-122.414597,37.778498,26280,0
83X, 8302,-122.416305,37.777375,26220,-25
83X, 8302,-122.395135,37.777109,29280,150
83X, 8302,-122.414597,37.778498,28740,240
83X, 8302,-122.416305,37.777375,28680,125
83X, 8302,-122.395135,37.777109,34080,660
83X, 8302,-122.414597,37.778498,33540,588
83X, 8302,-122.416305,37.777375,33480,540
83X, 8343,-122.395135,37.777109,27840,165
83X, 8343,-122.414597,37.778498,27300,121
83X, 8343,-122.416305,37.777375,27240,55
83X, 8343,-122.395135,37.777109,30000,165
83X, 8343,-122.414597,37.778498,29460,91
83X, 8343,-122.416305,37.777375,29400,45
83X, 8302,-122.395135,37.777109,32880,394
83X, 8302,-122.414597,37.778498,32340,287
83X, 8302,-122.416305,37.777375,32280,245
83X, 8343,-122.395135,37.777109,35100,56
83X, 8343,-122.414597,37.778498,34560,-1
83X, 8343,-122.416305,37.777375,34500,-84
83X, 8302,-122.416305,37.777375,26220,-31
83X, 8302,-122.395135,37.777109,28080,217
83X, 8302,-122.416305,37.777375,28680,132
83X, 8343,-122.395135,37.777109,28800,42
83X, 8343,-122.416305,37.777375,29400,11
83X, 8302,-122.395135,37.777109,29280,298
83X, 8302,-122.416305,37.777375,29880,280
83X, 8343,-122.395135,37.777109,30300,45
83X, 8343,-122.416305,37.777375,30900,75
83X, 8302,-122.395135,37.777109,31680,220
83X, 8302,-122.416305,37.777375,32280,238
83X, 8343,-122.395135,37.777109,32400,123
83X, 8343,-122.416305,37.777375,33000,123
83X, 8302,-122.395135,37.777109,32880,550
83X, 8302,-122.416305,37.777375,33480,535
83X, 8343,-122.395135,37.777109,33900,47
83X, 8343,-122.416305,37.777375,34500,-68
83X, 8302,-122.395135,37.777109,35400,29
83X, 8302,-122.416305,37.777375,35940,145
83X, 8343,-122.395135,37.777109,36480,31
83X, 8343,-122.416305,37.777375,37020,18
83X, 8312,-122.395135,37.777109,38820,80
83X, 8312,-122.416305,37.777375,39360,-10
83X, 8044,-122.395135,37.777109,57900,-21
83X, 8044,-122.416305,37.777375,58440,-122
83X, 8044,-122.395135,37.777109,60300,111
83X, 8044,-122.416305,37.777375,60900,4
83X, 8044,-122.395135,37.777109,62820,111
83X, 8044,-122.416305,37.777375,63420,75
83X, 8044,-122.395135,37.777109,64860,64
83X, 8044,-122.416305,37.777375,65460,-21
83X, 8014,-122.395135,37.777109,66420,-83
83X, 8014,-122.416305,37.777375,67020,-72
83X, 8014,-122.395135,37.777109,70080,-31
83X, 8014,-122.416305,37.777375,70620,-42
83X, 8014,-122.395135,37.777109,71460,-24
83X, 8014,-122.416305,37.777375,72000,-59
83X, 8014,-122.395135,37.777109,59220,-10
83X, 8014,-122.416305,37.777375,59820,-84
83X, 8014,-122.395135,37.777109,61260,-84
83X, 8014,-122.416305,37.777375,61860,-100
83X, 8014,-122.395135,37.777109,63900,-33
83X, 8014,-122.416305,37.777375,64500,-107
83X, 8014,-122.395135,37.777109,68460,-51
83X, 8014,-122.416305,37.777375,69060,-97
83X, 8343,-122.395135,37.777109,31500,275
83X, 8343,-122.414597,37.778498,30960,220
83X, 8343,-122.416305,37.777375,30900,107
83X, 8343,-122.395135,37.777109,33600,256
83X, 8343,-122.414597,37.778498,33060,176
83X, 8343,-122.416305,37.777375,33000,136
83X, 8302,-122.395135,37.777109,30480,300
83X, 8302,-122.414597,37.778498,29940,329
83X, 8302,-122.416305,37.777375,29880,282
83X, 8044,-122.395135,37.777109,67500,99
83X, 8044,-122.416305,37.777375,68100,-67
83X, 8044,-122.395135,37.777109,68760,-140
83X, 8044,-122.414597,37.778498,68160,48
83X, 8044,-122.416305,37.777375,68100,39
