route,trip,longitude,latitude,scheduled_time,d_time
67, 8180,-122.411283,37.734911,80040,60
67, 8180,-122.41337,37.7388,79860,117
67, 8180,-122.41379,37.74848,79560,49
67, 8180,-122.41491,37.73471,80220,84
67, 8180,-122.418333,37.752321,79200,97
67, 8132,-122.411283,37.734911,81240,163
67, 8132,-122.41337,37.7388,81060,117
67, 8132,-122.41379,37.74848,80760,-10
67, 8132,-122.41491,37.73471,81420,187
67, 8132,-122.418333,37.752321,80400,103
67, 8180,-122.411283,37.734911,82440,-60
67, 8180,-122.41337,37.7388,82260,-19
67, 8180,-122.41379,37.74848,81960,-36
67, 8180,-122.41491,37.73471,82620,-62
67, 8180,-122.418333,37.752321,81600,67
67, 8132,-122.411283,37.734911,83640,-77
67, 8132,-122.41337,37.7388,83460,-67
67, 8132,-122.41379,37.74848,83160,-115
67, 8132,-122.41491,37.73471,83820,-80
67, 8132,-122.418333,37.752321,82800,-26
67, 8180,-122.411283,37.734911,22440,-277
67, 8180,-122.41337,37.7388,22260,-219
67, 8180,-122.41379,37.74848,21960,-169
67, 8180,-122.41491,37.73471,22620,-203
67, 8180,-122.418333,37.752321,21600,-9
67, 8132,-122.411283,37.734911,23640,162
67, 8132,-122.41337,37.7388,23460,245
67, 8132,-122.41379,37.74848,23160,282
67, 8132,-122.41491,37.73471,23820,194
67, 8180,-122.411283,37.734911,24840,8
67, 8180,-122.41337,37.7388,24660,36
67, 8180,-122.41379,37.74848,24360,37
67, 8180,-122.41491,37.73471,25020,70
67, 8180,-122.418333,37.752321,24000,113
67, 8132,-122.411283,37.734911,26040,-47
67, 8132,-122.41337,37.7388,25860,12
67, 8132,-122.41379,37.74848,25560,-9
67, 8132,-122.41491,37.73471,26220,72
67, 8132,-122.418333,37.752321,25200,57
67, 8180,-122.411283,37.734911,27240,-41
67, 8180,-122.41337,37.7388,27060,-30
67, 8180,-122.41379,37.74848,26760,-24
67, 8180,-122.41491,37.73471,27420,11
67, 8180,-122.418333,37.752321,26400,112
67, 8132,-122.411283,37.734911,28440,102
67, 8132,-122.41337,37.7388,28260,112
67, 8132,-122.41379,37.74848,27960,39
67, 8132,-122.41491,37.73471,28620,132
67, 8132,-122.418333,37.752321,27600,162
67, 8180,-122.411283,37.734911,29640,7
67, 8180,-122.41337,37.7388,29460,41
67, 8180,-122.41379,37.74848,29160,3
67, 8180,-122.41491,37.73471,29820,78
67, 8180,-122.418333,37.752321,28800,26
67, 8132,-122.411283,37.734911,30840,0
67, 8132,-122.41337,37.7388,30660,55
67, 8132,-122.41379,37.74848,30360,64
67, 8132,-122.41491,37.73471,31020,46
67, 8132,-122.418333,37.752321,30000,144
67, 8180,-122.411283,37.734911,32040,71
67, 8180,-122.41337,37.7388,31860,85
67, 8180,-122.41379,37.74848,31560,62
67, 8180,-122.41491,37.73471,32220,71
67, 8180,-122.418333,37.752321,31200,111
67, 8132,-122.411283,37.734911,33240,-78
67, 8132,-122.41337,37.7388,33060,-53
67, 8132,-122.41379,37.74848,32760,-64
67, 8132,-122.41491,37.73471,33420,-3
67, 8132,-122.418333,37.752321,32400,52
67, 8180,-122.411283,37.734911,34440,-38
67, 8180,-122.41337,37.7388,34260,11
67, 8180,-122.41379,37.74848,33960,-5
67, 8180,-122.41491,37.73471,34620,4
67, 8180,-122.418333,37.752321,33600,59
67, 8132,-122.411283,37.734911,35640,31
67, 8132,-122.41337,37.7388,35460,90
67, 8132,-122.41379,37.74848,35160,60
67, 8132,-122.41491,37.73471,35820,26
67, 8132,-122.418333,37.752321,34800,183
67, 8180,-122.411283,37.734911,36840,-95
67, 8180,-122.41337,37.7388,36660,-70
67, 8180,-122.41379,37.74848,36360,-30
67, 8180,-122.41491,37.73471,37020,-65
67, 8180,-122.418333,37.752321,36000,71
67, 8132,-122.411283,37.734911,38040,-97
67, 8132,-122.41337,37.7388,37860,-98
67, 8132,-122.41379,37.74848,37560,-99
67, 8132,-122.41491,37.73471,38220,-25
67, 8132,-122.418333,37.752321,37200,-37
67, 8180,-122.411283,37.734911,39240,-9
67, 8180,-122.41337,37.7388,39060,-3
67, 8180,-122.41379,37.74848,38760,-22
67, 8180,-122.41491,37.73471,39420,5
67, 8180,-122.418333,37.752321,38400,11
67, 8132,-122.411283,37.734911,40440,-88
67, 8132,-122.41337,37.7388,40260,-78
67, 8132,-122.41379,37.74848,39960,-116
67, 8132,-122.41491,37.73471,40620,-34
67, 8132,-122.418333,37.752321,39600,-22
67, 8180,-122.411283,37.734911,41640,-36
67, 8180,-122.41337,37.7388,41460,-11
67, 8180,-122.41379,37.74848,41160,-34
67, 8180,-122.41491,37.73471,41820,-30
67, 8180,-122.418333,37.752321,40800,14
67, 8132,-122.411283,37.734911,42840,57
67, 8132,-122.41337,37.7388,42660,58
67, 8132,-122.41379,37.74848,42360,-35
67, 8132,-122.41491,37.73471,43020,99
67, 8132,-122.418333,37.752321,42000,72
67, 8180,-122.411283,37.734911,87240,-39
67, 8180,-122.41337,37.7388,87060,21
67, 8180,-122.41379,37.74848,86760,-98
67, 8180,-122.41491,37.73471,87420,15
67, 8180,-122.418333,37.752321,86400,-43209
67, 8132,-122.411283,37.734911,88440,19
67, 8132,-122.41337,37.7388,88260,14
67, 8132,-122.41379,37.74848,87960,-37
67, 8132,-122.41491,37.73471,88620,67
67, 8132,-122.418333,37.752321,87600,34
67, 8180,-122.411283,37.734911,89640,-19
67, 8180,-122.41337,37.7388,89460,-74
67, 8180,-122.41379,37.74848,89160,-106
67, 8180,-122.41491,37.73471,89820,20
67, 8180,-122.418333,37.752321,88800,3
67, 8132,-122.411283,37.734911,47640,-68
67, 8132,-122.41337,37.7388,47460,-56
67, 8132,-122.41379,37.74848,47160,-101
67, 8132,-122.41491,37.73471,47820,-24
67, 8132,-122.418333,37.752321,46800,42
67, 8180,-122.411283,37.734911,48840,-26
67, 8180,-122.41337,37.7388,48660,-30
67, 8180,-122.41379,37.74848,48360,-87
67, 8180,-122.41491,37.73471,49020,64
67, 8180,-122.418333,37.752321,48000,-13
67, 8132,-122.411283,37.734911,50040,-87
67, 8132,-122.41337,37.7388,49860,-48
67, 8132,-122.41379,37.74848,49560,-108
67, 8132,-122.41491,37.73471,50220,-59
67, 8132,-122.418333,37.752321,49200,-108
67, 8180,-122.411283,37.734911,51240,-23
67, 8180,-122.41337,37.7388,51060,-16
67, 8180,-122.41379,37.74848,50760,-80
67, 8180,-122.41491,37.73471,51420,28
67, 8180,-122.418333,37.752321,50400,-19
67, 8132,-122.411283,37.734911,52440,-33
67, 8132,-122.41337,37.7388,52260,-18
67, 8132,-122.41379,37.74848,51960,-78
67, 8132,-122.41491,37.73471,52620,29
67, 8132,-122.418333,37.752321,51600,-78
67, 8180,-122.411283,37.734911,53640,32
67, 8180,-122.41337,37.7388,53460,71
67, 8180,-122.41379,37.74848,53160,-29
67, 8180,-122.41491,37.73471,53820,71
67, 8180,-122.418333,37.752321,52800,-259
67, 8132,-122.411283,37.734911,54840,102
67, 8132,-122.41337,37.7388,54660,36
67, 8132,-122.41379,37.74848,54360,-38
67, 8132,-122.41491,37.73471,55020,141
67, 8132,-122.418333,37.752321,54000,-127
67, 8180,-122.411283,37.734911,56040,161
67, 8180,-122.41337,37.7388,55860,148
67, 8180,-122.41379,37.74848,55560,78
67, 8180,-122.41491,37.73471,56220,218
67, 8180,-122.418333,37.752321,55200,41
67, 8132,-122.411283,37.734911,57240,168
67, 8132,-122.41337,37.7388,57060,179
67, 8132,-122.41379,37.74848,56760,42
67, 8132,-122.41491,37.73471,57420,265
67, 8132,-122.418333,37.752321,56400,73
67, 8180,-122.411283,37.734911,58440,230
67, 8180,-122.41337,37.7388,58260,131
