route,trip,longitude,latitude,scheduled_time,d_time
82X, 8231,-122.3967,37.79175,58440,-193
82X, 8231,-122.39902,37.795098,58200,-177
82X, 8358,-122.3967,37.79175,59340,-99
82X, 8358,-122.39902,37.795098,59100,-30
82X, 8358,-122.40184,37.80216,58800,41
82X, 8161,-122.3967,37.79175,63840,-86
82X, 8161,-122.39902,37.795098,63600,-154
82X, 8161,-122.40184,37.80216,63300,-147
82X, 8137,-122.3967,37.79175,64740,-150
82X, 8137,-122.39902,37.795098,64500,-90
82X, 8137,-122.40184,37.80216,64200,-53
82X, 8002,-122.3967,37.79175,57180,11
82X, 8154,-122.400179,37.794135,31680,11
82X, 8154,-122.40294,37.80234,31800,226
82X, 8436,-122.400179,37.794135,27480,88
82X, 8436,-122.40294,37.80234,27600,276
82X, 6273,-122.400179,37.794135,29880,68
82X, 6273,-122.40294,37.80234,30000,82
82X, 2826,-122.400179,37.794135,31080,270
82X, 2826,-122.40294,37.80234,31200,594
82X, 8006,-122.400179,37.794135,22440,25
82X, 8006,-122.40294,37.80234,22560,138
82X, 8209,-122.400179,37.794135,24900,327
82X, 8209,-122.40294,37.80234,25020,303
82X, 8126,-122.400179,37.794135,26520,-238
82X, 8126,-122.40294,37.80234,26640,-184
82X, 2824,-122.400179,37.794135,28980,4761
82X, 2824,-122.40294,37.80234,29100,1183
82X, 8436,-122.400179,37.794135,30180,101
82X, 8436,-122.40294,37.80234,30300,376
82X, 8126,-122.400179,37.794135,32580,806
82X, 8126,-122.40294,37.80234,32700,988
82X, 8453,-122.400179,37.794135,33780,506
82X, 8453,-122.40294,37.80234,33900,875
