route,trip,longitude,latitude,scheduled_time,d_time
16X, 8108,-122.42302,37.77597,59220,44
16X, 8108,-122.466746,37.766001,59700,54
16X, 8108,-122.47761,37.765526,60000,71
16X, 8108,-122.495056,37.753493,60720,-20
16X, 8108,-122.507509,37.750927,60960,52
16X, 8429,-122.42302,37.77597,59820,-81
16X, 8429,-122.466746,37.766001,60300,-29
16X, 8429,-122.47761,37.765526,60600,-9
16X, 8429,-122.495056,37.753493,61320,-71
16X, 8429,-122.507509,37.750927,61560,44
16X, 8448,-122.408576,37.784314,57660,-19
16X, 8448,-122.42302,37.77597,58260,140
16X, 8448,-122.466746,37.766001,58740,198
16X, 8448,-122.47761,37.765526,59040,65
16X, 8448,-122.495056,37.753493,59700,136
16X, 8448,-122.507509,37.750927,59940,257
16X, 8449,-122.42302,37.77597,63300,136
16X, 8449,-122.466746,37.766001,63960,138
16X, 8449,-122.47761,37.765526,64260,134
16X, 8449,-122.495056,37.753493,65040,46
16X, 8429,-122.408576,37.784314,63600,-22
16X, 8429,-122.42302,37.77597,64380,164
16X, 8429,-122.466746,37.766001,64980,190
16X, 8429,-122.47761,37.765526,65280,104
16X, 8429,-122.495056,37.753493,66060,-119
16X, 8429,-122.507509,37.750927,66360,-101
16X, 8108,-122.408576,37.784314,63060,-55
16X, 8108,-122.42302,37.77597,63840,-132
16X, 8108,-122.466746,37.766001,64500,-187
16X, 8108,-122.47761,37.765526,64800,-312
16X, 8108,-122.495056,37.753493,65580,-548
16X, 8403,-122.42302,37.77597,64980,108
16X, 8403,-122.466746,37.766001,65580,121
16X, 8403,-122.47761,37.765526,65880,16
16X, 8403,-122.495056,37.753493,66600,14
16X, 8403,-122.507509,37.750927,66900,84
16X, 8118,-122.408576,37.784314,64800,55
16X, 8118,-122.42302,37.77597,65580,40
16X, 8118,-122.466746,37.766001,66180,-35
16X, 8118,-122.47761,37.765526,66480,-95
16X, 8118,-122.495056,37.753493,67200,-232
16X, 8118,-122.507509,37.750927,67500,-195
16X, 8155,-122.408576,37.784314,65400,338
16X, 8155,-122.42302,37.77597,66180,296
16X, 8155,-122.466746,37.766001,66780,248
16X, 8155,-122.47761,37.765526,67080,224
16X, 8155,-122.495056,37.753493,67800,94
16X, 8155,-122.507509,37.750927,68100,87
16X, 8426,-122.42302,37.77597,62160,304
16X, 8426,-122.466746,37.766001,62760,332
16X, 8426,-122.47761,37.765526,63060,325
16X, 8426,-122.495056,37.753493,63780,200
16X, 8426,-122.507509,37.750927,64080,266
16X, 8448,-122.408576,37.784314,61980,2
16X, 8448,-122.42302,37.77597,62700,224
16X, 8448,-122.466746,37.766001,63300,167
16X, 8448,-122.47761,37.765526,63600,89
16X, 8448,-122.495056,37.753493,64320,19
16X, 8448,-122.507509,37.750927,64620,100
16X, 6262,-122.405675,37.785527,25080,133
16X, 6262,-122.42195,37.775063,24600,38
16X, 6262,-122.46623,37.765859,24180,9
16X, 6262,-122.477186,37.765384,24000,20
16X, 6262,-122.495422,37.753332,23340,181
16X, 6408,-122.405675,37.785527,25740,-34
16X, 6408,-122.42195,37.775063,25260,-61
16X, 6408,-122.46623,37.765859,24780,-100
16X, 6408,-122.477186,37.765384,24600,-63
16X, 6408,-122.495422,37.753332,23880,59
16X, 6408,-122.507509,37.750927,23640,41
16X, 2833,-122.405675,37.785527,26940,370
16X, 2833,-122.42195,37.775063,26460,164
16X, 2833,-122.46623,37.765859,25920,67
16X, 2833,-122.477186,37.765384,25740,91
16X, 2833,-122.495422,37.753332,25020,99
16X, 2823,-122.405675,37.785527,27600,-146
16X, 2823,-122.42195,37.775063,27060,-153
16X, 8453,-122.405675,37.785527,28140,532
16X, 8453,-122.42195,37.775063,27600,421
16X, 8453,-122.46623,37.765859,27000,76
16X, 8453,-122.477186,37.765384,26820,107
16X, 2826,-122.405675,37.785527,28620,613
16X, 2826,-122.42195,37.775063,28080,369
16X, 2826,-122.46623,37.765859,27480,-14
16X, 2826,-122.477186,37.765384,27300,-15
16X, 2826,-122.495422,37.753332,26580,44
