route,trip,longitude,latitude,scheduled_time,d_time
08X, 6292,-122.407211,37.807182,85800,9
08X, 6292,-122.410436,37.800384,86160,-65
08X, 6209,-122.404362,37.777148,86280,-57
08X, 6209,-122.40714,37.789953,85560,104
08X, 6209,-122.407211,37.807182,84840,104
08X, 6209,-122.410436,37.800384,85200,113
08X, 6206,-122.402614,37.712235,86100,-260
08X, 6206,-122.404362,37.777148,85380,-288
08X, 6206,-122.4047,37.73011,85740,-257
08X, 6206,-122.40714,37.789953,84660,-136
08X, 6206,-122.407211,37.807182,83940,39
08X, 6206,-122.410436,37.800384,84300,-51
08X, 6206,-122.420354,37.708484,43321,42890
08X, 6297,-122.402614,37.712235,85200,184
08X, 6297,-122.404362,37.777148,84480,-23
08X, 6297,-122.4047,37.73011,84840,112
08X, 6297,-122.40714,37.789953,83760,158
08X, 6297,-122.407211,37.807182,83040,184
08X, 6297,-122.410436,37.800384,83400,129
08X, 6297,-122.420354,37.708484,85620,170
08X, 6297,-122.440874,37.716473,85860,198
08X, 6297,-122.45356,37.72376,86220,64
08X, 6422,-122.402614,37.712235,84360,234
08X, 6422,-122.404362,37.777148,83640,94
08X, 6422,-122.4047,37.73011,84000,97
08X, 6422,-122.40714,37.789953,82920,116
08X, 6422,-122.407211,37.807182,82140,57
08X, 6422,-122.410436,37.800384,82560,44
08X, 6422,-122.420354,37.708484,84780,307
08X, 6422,-122.440874,37.716473,85020,406
08X, 6422,-122.45356,37.72376,85380,344
08X, 6282,-122.402614,37.712235,82440,-104
08X, 6282,-122.404362,37.777148,81720,-232
08X, 6282,-122.4047,37.73011,82080,-125
08X, 6282,-122.40714,37.789953,81000,-14
08X, 6282,-122.407211,37.807182,80220,94
08X, 6282,-122.410436,37.800384,80640,10
08X, 6282,-122.420354,37.708484,82860,-116
08X, 6282,-122.440874,37.716473,83100,-85
08X, 6282,-122.45356,37.72376,83460,-175
08X, 6415,-122.402614,37.712235,81600,36
08X, 6415,-122.404362,37.777148,80880,-44
08X, 6415,-122.4047,37.73011,81240,-18
08X, 6415,-122.40714,37.789953,80160,-1
08X, 6415,-122.407211,37.807182,79320,50
08X, 6415,-122.410436,37.800384,79740,-39
08X, 6415,-122.420354,37.708484,82020,140
08X, 6415,-122.440874,37.716473,82260,190
08X, 6415,-122.45356,37.72376,82620,143
08X, 6246,-122.402614,37.712235,80760,-55
08X, 6246,-122.404362,37.777148,79980,-108
08X, 6246,-122.4047,37.73011,80340,-80
08X, 6246,-122.40714,37.789953,79260,-51
08X, 6246,-122.407211,37.807182,78420,80
08X, 6246,-122.410436,37.800384,78840,-12
08X, 6246,-122.420354,37.708484,81180,0
08X, 6246,-122.440874,37.716473,81480,7
08X, 6246,-122.45356,37.72376,81840,11
08X, 6292,-122.402614,37.712235,79920,-126
08X, 6292,-122.404362,37.777148,79140,-168
08X, 6292,-122.4047,37.73011,79500,-123
08X, 6292,-122.40714,37.789953,78360,-33
08X, 6292,-122.407211,37.807182,77520,33
08X, 6292,-122.410436,37.800384,77940,-14
08X, 6292,-122.420354,37.708484,80340,-6
08X, 6292,-122.440874,37.716473,80640,5
08X, 6292,-122.45356,37.72376,81000,-62
08X, 6209,-122.402614,37.712235,79020,-133
08X, 6209,-122.404362,37.777148,78240,-223
08X, 6209,-122.4047,37.73011,78600,-175
08X, 6209,-122.40714,37.789953,77460,-123
08X, 6209,-122.407211,37.807182,76620,57
08X, 6209,-122.410436,37.800384,77040,-130
08X, 6209,-122.420354,37.708484,79440,-71
08X, 6209,-122.440874,37.716473,79740,18
08X, 6209,-122.45356,37.72376,80100,-57
08X, 6206,-122.402614,37.712235,78180,-364
08X, 6206,-122.404362,37.777148,77400,-261
08X, 6206,-122.4047,37.73011,77760,-317
08X, 6206,-122.40714,37.789953,76620,-108
08X, 6206,-122.407211,37.807182,75780,-57
08X, 6206,-122.410436,37.800384,76200,-117
08X, 6206,-122.420354,37.708484,78660,-351
08X, 6206,-122.440874,37.716473,78960,-291
08X, 6206,-122.45356,37.72376,79320,-381
08X, 6297,-122.402614,37.712235,77340,136
08X, 6297,-122.404362,37.777148,76560,13
08X, 6297,-122.4047,37.73011,76920,128
08X, 6297,-122.40714,37.789953,75780,46
08X, 6297,-122.407211,37.807182,74940,94
08X, 6297,-122.410436,37.800384,75360,5
08X, 6297,-122.420354,37.708484,77820,115
08X, 6297,-122.440874,37.716473,78120,258
08X, 6297,-122.45356,37.72376,78480,218
08X, 6422,-122.402614,37.712235,76500,230
08X, 6422,-122.404362,37.777148,75720,119
08X, 6422,-122.4047,37.73011,76080,165
08X, 6422,-122.40714,37.789953,74940,165
08X, 6422,-122.407211,37.807182,74040,135
08X, 6422,-122.410436,37.800384,74460,97
08X, 6422,-122.420354,37.708484,76980,257
08X, 6422,-122.440874,37.716473,77280,316
08X, 6422,-122.45356,37.72376,77640,305
08X, 6202,-122.402614,37.712235,75000,746
08X, 6202,-122.404362,37.777148,74220,714
08X, 6202,-122.4047,37.73011,74580,738
08X, 6202,-122.40714,37.789953,73380,804
08X, 6202,-122.407211,37.807182,72480,936
08X, 6202,-122.410436,37.800384,72900,855
08X, 6202,-122.420354,37.708484,75480,783
08X, 6202,-122.440874,37.716473,75780,802
08X, 6202,-122.45356,37.72376,76140,748
08X, 6282,-122.402614,37.712235,74340,-76
08X, 6282,-122.404362,37.777148,73500,-275
08X, 6282,-122.4047,37.73011,73860,-164
08X, 6282,-122.40714,37.789953,72600,-55
08X, 6282,-122.407211,37.807182,71700,61
08X, 6282,-122.410436,37.800384,72120,-21
08X, 6282,-122.420354,37.708484,74820,-37
08X, 6282,-122.440874,37.716473,75120,80
08X, 6282,-122.45356,37.72376,75480,151
08X, 6415,-122.402614,37.712235,73560,50
08X, 6415,-122.404362,37.777148,72720,22
08X, 6415,-122.4047,37.73011,73080,68
08X, 6415,-122.40714,37.789953,71820,210
08X, 6415,-122.407211,37.807182,70920,169
08X, 6415,-122.410436,37.800384,71340,115
08X, 6415,-122.420354,37.708484,74040,74
08X, 6415,-122.440874,37.716473,74340,136
08X, 6415,-122.45356,37.72376,74700,160
08X, 6246,-122.420354,37.708484,73320,-30
08X, 6246,-122.440874,37.716473,73620,20
08X, 6246,-122.45356,37.72376,73980,36
08X, 6221,-122.402614,37.712235,72060,84
08X, 6221,-122.404362,37.777148,71220,6659
08X, 6221,-122.4047,37.73011,71580,52
08X, 6221,-122.40714,37.789953,70320,79
08X, 6221,-122.407211,37.807182,69420,24
08X, 6221,-122.410436,37.800384,69840,34
08X, 6221,-122.420354,37.708484,72540,131
08X, 6221,-122.440874,37.716473,72900,144
08X, 6221,-122.45356,37.72376,73260,132
08X, 6204,-122.402614,37.712235,71340,-110
08X, 6204,-122.404362,37.777148,70500,-90
08X, 6204,-122.4047,37.73011,70860,-111
08X, 6204,-122.40714,37.789953,69600,103
08X, 6204,-122.407211,37.807182,68700,82
08X, 6204,-122.410436,37.800384,69120,96
08X, 6204,-122.420354,37.708484,71820,-90
08X, 6204,-122.440874,37.716473,72180,-4
08X, 6204,-122.45356,37.72376,72540,28
08X, 6292,-122.402614,37.712235,70680,-43
08X, 6292,-122.404362,37.777148,69840,-168
08X, 6292,-122.4047,37.73011,70200,-104
08X, 6292,-122.40714,37.789953,68880,69
08X, 6292,-122.407211,37.807182,67980,43
08X, 6292,-122.410436,37.800384,68400,2
08X, 6292,-122.420354,37.708484,71160,32
08X, 6292,-122.440874,37.716473,71520,91
08X, 6292,-122.45356,37.72376,71880,60
08X, 6284,-122.402614,37.712235,58380,90
08X, 6284,-122.404362,37.777148,57300,-33
08X, 6284,-122.4047,37.73011,57780,-9
08X, 6284,-122.40714,37.789953,56220,57
08X, 6284,-122.407211,37.807182,55140,21
08X, 6284,-122.410436,37.800384,55560,169
08X, 6284,-122.420354,37.708484,58980,141
08X, 6284,-122.440874,37.716473,59400,185
08X, 6284,-122.45356,37.72376,59880,156
08X, 6297,-122.402614,37.712235,57840,58
08X, 6297,-122.404362,37.777148,56760,-35
08X, 6297,-122.4047,37.73011,57240,74
08X, 6297,-122.40714,37.789953,55680,4
08X, 6297,-122.407211,37.807182,54600,16
08X, 6297,-122.410436,37.800384,55020,-38
08X, 6297,-122.420354,37.708484,58440,77
08X, 6297,-122.440874,37.716473,58860,130
08X, 6297,-122.45356,37.72376,59340,144
08X, 6421,-122.402614,37.712235,57300,-94
08X, 6421,-122.404362,37.777148,56220,-240
08X, 6421,-122.4047,37.73011,56700,-141
08X, 6421,-122.40714,37.789953,55140,28
08X, 6421,-122.407211,37.807182,54060,7
08X, 6421,-122.410436,37.800384,54480,26
08X, 6421,-122.420354,37.708484,57900,-81
08X, 6421,-122.440874,37.716473,58320,-30
08X, 6421,-122.45356,37.72376,58800,-38
08X, 6276,-122.402614,37.712235,56700,52
08X, 6276,-122.404362,37.777148,55680,9
08X, 6276,-122.4047,37.73011,56100,-10
08X, 6276,-122.40714,37.789953,54600,164
08X, 6276,-122.407211,37.807182,53520,-19
08X, 6276,-122.410436,37.800384,53940,-8
08X, 6276,-122.420354,37.708484,57300,185
08X, 6276,-122.440874,37.716473,57720,146
08X, 6276,-122.45356,37.72376,58200,83
08X, 6422,-122.402614,37.712235,56160,-88
08X, 6422,-122.404362,37.777148,55140,-90
08X, 6422,-122.4047,37.73011,55560,-49
08X, 6422,-122.40714,37.789953,54060,45
08X, 6422,-122.407211,37.807182,52980,73
08X, 6422,-122.410436,37.800384,53400,91
08X, 6422,-122.420354,37.708484,56760,3
08X, 6422,-122.440874,37.716473,57180,75
08X, 6422,-122.45356,37.72376,57660,136
08X, 6258,-122.402614,37.712235,55620,-163
08X, 6258,-122.404362,37.777148,54600,-252
08X, 6258,-122.4047,37.73011,55020,-174
08X, 6258,-122.40714,37.789953,53520,-121
08X, 6258,-122.407211,37.807182,52440,85
08X, 6258,-122.410436,37.800384,52860,100
08X, 6258,-122.420354,37.708484,56220,-120
08X, 6258,-122.440874,37.716473,56640,-104
08X, 6258,-122.45356,37.72376,57120,-51
08X, 6227,-122.402614,37.712235,55080,65
08X, 6227,-122.404362,37.777148,54060,-195
08X, 6227,-122.4047,37.73011,54480,-45
08X, 6227,-122.40714,37.789953,52980,-13
08X, 6227,-122.407211,37.807182,51900,64
08X, 6227,-122.410436,37.800384,52320,35
08X, 6227,-122.420354,37.708484,55680,155
08X, 6227,-122.440874,37.716473,56100,215
08X, 6227,-122.45356,37.72376,56580,176
08X, 6290,-122.402614,37.712235,54000,-123
08X, 6290,-122.404362,37.777148,52980,-320
08X, 6290,-122.4047,37.73011,53400,-241
08X, 6290,-122.40714,37.789953,51900,-91
08X, 6290,-122.407211,37.807182,50820,81
08X, 6290,-122.410436,37.800384,51240,64
08X, 6290,-122.420354,37.708484,54600,-97
08X, 6290,-122.440874,37.716473,55020,-93
08X, 6290,-122.45356,37.72376,55500,-84
08X, 6282,-122.402614,37.712235,53400,-324
08X, 6282,-122.404362,37.777148,52440,-405
08X, 6282,-122.4047,37.73011,52860,-375
08X, 6282,-122.40714,37.789953,51360,-68
08X, 6282,-122.407211,37.807182,50280,142
08X, 6282,-122.410436,37.800384,50700,37
08X, 6282,-122.420354,37.708484,54000,-333
08X, 6282,-122.440874,37.716473,54420,-334
08X, 6282,-122.45356,37.72376,54840,-316
08X, 6415,-122.402614,37.712235,52860,-114
08X, 6415,-122.404362,37.777148,51900,-153
08X, 6415,-122.4047,37.73011,52320,-56
08X, 6415,-122.40714,37.789953,50820,46
08X, 6415,-122.407211,37.807182,49740,51
08X, 6415,-122.410436,37.800384,50160,99
08X, 6415,-122.420354,37.708484,53460,64
08X, 6415,-122.440874,37.716473,53880,128
08X, 6415,-122.45356,37.72376,54300,208
08X, 6230,-122.402614,37.712235,52320,3
08X, 6230,-122.404362,37.777148,51360,-164
08X, 6230,-122.4047,37.73011,51780,-33
08X, 6230,-122.40714,37.789953,50280,-21
08X, 6230,-122.407211,37.807182,49200,9
08X, 6230,-122.410436,37.800384,49620,-14
08X, 6230,-122.420354,37.708484,52920,130
08X, 6230,-122.440874,37.716473,53340,137
08X, 6230,-122.45356,37.72376,53760,37
08X, 6232,-122.402614,37.712235,51780,-134
08X, 6232,-122.404362,37.777148,50820,-143
08X, 6232,-122.4047,37.73011,51240,-103
08X, 6232,-122.40714,37.789953,49740,78
08X, 6232,-122.407211,37.807182,48660,-115
08X, 6232,-122.410436,37.800384,49080,-107
08X, 6232,-122.420354,37.708484,52380,-133
08X, 6232,-122.440874,37.716473,52800,-61
08X, 6232,-122.45356,37.72376,53220,-60
08X, 6221,-122.402614,37.712235,51240,93
08X, 6221,-122.404362,37.777148,50280,84
08X, 6221,-122.4047,37.73011,50700,79
08X, 6221,-122.40714,37.789953,49200,31
08X, 6221,-122.407211,37.807182,48120,-6
08X, 6221,-122.410436,37.800384,48540,40
08X, 6221,-122.420354,37.708484,51840,144
08X, 6221,-122.440874,37.716473,52260,201
08X, 6221,-122.45356,37.72376,52680,216
08X, 6214,-122.402614,37.712235,50700,-297
08X, 6214,-122.404362,37.777148,49740,-473
08X, 6214,-122.4047,37.73011,50160,-358
08X, 6214,-122.40714,37.789953,48660,-118
08X, 6214,-122.407211,37.807182,47580,-28
08X, 6214,-122.410436,37.800384,48000,-41
08X, 6214,-122.420354,37.708484,51300,-330
08X, 6214,-122.440874,37.716473,51720,-292
08X, 6214,-122.45356,37.72376,52140,-306
08X, 6204,-122.402614,37.712235,50160,-134
08X, 6204,-122.404362,37.777148,49200,-308
08X, 6204,-122.4047,37.73011,49620,-231
08X, 6204,-122.40714,37.789953,48120,-121
08X, 6204,-122.407211,37.807182,47040,-20
08X, 6204,-122.410436,37.800384,47460,5
08X, 6204,-122.420354,37.708484,50760,-11
08X, 6204,-122.440874,37.716473,51180,10
08X, 6204,-122.45356,37.72376,51600,36
08X, 6207,-122.402614,37.712235,49560,-17
08X, 6207,-122.404362,37.777148,48600,24
08X, 6207,-122.4047,37.73011,49020,73
08X, 6207,-122.40714,37.789953,47520,-20
08X, 6207,-122.407211,37.807182,89700,72
08X, 6207,-122.410436,37.800384,46920,57
08X, 6207,-122.420354,37.708484,50160,17
08X, 6207,-122.440874,37.716473,50580,-28
08X, 6207,-122.45356,37.72376,51000,9
08X, 6209,-122.402614,37.712235,49020,-16
08X, 6209,-122.404362,37.777148,48060,-114
08X, 6209,-122.4047,37.73011,48480,-14
08X, 6209,-122.40714,37.789953,46980,129
08X, 6209,-122.407211,37.807182,89160,160
08X, 6209,-122.410436,37.800384,89580,122
08X, 6209,-122.420354,37.708484,49620,110
08X, 6209,-122.440874,37.716473,50040,83
08X, 6209,-122.45356,37.72376,50460,59
