route,trip,longitude,latitude,scheduled_time,d_time
30X, 8312,-122.44258,37.80378,58080,-86
30X, 8011,-122.424871,37.802333,58140,12
30X, 8011,-122.436176,37.800907,58380,42
30X, 8011,-122.44258,37.80378,58740,133
30X, 8209,-122.424871,37.802333,58800,-97
30X, 8209,-122.436176,37.800907,59100,-95
30X, 8209,-122.44258,37.80378,59460,64
30X, 8228,-122.392534,37.791401,58320,15
30X, 8228,-122.40166,37.79606,58920,107
30X, 8228,-122.424871,37.802333,59400,93
30X, 8228,-122.436176,37.800907,59700,79
30X, 8228,-122.44258,37.80378,60060,183
30X, 8347,-122.392534,37.791401,58920,-11
30X, 8347,-122.40166,37.79606,59520,-167
30X, 8347,-122.424871,37.802333,60000,-221
30X, 8347,-122.436176,37.800907,60300,-194
30X, 8347,-122.44258,37.80378,60660,-56
30X, 8312,-122.392534,37.791401,60000,-10
30X, 8312,-122.40166,37.79606,60720,-229
30X, 8312,-122.424871,37.802333,61200,-252
30X, 8312,-122.436176,37.800907,61500,-314
30X, 8312,-122.44258,37.80378,61860,-263
30X, 8011,-122.392534,37.791401,60900,26
30X, 8011,-122.40166,37.79606,61680,-92
30X, 8011,-122.424871,37.802333,62220,-72
30X, 8011,-122.436176,37.800907,62520,-78
30X, 8011,-122.44258,37.80378,62880,-36
30X, 8209,-122.392534,37.791401,61320,24
30X, 8209,-122.40166,37.79606,62100,-145
30X, 8209,-122.424871,37.802333,62760,-117
30X, 8209,-122.436176,37.800907,63060,-112
30X, 8209,-122.44258,37.80378,63420,-146
30X, 8323,-122.392534,37.791401,61740,82
30X, 8323,-122.40166,37.79606,62520,0
30X, 8323,-122.424871,37.802333,63180,28
30X, 8323,-122.436176,37.800907,63480,56
30X, 8323,-122.44258,37.80378,63900,78
30X, 8228,-122.392534,37.791401,62160,107
30X, 8228,-122.40166,37.79606,62940,-16
30X, 8228,-122.424871,37.802333,63600,91
30X, 8228,-122.436176,37.800907,63900,117
30X, 8228,-122.44258,37.80378,64320,163
30X, 8347,-122.392534,37.791401,62580,18
30X, 8347,-122.40166,37.79606,63360,-133
30X, 8347,-122.424871,37.802333,64020,-19
30X, 8347,-122.436176,37.800907,64320,81
30X, 8347,-122.44258,37.80378,64740,154
30X, 8003,-122.40166,37.79606,63780,-211
30X, 8003,-122.424871,37.802333,64440,-69
30X, 8003,-122.436176,37.800907,64740,-56
30X, 8003,-122.44258,37.80378,65160,64
30X, 8302,-122.392534,37.791401,63420,9
30X, 8302,-122.40166,37.79606,64200,-186
30X, 8302,-122.424871,37.802333,64860,-48
30X, 8302,-122.436176,37.800907,65160,-6
30X, 8302,-122.44258,37.80378,65580,108
30X, 8312,-122.392534,37.791401,63840,5
30X, 8312,-122.40166,37.79606,64620,-166
30X, 8312,-122.424871,37.802333,65280,-85
30X, 8312,-122.436176,37.800907,65580,-94
30X, 8333,-122.40166,37.79606,65100,-267
30X, 8333,-122.424871,37.802333,65760,-95
30X, 8333,-122.436176,37.800907,66060,-80
30X, 8333,-122.44258,37.80378,66480,-22
30X, 8011,-122.392534,37.791401,64800,-28
30X, 8011,-122.40166,37.79606,65580,-348
30X, 8011,-122.424871,37.802333,66240,-259
30X, 8011,-122.436176,37.800907,66540,-243
30X, 8011,-122.44258,37.80378,66900,-96
30X, 8209,-122.392534,37.791401,65280,-151
30X, 8209,-122.40166,37.79606,66060,-332
30X, 8209,-122.424871,37.802333,66720,-194
30X, 8209,-122.436176,37.800907,67020,-118
30X, 8323,-122.392534,37.791401,65820,32
30X, 8323,-122.40166,37.79606,66600,-41
30X, 8323,-122.424871,37.802333,67260,156
30X, 8323,-122.436176,37.800907,67560,282
30X, 8323,-122.44258,37.80378,67980,366
30X, 8212,-122.392408,37.791303,23520,84
30X, 8212,-122.4043,37.79607,22920,99
30X, 8212,-122.424894,37.802199,22500,100
30X, 8212,-122.436371,37.800738,22200,125
30X, 8011,-122.392408,37.791303,24480,-77
30X, 8011,-122.4043,37.79607,23820,-10
30X, 8011,-122.424894,37.802199,23400,26
30X, 8011,-122.436371,37.800738,23100,28
30X, 8022,-122.392408,37.791303,25380,-99
30X, 8022,-122.4043,37.79607,24720,-12
30X, 8022,-122.424894,37.802199,24300,33
30X, 8022,-122.436371,37.800738,24000,31
30X, 8022,-122.443422,37.803647,23700,-15
30X, 8006,-122.392408,37.791303,26100,-56
30X, 8006,-122.4043,37.79607,25440,31
30X, 8006,-122.424894,37.802199,25020,105
30X, 8006,-122.436371,37.800738,24720,64
30X, 8006,-122.443422,37.803647,24420,4
30X, 8318,-122.392408,37.791303,26520,262
30X, 8318,-122.424894,37.802199,25440,151
30X, 8318,-122.436371,37.800738,25140,147
30X, 8034,-122.392408,37.791303,26880,-109
30X, 8034,-122.4043,37.79607,26220,-21
30X, 8034,-122.424894,37.802199,25800,53
30X, 8034,-122.436371,37.800738,25500,54
30X, 8034,-122.443422,37.803647,25200,2
30X, 8212,-122.392408,37.791303,27180,-23
