route,trip,longitude,latitude,scheduled_time,d_time
N, 1543,-122.394364,37.776058,17640,53
N, 1481,-122.394364,37.776058,17640,35
N, 1481,-122.396431,37.793152,18180,372
N, 1543,-122.396431,37.793152,18180,372
N, 1543,-122.41934,37.775234,18540,349
N, 1481,-122.41934,37.775234,18540,349
N, 1543,-122.456561,37.765003,19140,205
N, 1481,-122.456561,37.765003,19140,197
N, 1543,-122.476825,37.76174,19620,361
N, 1481,-122.476825,37.76174,19620,353
N, 1481,-122.495565,37.760912,19920,294
N, 1543,-122.495565,37.760912,19920,291
N, 1481,-122.509201,37.760348,20220,666
N, 1543,-122.509201,37.760348,20220,707
N, 1424,-122.394364,37.776058,18720,64
N, 1413,-122.394364,37.776058,18720,69
N, 1424,-122.396431,37.793152,19260,121
N, 1413,-122.396431,37.793152,19260,121
N, 1424,-122.41934,37.775234,19620,107
N, 1413,-122.41934,37.775234,19620,107
N, 1413,-122.456561,37.765003,20220,52
N, 1424,-122.456561,37.765003,20220,44
N, 1413,-122.476825,37.76174,20700,0
N, 1424,-122.476825,37.76174,20700,-16
N, 1424,-122.495565,37.760912,21000,-1
N, 1413,-122.495565,37.760912,21000,7
N, 1424,-122.509201,37.760348,21300,489
N, 1413,-122.509201,37.760348,21300,519
N, 1448,-122.394364,37.776058,19620,34
N, 1448,-122.396431,37.793152,20160,103
N, 1507,-122.396431,37.793152,20160,103
N, 1448,-122.41934,37.775234,20520,100
N, 1507,-122.41934,37.775234,20520,100
N, 1448,-122.456561,37.765003,21120,97
N, 1507,-122.456561,37.765003,21120,-313
N, 1448,-122.476825,37.76174,21600,132
N, 1507,-122.476825,37.76174,21600,-793
N, 1507,-122.495565,37.760912,21900,-902
N, 1448,-122.495565,37.760912,21900,131
N, 1448,-122.509201,37.760348,22200,144
N, 1507,-122.509201,37.760348,22200,-901
N, 1510,-122.394364,37.776058,20520,167
N, 1539,-122.394364,37.776058,20520,161
N, 1539,-122.396431,37.793152,21060,132
N, 1510,-122.396431,37.793152,21060,132
N, 1539,-122.41934,37.775234,21420,120
N, 1510,-122.41934,37.775234,21420,120
N, 1539,-122.456561,37.765003,22020,60
N, 1510,-122.456561,37.765003,22020,71
N, 1510,-122.476825,37.76174,22500,37
N, 1539,-122.476825,37.76174,22500,-2
N, 1539,-122.495565,37.760912,22800,14
N, 1510,-122.495565,37.760912,22800,5
N, 1510,-122.509201,37.760348,23100,525
N, 1539,-122.509201,37.760348,23100,-17
N, 1535,-122.394364,37.776058,21420,-109
N, 1478,-122.394364,37.776058,21420,-82
N, 1535,-122.396431,37.793152,21960,147
N, 1478,-122.396431,37.793152,21960,147
N, 1535,-122.41934,37.775234,22320,158
N, 1478,-122.41934,37.775234,22320,158
N, 1478,-122.456561,37.765003,22920,111
N, 1535,-122.456561,37.765003,22920,133
N, 1478,-122.476825,37.76174,23400,135
N, 1535,-122.476825,37.76174,23400,146
N, 1535,-122.495565,37.760912,23700,149
N, 1478,-122.495565,37.760912,23700,156
N, 1478,-122.509201,37.760348,24000,325
N, 1535,-122.509201,37.760348,24000,285
N, 1547,-122.394364,37.776058,22320,40
N, 1432,-122.394364,37.776058,22320,-15
N, 1432,-122.396431,37.793152,22860,211
