PUBLIC_ROUTE_NAME,NEXTBUS_VEHICLE_ASSIGNMENT,TRIP_ID,BLOCK_NAME,IS_TWO_CAR,CAR_NUMBER,STOP_ID,LONGITUDE,LATITUDE,NEXTBUS_ARRIVAL_TIME,SCHEDULED_ARRIVAL_TIME,dTIME
L, 1427,5249322,9504,Y,1,7217,-122.396431,37.793152,10/4/2012 4:54:59.000000 AM,10/4/2012 4:50:00.476000 AM,299
L, 1437,5249322,9504,Y,2,7217,-122.396431,37.793152,10/4/2012 4:54:19.000000 AM,10/4/2012 4:50:00.476000 AM,259
L, 1427,5249322,9504,Y,1,6996,-122.41934,37.775234,10/4/2012 5:01:19.000000 AM,10/4/2012 4:56:00.460000 AM,319
L, 1437,5249322,9504,Y,2,6996,-122.41934,37.775234,10/4/2012 5:01:19.000000 AM,10/4/2012 4:56:00.460000 AM,319
L, 1427,5249322,9504,Y,1,6991,-122.435289,37.762683,10/4/2012 5:03:57.000000 AM,10/4/2012 5:00:00.495000 AM,237
L, 1437,5249322,9504,Y,2,6991,-122.435289,37.762683,10/4/2012 5:03:57.000000 AM,10/4/2012 5:00:00.495000 AM,237
L, 1427,5249322,9504,N,0,6739,-122.4658,37.740956,10/4/2012 5:11:38.000000 AM,10/4/2012 5:08:00.443000 AM,218
L, 1427,5249322,9504,N,0,7058,-122.465846,37.740893,10/4/2012 5:12:38.000000 AM,10/4/2012 5:09:00.469000 AM,218
L, 1437,5249322,9504,Y,2,6618,-122.478791,37.742967,10/4/2012 5:17:15.000000 AM,10/4/2012 5:14:00.485000 AM,195
L, 1427,5249322,9504,Y,1,6618,-122.478791,37.742967,10/4/2012 5:17:07.000000 AM,10/4/2012 5:14:00.485000 AM,187
L, 1437,5249322,9504,Y,2,6640,-122.494218,37.742267,10/4/2012 5:21:35.000000 AM,10/4/2012 5:18:00.506000 AM,215
L, 1427,5249322,9504,Y,1,6640,-122.494218,37.742267,10/4/2012 5:21:35.000000 AM,10/4/2012 5:18:00.506000 AM,215
L, 1427,5249322,9504,Y,1,6932,-122.504351,37.736125,10/4/2012 5:25:35.000000 AM,10/4/2012 5:23:00.452000 AM,155
L, 1437,5249322,9504,Y,2,6932,-122.504351,37.736125,10/4/2012 5:27:33.000000 AM,10/4/2012 5:23:00.452000 AM,273
L, 1513,5249323,9503,N,0,7217,-122.396431,37.793152,10/4/2012 5:17:28.000000 AM,10/4/2012 5:10:00.302000 AM,448
L, 1513,5249323,9503,N,0,6996,-122.41934,37.775234,10/4/2012 5:25:01.000000 AM,10/4/2012 5:16:00.295000 AM,541
L, 1513,5249323,9503,N,0,6991,-122.435289,37.762683,10/4/2012 5:27:43.000000 AM,10/4/2012 5:20:00.333000 AM,463
L, 1513,5249323,9503,Y,1,6739,-122.4658,37.740956,10/4/2012 5:36:05.000000 AM,10/4/2012 5:28:00.310000 AM,485
L, 1517,5249323,9503,Y,2,6739,-122.4658,37.740956,10/4/2012 5:16:52.000000 AM,10/4/2012 5:28:00.310000 AM,-668
L, 1517,5249323,9503,Y,2,7058,-122.465846,37.740893,10/4/2012 5:18:03.000000 AM,10/4/2012 5:29:00.317000 AM,-657
L, 1513,5249323,9503,Y,1,7058,-122.465846,37.740893,10/4/2012 5:36:07.000000 AM,10/4/2012 5:29:00.317000 AM,427
L, 1517,5249323,9503,Y,2,6618,-122.478791,37.742967,10/4/2012 5:23:01.000000 AM,10/4/2012 5:34:00.326000 AM,-659
L, 1513,5249323,9503,Y,1,6618,-122.478791,37.742967,10/4/2012 5:41:16.000000 AM,10/4/2012 5:34:00.326000 AM,436
L, 1517,5249323,9503,Y,2,6640,-122.494218,37.742267,10/4/2012 5:27:38.000000 AM,10/4/2012 5:38:00.277000 AM,-622
L, 1513,5249323,9503,Y,1,6640,-122.494218,37.742267,10/4/2012 5:46:01.000000 AM,10/4/2012 5:38:00.277000 AM,481
L, 1517,5249323,9503,Y,2,6932,-122.504351,37.736125,10/4/2012 5:34:03.000000 AM,10/4/2012 5:43:00.286000 AM,-537
L, 1513,5249323,9503,Y,1,6932,-122.504351,37.736125,10/4/2012 5:51:38.000000 AM,10/4/2012 5:43:00.286000 AM,518
L, 1485,5249324,9501,Y,1,7217,-122.396431,37.793152,10/4/2012 5:31:26.000000 AM,10/4/2012 5:28:00.305000 AM,206
L, 1494,5249324,9501,Y,2,7217,-122.396431,37.793152,10/4/2012 5:31:26.000000 AM,10/4/2012 5:28:00.305000 AM,206
L, 1494,5249324,9501,Y,2,6996,-122.41934,37.775234,10/4/2012 5:37:17.000000 AM,10/4/2012 5:34:00.313000 AM,197
L, 1485,5249324,9501,Y,1,6996,-122.41934,37.775234,10/4/2012 5:37:17.000000 AM,10/4/2012 5:34:00.313000 AM,197
L, 1494,5249324,9501,Y,2,6991,-122.435289,37.762683,10/4/2012 5:40:06.000000 AM,10/4/2012 5:38:00.277000 AM,126
L, 1485,5249324,9501,Y,1,6991,-122.435289,37.762683,10/4/2012 5:40:06.000000 AM,10/4/2012 5:38:00.277000 AM,126
L, 1494,5249324,9501,Y,2,6739,-122.4658,37.740956,10/4/2012 5:48:34.000000 AM,10/4/2012 5:46:00.296000 AM,154
L, 1485,5249324,9501,Y,1,6739,-122.4658,37.740956,10/4/2012 5:47:52.000000 AM,10/4/2012 5:46:00.296000 AM,112
L, 1485,5249324,9501,Y,1,7058,-122.465846,37.740893,10/4/2012 5:48:41.000000 AM,10/4/2012 5:47:00.268000 AM,101
L, 1494,5249324,9501,Y,2,7058,-122.465846,37.740893,10/4/2012 5:48:35.000000 AM,10/4/2012 5:47:00.268000 AM,95
