PUBLIC_ROUTE_NAME,NEXTBUS_VEHICLE_ASSIGNMENT,TRIP_ID,BLOCK_NAME,IS_TWO_CAR,CAR_NUMBER,STOP_ID,LONGITUDE,LATITUDE,NEXTBUS_ARRIVAL_TIME,SCHEDULED_ARRIVAL_TIME,dTIME
38L, 6240,5260716,3828,N,0,5684,-122.40248,37.78849,10/4/2012 9:01:05.000000 PM,10/4/2012 9:01:00.599000 PM,5
38L, 6240,5260716,3828,N,0,4757,-122.408391,37.787401,10/4/2012 9:06:16.000000 PM,10/4/2012 9:05:00.617000 PM,76
38L, 6240,5260716,3828,N,0,4768,-122.420635,37.785843,10/4/2012 9:11:32.000000 PM,10/4/2012 9:09:00.575000 PM,152
38L, 6240,5260716,3828,N,0,4295,-122.43305,37.784391,10/4/2012 9:15:28.000000 PM,10/4/2012 9:14:00.563000 PM,88
38L, 6240,5260716,3828,N,0,4758,-122.446805,37.782509,10/4/2012 9:20:11.000000 PM,10/4/2012 9:19:00.555000 PM,71
38L, 6240,5260716,3828,N,0,4755,-122.472423,37.780687,10/4/2012 9:30:01.000000 PM,10/4/2012 9:28:00.582000 PM,121
38L, 6240,5260716,3828,N,0,4278,-122.493445,37.779798,10/4/2012 9:36:42.000000 PM,10/4/2012 9:35:00.569000 PM,102
38L, 6240,5260716,3828,N,0,3608,-122.509411,37.779023,10/4/2012 9:41:42.000000 PM,10/4/2012 9:40:00.607000 PM,102
38L, 6285,5260717,3838,N,0,5684,-122.40248,37.78849,10/4/2012 8:50:41.000000 PM,10/4/2012 8:51:00.053000 PM,-19
38L, 6285,5260717,3838,N,0,4757,-122.408391,37.787401,10/4/2012 8:53:36.000000 PM,10/4/2012 8:55:00.094000 PM,-84
38L, 6285,5260717,3838,N,0,4768,-122.420635,37.785843,10/4/2012 8:57:52.000000 PM,10/4/2012 8:59:00.072000 PM,-68
38L, 6285,5260717,3838,N,0,4295,-122.43305,37.784391,10/4/2012 9:03:39.000000 PM,10/4/2012 9:04:00.062000 PM,-21
38L, 6285,5260717,3838,N,0,4758,-122.446805,37.782509,10/4/2012 9:08:24.000000 PM,10/4/2012 9:09:00.103000 PM,-36
38L, 6285,5260717,3838,Y,1,4755,-122.472423,37.780687,10/4/2012 9:17:36.000000 PM,10/4/2012 9:18:00.087000 PM,-24
38L, 8451,5260717,3838,Y,2,4755,-122.472423,37.780687,10/4/2012 9:17:25.000000 PM,10/4/2012 9:18:00.087000 PM,-35
38L, 6285,5260717,3838,N,0,4278,-122.493445,37.779798,10/4/2012 9:26:09.000000 PM,10/4/2012 9:25:00.120000 PM,69
38L, 6285,5260717,3838,N,0,3608,-122.509411,37.779023,10/4/2012 9:31:53.000000 PM,10/4/2012 9:30:00.080000 PM,113
38L, 6272,5260719,3824,N,0,5684,-122.40248,37.78849,10/4/2012 8:28:10.000000 PM,10/4/2012 8:31:00.379000 PM,-170
38L, 6272,5260719,3824,N,0,4757,-122.408391,37.787401,10/4/2012 8:31:02.000000 PM,10/4/2012 8:35:00.387000 PM,-238
38L, 6272,5260719,3824,N,0,4768,-122.420635,37.785843,10/4/2012 8:36:14.000000 PM,10/4/2012 8:39:00.371000 PM,-166
38L, 6272,5260719,3824,N,0,4295,-122.43305,37.784391,10/4/2012 8:39:15.000000 PM,10/4/2012 8:44:00.430000 PM,-285
38L, 6272,5260719,3824,N,0,4758,-122.446805,37.782509,10/4/2012 8:44:09.000000 PM,10/4/2012 8:49:00.422000 PM,-291
38L, 6272,5260719,3824,N,0,4755,-122.472423,37.780687,10/4/2012 8:52:20.000000 PM,10/4/2012 8:58:00.403000 PM,-340
38L, 6272,5260719,3824,N,0,4278,-122.493445,37.779798,10/4/2012 8:59:25.000000 PM,10/4/2012 9:05:00.395000 PM,-335
38L, 6272,5260719,3824,N,0,3608,-122.509411,37.779023,10/4/2012 9:04:49.000000 PM,10/4/2012 9:10:00.362000 PM,-311
38L, 6205,5260720,3833,N,0,5684,-122.40248,37.78849,10/4/2012 8:21:24.000000 PM,10/4/2012 8:21:00.699000 PM,24
38L, 6205,5260720,3833,N,0,4757,-122.408391,37.787401,10/4/2012 8:25:03.000000 PM,10/4/2012 8:25:00.711000 PM,3
38L, 6205,5260720,3833,N,0,4768,-122.420635,37.785843,10/4/2012 8:28:42.000000 PM,10/4/2012 8:29:00.649000 PM,-18
38L, 6205,5260720,3833,N,0,4295,-122.43305,37.784391,10/4/2012 8:32:28.000000 PM,10/4/2012 8:34:00.636000 PM,-92
38L, 6205,5260720,3833,N,0,4758,-122.446805,37.782509,10/4/2012 8:36:37.000000 PM,10/4/2012 8:39:00.662000 PM,-143
38L, 6205,5260720,3833,N,0,4755,-122.472423,37.780687,10/4/2012 8:45:37.000000 PM,10/4/2012 8:48:00.673000 PM,-143
38L, 6205,5260720,3833,N,0,4278,-122.493445,37.779798,10/4/2012 8:53:58.000000 PM,10/4/2012 8:55:00.729000 PM,-62
38L, 6205,5260720,3833,N,0,3608,-122.509411,37.779023,10/4/2012 8:58:56.000000 PM,10/4/2012 9:00:00.721000 PM,-64
38L, 6294,5260721,3822,N,0,5684,-122.40248,37.78849,10/4/2012 8:12:02.000000 PM,10/4/2012 8:11:00.493000 PM,62
38L, 6294,5260721,3822,N,0,4757,-122.408391,37.787401,10/4/2012 8:16:18.000000 PM,10/4/2012 8:15:00.533000 PM,78
38L, 6294,5260721,3822,N,0,4768,-122.420635,37.785843,10/4/2012 8:19:41.000000 PM,10/4/2012 8:19:00.549000 PM,41
38L, 6294,5260721,3822,N,0,4295,-122.43305,37.784391,10/4/2012 8:23:28.000000 PM,10/4/2012 8:24:00.525000 PM,-32
38L, 6294,5260721,3822,N,0,4758,-122.446805,37.782509,10/4/2012 8:28:11.000000 PM,10/4/2012 8:29:00.541000 PM,-49
38L, 6294,5260721,3822,N,0,4755,-122.472423,37.780687,10/4/2012 8:36:28.000000 PM,10/4/2012 8:38:00.501000 PM,-92
38L, 6294,5260721,3822,N,0,4278,-122.493445,37.779798,10/4/2012 8:44:57.000000 PM,10/4/2012 8:45:00.517000 PM,-3
38L, 6294,5260721,3822,N,0,3608,-122.509411,37.779023,10/4/2012 8:49:42.000000 PM,10/4/2012 8:50:00.509000 PM,-18
38L, 6257,5260722,3829,N,0,5684,-122.40248,37.78849,10/4/2012 7:59:32.000000 PM,10/4/2012 8:01:00.024000 PM,-88
38L, 6257,5260722,3829,N,0,4757,-122.408391,37.787401,10/4/2012 8:02:36.000000 PM,10/4/2012 8:05:00.995000 PM,-144
38L, 6257,5260722,3829,N,0,4768,-122.420635,37.785843,10/4/2012 8:08:07.000000 PM,10/4/2012 8:09:00.971000 PM,-53
38L, 6257,5260722,3829,N,0,4295,-122.43305,37.784391,10/4/2012 8:12:20.000000 PM,10/4/2012 8:14:00.032000 PM,-100
38L, 6257,5260722,3829,N,0,4758,-122.446805,37.782509,10/4/2012 8:18:01.000000 PM,10/4/2012 8:19:00.010000 PM,-59
38L, 6257,5260722,3829,N,0,4755,-122.472423,37.780687,10/4/2012 8:27:08.000000 PM,10/4/2012 8:28:00.003000 PM,-52
