route,trip,longitude,latitude,scheduled_time,d_time
08X, 6246,-122.402614,37.712235,46381,-6
08X, 6246,-122.404362,37.777148,45781,-298
08X, 6246,-122.4047,37.73011,46081,-78
08X, 6246,-122.40714,37.789953,45061,-6
08X, 6246,-122.407211,37.807182,44401,84
08X, 6246,-122.410436,37.800384,44761,-6
08X, 6246,-122.420354,37.708484,3601,43134
08X, 6246,-122.440874,37.716473,3841,-36
08X, 6246,-122.45356,37.72376,4141,-117
08X, 6224,-122.402614,37.712235,45481,157
08X, 6224,-122.404362,37.777148,44881,-97
08X, 6224,-122.4047,37.73011,45181,54
08X, 6224,-122.40714,37.789953,44161,84
08X, 6224,-122.407211,37.807182,43501,104
08X, 6224,-122.410436,37.800384,43861,60
08X, 6224,-122.420354,37.708484,45901,154
08X, 6224,-122.440874,37.716473,46141,199
08X, 6224,-122.45356,37.72376,46441,219
08X, 6229,-122.402614,37.712235,44701,-124
08X, 6229,-122.404362,37.777148,44041,-291
08X, 6229,-122.4047,37.73011,44341,-146
08X, 6229,-122.40714,37.789953,43321,-103
08X, 6418,-122.407211,37.807182,85800,-97
08X, 6418,-122.410436,37.800384,86160,-52
08X, 6229,-122.420354,37.708484,45121,-111
08X, 6229,-122.440874,37.716473,45361,-40
08X, 6229,-122.45356,37.72376,45661,-55
08X, 6244,-122.402614,37.712235,43741,58
08X, 6244,-122.4047,37.73011,43381,31
08X, 6268,-122.40714,37.789953,85560,294
08X, 6268,-122.407211,37.807182,84840,86
08X, 6268,-122.410436,37.800384,85200,176
08X, 6244,-122.420354,37.708484,44161,94
08X, 6244,-122.440874,37.716473,44401,147
08X, 6244,-122.45356,37.72376,44761,62
08X, 6274,-122.402614,37.712235,86100,-42892
08X, 6234,-122.404362,37.777148,85380,-106
08X, 6234,-122.4047,37.73011,85740,-106
08X, 6234,-122.40714,37.789953,84660,-77
08X, 6234,-122.407211,37.807182,83940,-220
08X, 6234,-122.410436,37.800384,84300,-185
08X, 6274,-122.420354,37.708484,43321,391
08X, 6274,-122.440874,37.716473,43561,572
08X, 6274,-122.45356,37.72376,43921,675
08X, 6288,-122.402614,37.712235,85200,146
08X, 6288,-122.404362,37.777148,84480,64
08X, 6288,-122.4047,37.73011,84840,84
08X, 6288,-122.40714,37.789953,83760,133
08X, 6288,-122.407211,37.807182,83040,43
08X, 6288,-122.410436,37.800384,83400,43
08X, 6288,-122.420354,37.708484,85620,183
08X, 6288,-122.440874,37.716473,85860,206
08X, 6299,-122.402614,37.712235,84360,910
08X, 6299,-122.404362,37.777148,83640,807
08X, 6299,-122.4047,37.73011,84000,793
08X, 6299,-122.40714,37.789953,82920,811
08X, 6299,-122.407211,37.807182,82140,587
08X, 6299,-122.410436,37.800384,82560,639
08X, 6299,-122.420354,37.708484,84780,1003
08X, 6299,-122.440874,37.716473,85020,986
08X, 6294,-122.402614,37.712235,82440,126
08X, 6294,-122.404362,37.777148,81720,147
