route,trip,longitude,latitude,scheduled_time,d_time
16X, 8129,-122.42302,37.77597,59220,82
16X, 8129,-122.466746,37.766001,59700,211
16X, 8129,-122.47761,37.765526,60000,180
16X, 8129,-122.495056,37.753493,60720,107
16X, 8129,-122.507509,37.750927,60960,234
16X, 8418,-122.42302,37.77597,59820,12
16X, 8418,-122.466746,37.766001,60300,129
16X, 8418,-122.47761,37.765526,60600,79
16X, 8418,-122.495056,37.753493,61320,-103
16X, 8418,-122.507509,37.750927,61560,-72
16X, 8443,-122.42302,37.77597,58260,107
16X, 8443,-122.466746,37.766001,58740,237
16X, 8443,-122.47761,37.765526,59040,191
16X, 8443,-122.495056,37.753493,59700,223
16X, 8443,-122.507509,37.750927,59940,325
16X, 8425,-122.408576,37.784314,62520,6
16X, 8425,-122.42302,37.77597,63300,-104
16X, 8425,-122.466746,37.766001,63960,-52
16X, 8425,-122.47761,37.765526,64260,-62
16X, 8425,-122.495056,37.753493,65040,-218
16X, 8425,-122.507509,37.750927,65340,-169
16X, 8418,-122.408576,37.784314,63600,209
16X, 8418,-122.42302,37.77597,64380,112
16X, 8418,-122.466746,37.766001,64980,200
16X, 8418,-122.47761,37.765526,65280,130
16X, 8418,-122.495056,37.753493,66060,42
16X, 8418,-122.507509,37.750927,66360,64
16X, 8129,-122.408576,37.784314,63060,1
16X, 8129,-122.42302,37.77597,63840,-120
16X, 8129,-122.466746,37.766001,64500,-132
16X, 8129,-122.47761,37.765526,64800,-100
16X, 8129,-122.495056,37.753493,65580,-323
16X, 8129,-122.507509,37.750927,65880,-315
16X, 8439,-122.42302,37.77597,64980,52
16X, 8439,-122.466746,37.766001,65580,211
16X, 8439,-122.47761,37.765526,65880,196
16X, 8439,-122.495056,37.753493,66600,18
16X, 8439,-122.507509,37.750927,66900,23
16X, 8342,-122.42302,37.77597,65580,86
16X, 8342,-122.466746,37.766001,66180,232
16X, 8342,-122.47761,37.765526,66480,194
16X, 8342,-122.495056,37.753493,67200,160
16X, 8342,-122.507509,37.750927,67500,143
16X, 8114,-122.408576,37.784314,65400,421
16X, 8114,-122.42302,37.77597,66180,183
16X, 8114,-122.466746,37.766001,66780,246
16X, 8114,-122.47761,37.765526,67080,174
16X, 8114,-122.495056,37.753493,67800,89
16X, 8114,-122.507509,37.750927,68100,68
16X, 8180,-122.42302,37.77597,62160,300
16X, 8180,-122.466746,37.766001,62760,355
16X, 8180,-122.47761,37.765526,63060,325
16X, 8180,-122.495056,37.753493,63780,348
16X, 8180,-122.507509,37.750927,64080,403
16X, 8443,-122.408576,37.784314,61980,135
16X, 8443,-122.42302,37.77597,62700,255
16X, 8443,-122.466746,37.766001,63300,394
16X, 8443,-122.47761,37.765526,63600,383
16X, 8443,-122.495056,37.753493,64320,491
16X, 8443,-122.507509,37.750927,64620,540
16X, 6204,-122.405675,37.785527,25080,453
16X, 6204,-122.42195,37.775063,24600,221
16X, 6204,-122.46623,37.765859,24180,104
16X, 6204,-122.477186,37.765384,24000,125
16X, 6204,-122.495422,37.753332,23340,156
16X, 6272,-122.405675,37.785527,25740,99
16X, 6272,-122.42195,37.775063,25260,-30
16X, 6272,-122.46623,37.765859,24780,-33
16X, 6272,-122.477186,37.765384,24600,-27
16X, 6272,-122.495422,37.753332,23880,74
16X, 6272,-122.507509,37.750927,23640,25
16X, 6214,-122.405675,37.785527,26400,202
16X, 6214,-122.42195,37.775063,25920,-23
16X, 6214,-122.46623,37.765859,25380,-19
16X, 6214,-122.477186,37.765384,25200,-13
16X, 6214,-122.495422,37.753332,24480,59
16X, 6214,-122.507509,37.750927,24180,-14
16X, 8198,-122.405675,37.785527,26940,-80
16X, 8198,-122.42195,37.775063,26460,-199
16X, 8198,-122.46623,37.765859,25920,-194
16X, 8198,-122.477186,37.765384,25740,-186
16X, 8198,-122.495422,37.753332,25020,-101
16X, 8194,-122.405675,37.785527,27600,191
16X, 8194,-122.42195,37.775063,27060,-36
16X, 8194,-122.46623,37.765859,26460,-13
16X, 8194,-122.477186,37.765384,26280,-14
16X, 8194,-122.495422,37.753332,25560,45
16X, 8425,-122.405675,37.785527,28140,586
16X, 8425,-122.42195,37.775063,27600,284
16X, 8425,-122.46623,37.765859,27000,189
16X, 8425,-122.477186,37.765384,26820,184
16X, 8123,-122.405675,37.785527,28620,527
16X, 8123,-122.42195,37.775063,28080,263
16X, 8123,-122.46623,37.765859,27480,140
16X, 8123,-122.477186,37.765384,27300,119
16X, 8123,-122.495422,37.753332,26580,107
16X, 8151,-122.405675,37.785527,29280,416
16X, 8151,-122.42195,37.775063,28680,132
16X, 8151,-122.46623,37.765859,28080,134
16X, 8151,-122.477186,37.765384,27900,73
16X, 8151,-122.495422,37.753332,27180,-32
16X, 6204,-122.405675,37.785527,29820,740
16X, 6204,-122.42195,37.775063,29220,477
16X, 6204,-122.46623,37.765859,28620,281
16X, 6204,-122.477186,37.765384,28440,288
16X, 6204,-122.495422,37.753332,27720,180
16X, 6204,-122.507509,37.750927,27360,-145
16X, 6272,-122.405675,37.785527,30360,503
16X, 6272,-122.42195,37.775063,29760,282
16X, 6272,-122.46623,37.765859,29160,242
16X, 6272,-122.477186,37.765384,28980,198
16X, 6272,-122.495422,37.753332,28260,40
16X, 6272,-122.507509,37.750927,27900,62
16X, 6214,-122.405675,37.785527,30960,571
16X, 6214,-122.42195,37.775063,30300,430
16X, 6214,-122.46623,37.765859,29700,344
16X, 6214,-122.477186,37.765384,29520,278
16X, 6214,-122.495422,37.753332,28800,90
