route,trip,longitude,latitude,scheduled_time,d_time
N, 1447,-122.394364,37.776058,17640,47
N, 1450,-122.394364,37.776058,17640,44
N, 1450,-122.396431,37.793152,18180,321
N, 1447,-122.396431,37.793152,18180,321
N, 1450,-122.41934,37.775234,18540,306
N, 1447,-122.41934,37.775234,18540,306
N, 1447,-122.456561,37.765003,19140,168
N, 1450,-122.456561,37.765003,19140,170
N, 1447,-122.476825,37.76174,19620,335
N, 1450,-122.476825,37.76174,19620,354
N, 1447,-122.495565,37.760912,19920,292
N, 1450,-122.495565,37.760912,19920,297
N, 1450,-122.509201,37.760348,20220,552
N, 1447,-122.509201,37.760348,20220,617
N, 1533,-122.394364,37.776058,18720,-35
N, 1440,-122.394364,37.776058,18720,-43
N, 1440,-122.396431,37.793152,19260,106
N, 1533,-122.396431,37.793152,19260,106
N, 1440,-122.41934,37.775234,19620,113
N, 1533,-122.41934,37.775234,19620,113
N, 1440,-122.456561,37.765003,20220,73
N, 1533,-122.456561,37.765003,20220,73
N, 1440,-122.476825,37.76174,20700,70
N, 1533,-122.476825,37.76174,20700,69
N, 1440,-122.495565,37.760912,21000,75
N, 1533,-122.495565,37.760912,21000,73
N, 1440,-122.509201,37.760348,21300,764
N, 1533,-122.509201,37.760348,21300,667
N, 1470,-122.394364,37.776058,19620,144
N, 1471,-122.394364,37.776058,19620,121
N, 1471,-122.396431,37.793152,20160,182
N, 1470,-122.396431,37.793152,20160,182
N, 1471,-122.41934,37.775234,20520,166
N, 1470,-122.41934,37.775234,20520,166
N, 1470,-122.456561,37.765003,21120,119
N, 1471,-122.456561,37.765003,21120,114
N, 1470,-122.476825,37.76174,21600,53
N, 1471,-122.476825,37.76174,21600,48
N, 1471,-122.495565,37.760912,21900,22
N, 1470,-122.495565,37.760912,21900,27
N, 1471,-122.509201,37.760348,22200,6
N, 1470,-122.509201,37.760348,22200,24
N, 1529,-122.394364,37.776058,20520,234
N, 1449,-122.394364,37.776058,20520,217
N, 1529,-122.396431,37.793152,21060,354
N, 1450,-122.396431,37.793152,21060,4550
N, 1529,-122.41934,37.775234,21420,387
N, 1449,-122.41934,37.775234,21420,387
N, 1529,-122.456561,37.765003,22020,443
N, 1449,-122.456561,37.765003,22020,445
N, 1449,-122.476825,37.76174,22500,526
N, 1529,-122.476825,37.76174,22500,512
N, 1449,-122.495565,37.760912,22800,541
N, 1529,-122.495565,37.760912,22800,523
N, 1449,-122.509201,37.760348,23100,517
N, 1529,-122.509201,37.760348,23100,522
N, 1466,-122.394364,37.776058,21420,330
N, 1414,-122.394364,37.776058,21420,330
N, 1414,-122.396431,37.793152,21960,477
N, 1466,-122.396431,37.793152,21960,477
N, 1414,-122.41934,37.775234,22320,474
N, 1466,-122.41934,37.775234,22320,474
N, 1414,-122.456561,37.765003,22920,422
N, 1466,-122.456561,37.765003,22920,421
N, 1466,-122.476825,37.76174,23400,499
N, 1414,-122.476825,37.76174,23400,513
N, 1414,-122.495565,37.760912,23700,533
N, 1466,-122.495565,37.760912,23700,535
N, 1466,-122.509201,37.760348,24000,492
N, 1414,-122.509201,37.760348,24000,540
N, 1494,-122.394364,37.776058,23040,19
N, 1485,-122.394364,37.776058,23040,49
N, 1485,-122.396431,37.793152,23580,209
N, 1494,-122.396431,37.793152,23580,209
N, 1485,-122.41934,37.775234,23940,182
N, 1494,-122.41934,37.775234,23940,182
N, 1494,-122.456561,37.765003,24540,175
N, 1485,-122.456561,37.765003,24540,184
N, 1485,-122.476825,37.76174,25080,100
N, 1494,-122.476825,37.76174,25080,98
N, 1485,-122.495565,37.760912,25380,118
N, 1494,-122.495565,37.760912,25380,119
N, 1494,-122.509201,37.760348,25680,138
N, 1485,-122.509201,37.760348,25680,147
N, 1475,-122.394364,37.776058,23760,-14
N, 1511,-122.394364,37.776058,23760,-31
N, 1475,-122.396431,37.793152,24300,100
N, 1511,-122.396431,37.793152,24300,100
N, 1475,-122.41934,37.775234,24660,64
N, 1511,-122.41934,37.775234,24660,64
N, 1475,-122.456561,37.765003,25260,20
N, 1511,-122.456561,37.765003,25260,21
N, 1511,-122.476825,37.76174,25800,0
N, 1475,-122.476825,37.76174,25800,9
N, 1475,-122.495565,37.760912,26100,0
N, 1511,-122.495565,37.760912,26100,20
N, 1511,-122.509201,37.760348,26400,551
N, 1475,-122.509201,37.760348,26400,38
N, 1402,-122.394364,37.776058,24360,470
N, 1423,-122.394364,37.776058,24360,494
N, 1402,-122.396431,37.793152,24900,594
N, 1423,-122.396431,37.793152,24900,594
N, 1402,-122.41934,37.775234,25260,591
N, 1423,-122.41934,37.775234,25260,591
N, 1423,-122.456561,37.765003,25860,619
N, 1402,-122.456561,37.765003,25860,625
N, 1402,-122.476825,37.76174,26400,680
N, 1423,-122.476825,37.76174,26400,668
N, 1423,-122.495565,37.760912,26700,683
N, 1402,-122.495565,37.760912,26700,697
N, 1402,-122.509201,37.760348,27000,679
N, 1423,-122.509201,37.760348,27000,634
N, 1450,-122.394364,37.776058,24900,32
N, 1447,-122.394364,37.776058,24900,34
N, 1447,-122.396431,37.793152,25500,110
N, 1450,-122.41934,37.775234,25860,92
N, 1447,-122.41934,37.775234,25860,92
N, 1450,-122.456561,37.765003,26460,56
N, 1447,-122.456561,37.765003,26460,61
N, 1450,-122.476825,37.76174,27000,164
N, 1447,-122.476825,37.76174,27000,165
N, 1450,-122.495565,37.760912,27300,142
N, 1447,-122.495565,37.760912,27300,153
N, 1447,-122.509201,37.760348,27600,141
N, 1450,-122.509201,37.760348,27600,151
N, 1509,-122.394364,37.776058,25500,112
N, 1401,-122.394364,37.776058,25500,109
N, 1509,-122.396431,37.793152,26100,67
N, 1401,-122.396431,37.793152,26100,67
N, 1509,-122.41934,37.775234,26460,104
N, 1401,-122.41934,37.775234,26460,104
N, 1401,-122.456561,37.765003,27060,128
N, 1509,-122.456561,37.765003,27060,119
N, 1401,-122.476825,37.76174,27600,275
N, 1509,-122.476825,37.76174,27600,274
N, 1509,-122.495565,37.760912,27900,316
N, 1401,-122.495565,37.760912,27900,308
N, 1401,-122.509201,37.760348,28200,517
N, 1509,-122.509201,37.760348,28200,445
N, 1533,-122.394364,37.776058,26040,111
N, 1440,-122.394364,37.776058,26040,112
N, 1440,-122.396431,37.793152,26640,94
N, 1533,-122.396431,37.793152,26640,94
N, 1440,-122.41934,37.775234,27000,85
N, 1533,-122.41934,37.775234,27000,85
N, 1533,-122.456561,37.765003,27600,114
N, 1440,-122.456561,37.765003,27600,107
N, 1440,-122.476825,37.76174,28140,183
N, 1533,-122.476825,37.76174,28140,179
N, 1533,-122.495565,37.760912,28440,209
N, 1440,-122.495565,37.760912,28440,206
N, 1440,-122.509201,37.760348,28740,213
N, 1533,-122.509201,37.760348,28740,254
N, 1432,-122.394364,37.776058,26460,1014
N, 1417,-122.394364,37.776058,26460,985
N, 1432,-122.396431,37.793152,27060,1110
N, 1417,-122.396431,37.793152,27060,1110
N, 1471,-122.394364,37.776058,26880,42
N, 1470,-122.394364,37.776058,26880,27
N, 1471,-122.396431,37.793152,27480,123
N, 1470,-122.396431,37.793152,27480,123
N, 1471,-122.41934,37.775234,27840,108
N, 1470,-122.41934,37.775234,27840,108
N, 1470,-122.456561,37.765003,28440,84
N, 1471,-122.456561,37.765003,28440,76
N, 1471,-122.476825,37.76174,29040,182
N, 1470,-122.476825,37.76174,29040,180
N, 1471,-122.495565,37.760912,29400,150
N, 1470,-122.495565,37.760912,29400,149
N, 1471,-122.509201,37.760348,29700,195
N, 1470,-122.509201,37.760348,29700,173
N, 1518,-122.394364,37.776058,27300,305
N, 1438,-122.394364,37.776058,27300,278
N, 1518,-122.396431,37.793152,27900,605
N, 1438,-122.396431,37.793152,27900,605
N, 1438,-122.41934,37.775234,28260,602
N, 1518,-122.41934,37.775234,28260,602
N, 1438,-122.456561,37.765003,28860,618
N, 1518,-122.456561,37.765003,28860,636
N, 1438,-122.476825,37.76174,29460,761
N, 1518,-122.476825,37.76174,29460,731
N, 1518,-122.495565,37.760912,29820,749
N, 1438,-122.495565,37.760912,29820,743
N, 1438,-122.509201,37.760348,30120,792
N, 1518,-122.509201,37.760348,30120,747
N, 1529,-122.394364,37.776058,27720,205
N, 1449,-122.394364,37.776058,27720,191
N, 1449,-122.396431,37.793152,28320,584
N, 1529,-122.396431,37.793152,28320,584
N, 1529,-122.41934,37.775234,28680,732
N, 1449,-122.41934,37.775234,28680,732
N, 1529,-122.456561,37.765003,29280,772
