route,trip,longitude,latitude,scheduled_time,d_time
82X, 8218,-122.3967,37.79175,58440,-171
82X, 8218,-122.39902,37.795098,58200,-85
82X, 8043,-122.3967,37.79175,59340,-157
82X, 8043,-122.39902,37.795098,59100,-105
82X, 8408,-122.3967,37.79175,63840,26
82X, 8408,-122.39902,37.795098,63600,67
82X, 8408,-122.40184,37.80216,63300,108
82X, 8164,-122.3967,37.79175,64740,-107
82X, 8164,-122.39902,37.795098,64500,-48
82X, 8002,-122.3967,37.79175,57180,-86
82X, 8002,-122.39902,37.795098,56940,-13
82X, 8169,-122.3967,37.79175,65760,-68
82X, 8151,-122.400179,37.794135,31680,-108
82X, 8151,-122.40294,37.80234,31800,152
82X, 8150,-122.400179,37.794135,33480,492
82X, 8150,-122.40294,37.80234,33600,755
82X, 8439,-122.400179,37.794135,27480,-173
82X, 8439,-122.40294,37.80234,27600,183
82X, 8150,-122.400179,37.794135,29880,629
82X, 8150,-122.40294,37.80234,30000,842
82X, 8123,-122.400179,37.794135,31080,282
82X, 8123,-122.40294,37.80234,31200,445
82X, 8022,-122.400179,37.794135,22440,131
82X, 8022,-122.40294,37.80234,22560,334
82X, 8018,-122.400179,37.794135,24900,207
82X, 8018,-122.40294,37.80234,25020,364
82X, 8125,-122.400179,37.794135,26520,47
82X, 8125,-122.40294,37.80234,26640,183
82X, 8163,-122.400179,37.794135,28980,697
82X, 8163,-122.40294,37.80234,29100,938
82X, 8439,-122.400179,37.794135,30180,676
82X, 8439,-122.40294,37.80234,30300,941
82X, 8125,-122.400179,37.794135,32580,685
82X, 8125,-122.40294,37.80234,32700,1047
82X, 8425,-122.400179,37.794135,33780,648
82X, 8425,-122.40294,37.80234,33900,814
