route,trip,longitude,latitude,scheduled_time,d_time
81X, 8344,-122.394037,37.789689,25140,96
81X, 8344,-122.40211,37.786373,24600,153
81X, 8163,-122.394037,37.789689,26280,141
81X, 8163,-122.40211,37.786373,25740,195
81X, 8125,-122.394037,37.789689,28920,923
81X, 8125,-122.40211,37.786373,28380,758
81X, 8425,-122.394037,37.789689,30120,719
81X, 8425,-122.40211,37.786373,29580,649
81X, 8163,-122.394037,37.789689,32520,710
81X, 8163,-122.40211,37.786373,31980,625
81X, 8439,-122.40211,37.786373,33180,615
