route,trip,longitude,latitude,scheduled_time,d_time
83X, 8223,-122.395135,37.777109,57780,94
83X, 8358,-122.395135,37.777109,58380,-34
83X, 8358,-122.414597,37.778498,57780,120
83X, 8223,-122.395135,37.777109,59100,107
83X, 8223,-122.414597,37.778498,58500,112
83X, 8223,-122.416305,37.777375,58440,40
83X, 8358,-122.395135,37.777109,60480,-116
83X, 8358,-122.414597,37.778498,59880,-4
83X, 8358,-122.416305,37.777375,59820,-34
83X, 8223,-122.395135,37.777109,61560,6
83X, 8223,-122.414597,37.778498,60960,111
83X, 8223,-122.416305,37.777375,60900,78
83X, 8358,-122.395135,37.777109,62520,166
83X, 8358,-122.414597,37.778498,61920,158
83X, 8358,-122.416305,37.777375,61860,167
83X, 8223,-122.395135,37.777109,64080,352
83X, 8223,-122.414597,37.778498,63480,401
83X, 8223,-122.416305,37.777375,63420,298
83X, 8358,-122.395135,37.777109,65160,212
83X, 8358,-122.414597,37.778498,64560,290
83X, 8358,-122.416305,37.777375,64500,273
83X, 8223,-122.395135,37.777109,66120,98
83X, 8223,-122.414597,37.778498,65520,98
83X, 8223,-122.416305,37.777375,65460,48
83X, 8358,-122.395135,37.777109,67680,-154
83X, 8358,-122.414597,37.778498,67080,-4
83X, 8358,-122.416305,37.777375,67020,-34
83X, 8358,-122.395135,37.777109,69720,-100
83X, 8358,-122.414597,37.778498,69120,-17
83X, 8358,-122.416305,37.777375,69060,-60
83X, 8358,-122.395135,37.777109,71280,-38
83X, 8358,-122.414597,37.778498,70680,46
83X, 8358,-122.416305,37.777375,70620,-3
83X, 8358,-122.395135,37.777109,72600,-33
83X, 8358,-122.414597,37.778498,72060,-15
83X, 8358,-122.416305,37.777375,72000,-46
83X, 8006,-122.395135,37.777109,26820,107
83X, 8006,-122.414597,37.778498,26280,149
83X, 8006,-122.416305,37.777375,26220,77
83X, 8006,-122.395135,37.777109,29280,264
83X, 8006,-122.414597,37.778498,28740,274
83X, 8006,-122.416305,37.777375,28680,227
83X, 8006,-122.395135,37.777109,34080,448
83X, 8006,-122.414597,37.778498,33540,469
83X, 8006,-122.416305,37.777375,33480,467
83X, 8358,-122.395135,37.777109,27840,-55
83X, 8358,-122.414597,37.778498,27300,-15
83X, 8358,-122.416305,37.777375,27240,-63
83X, 8358,-122.395135,37.777109,30000,-77
83X, 8358,-122.414597,37.778498,29460,-11
83X, 8358,-122.416305,37.777375,29400,-71
83X, 8006,-122.395135,37.777109,32880,445
83X, 8006,-122.414597,37.778498,32340,294
83X, 8006,-122.416305,37.777375,32280,175
83X, 8358,-122.395135,37.777109,35100,-25
83X, 8358,-122.414597,37.778498,34560,95
83X, 8358,-122.416305,37.777375,34500,46
83X, 8006,-122.416305,37.777375,26220,50
83X, 8358,-122.395135,37.777109,26700,54
83X, 8358,-122.416305,37.777375,27240,-39
83X, 8006,-122.395135,37.777109,28080,222
83X, 8006,-122.416305,37.777375,28680,188
83X, 8358,-122.395135,37.777109,28800,66
83X, 8358,-122.416305,37.777375,29400,-103
83X, 8006,-122.395135,37.777109,29280,419
83X, 8006,-122.416305,37.777375,29880,404
83X, 8358,-122.395135,37.777109,30300,46
83X, 8358,-122.416305,37.777375,30900,-61
83X, 8006,-122.395135,37.777109,31680,197
83X, 8006,-122.416305,37.777375,32280,143
83X, 8358,-122.395135,37.777109,32400,-15
83X, 8358,-122.416305,37.777375,33000,-13
83X, 8006,-122.395135,37.777109,32880,501
83X, 8006,-122.416305,37.777375,33480,423
83X, 8358,-122.395135,37.777109,33900,71
83X, 8358,-122.416305,37.777375,34500,7
83X, 8006,-122.395135,37.777109,35400,167
83X, 8006,-122.416305,37.777375,35940,144
83X, 8358,-122.395135,37.777109,36480,36
83X, 8358,-122.416305,37.777375,37020,-30
83X, 8223,-122.395135,37.777109,57900,118
83X, 8223,-122.416305,37.777375,58440,37
83X, 8223,-122.395135,37.777109,60300,15
83X, 8223,-122.416305,37.777375,60900,-65
83X, 8223,-122.395135,37.777109,62820,141
83X, 8223,-122.416305,37.777375,63420,264
83X, 8223,-122.395135,37.777109,64860,78
83X, 8223,-122.416305,37.777375,65460,54
83X, 8358,-122.395135,37.777109,66420,-64
83X, 8358,-122.416305,37.777375,67020,-92
83X, 8358,-122.395135,37.777109,70080,32
83X, 8358,-122.416305,37.777375,70620,-8
83X, 8358,-122.395135,37.777109,71460,-32
83X, 8358,-122.416305,37.777375,72000,-58
83X, 8358,-122.395135,37.777109,59220,-31
83X, 8358,-122.416305,37.777375,59820,-183
83X, 8358,-122.395135,37.777109,61260,56
83X, 8358,-122.416305,37.777375,61860,45
83X, 8358,-122.395135,37.777109,63900,48
83X, 8358,-122.416305,37.777375,64500,187
83X, 8358,-122.395135,37.777109,68460,-106
83X, 8358,-122.416305,37.777375,69060,-178
83X, 8358,-122.395135,37.777109,31500,-25
83X, 8358,-122.414597,37.778498,30960,-3
83X, 8358,-122.416305,37.777375,30900,-54
83X, 8358,-122.395135,37.777109,33600,152
83X, 8358,-122.414597,37.778498,33060,51
83X, 8358,-122.416305,37.777375,33000,23
83X, 8006,-122.395135,37.777109,30480,407
83X, 8006,-122.414597,37.778498,29940,508
83X, 8006,-122.416305,37.777375,29880,467
83X, 8223,-122.395135,37.777109,67500,48
83X, 8223,-122.416305,37.777375,68100,-77
83X, 8223,-122.395135,37.777109,68760,-152
83X, 8223,-122.414597,37.778498,68160,48
83X, 8223,-122.416305,37.777375,68100,3
