route,trip,longitude,latitude,scheduled_time,d_time
M, 1468,-122.396431,37.793152,22860,1099
M, 1468,-122.41934,37.775234,23220,1076
M, 1468,-122.435289,37.762683,23460,997
M, 1468,-122.446566,37.720622,25200,790
M, 1425,-122.446566,37.720622,25200,-3772
M, 1468,-122.45618,37.713161,24900,895
M, 1468,-122.4658,37.740956,23820,1076
M, 1468,-122.465846,37.740893,23880,1019
M, 1468,-122.471618,37.734807,24060,1039
M, 1468,-122.475233,37.721074,24420,910
M, 1538,-122.446566,37.720622,26400,1142
M, 1538,-122.45618,37.713161,26100,1321
M, 1545,-122.396431,37.793152,25260,62
M, 1484,-122.396431,37.793152,25260,62
M, 1545,-122.41934,37.775234,25620,44
M, 1484,-122.41934,37.775234,25620,44
M, 1545,-122.435289,37.762683,25860,-28
M, 1484,-122.435289,37.762683,25860,-28
M, 1545,-122.446566,37.720622,27660,-34
M, 1484,-122.446566,37.720622,27660,62
M, 1484,-122.45618,37.713161,27360,38
M, 1545,-122.45618,37.713161,27360,17
M, 1484,-122.4658,37.740956,26280,9
M, 1545,-122.4658,37.740956,26280,-3
M, 1484,-122.465846,37.740893,26340,-49
M, 1545,-122.465846,37.740893,26340,-49
M, 1484,-122.471618,37.734807,26520,-60
M, 1545,-122.471618,37.734807,26520,-52
M, 1545,-122.475233,37.721074,26880,-40
M, 1484,-122.475233,37.721074,26880,-34
M, 1453,-122.396431,37.793152,27660,-28
M, 1424,-122.396431,37.793152,27660,-28
M, 1424,-122.41934,37.775234,28020,-52
M, 1453,-122.41934,37.775234,28020,-52
M, 1424,-122.435289,37.762683,28260,-122
M, 1453,-122.435289,37.762683,28260,-130
M, 1424,-122.446566,37.720622,30060,-200
M, 1453,-122.446566,37.720622,30060,-111
M, 1424,-122.45618,37.713161,29760,-92
M, 1453,-122.45618,37.713161,29760,-98
M, 1424,-122.4658,37.740956,28680,-131
M, 1453,-122.4658,37.740956,28680,-131
M, 1453,-122.465846,37.740893,28740,-191
M, 1424,-122.465846,37.740893,28740,-191
M, 1453,-122.471618,37.734807,28920,22
M, 1424,-122.471618,37.734807,28920,6
M, 1453,-122.475233,37.721074,29280,-37
M, 1424,-122.475233,37.721074,29280,-14
M, 1468,-122.396431,37.793152,28740,1147
M, 1468,-122.41934,37.775234,29100,1131
M, 1468,-122.435289,37.762683,29340,1082
M, 1468,-122.446566,37.720622,31140,990
M, 1468,-122.45618,37.713161,30840,941
M, 1468,-122.4658,37.740956,29760,1095
M, 1468,-122.465846,37.740893,29820,1050
M, 1468,-122.471618,37.734807,30000,1061
M, 1468,-122.475233,37.721074,30360,982
M, 1538,-122.396431,37.793152,29760,643
M, 1490,-122.396431,37.793152,29760,643
M, 1538,-122.41934,37.775234,30120,617
M, 1490,-122.41934,37.775234,30120,617
M, 1490,-122.435289,37.762683,30360,540
M, 1538,-122.435289,37.762683,30360,540
M, 1538,-122.446566,37.720622,32160,415
M, 1490,-122.446566,37.720622,32160,509
M, 1490,-122.45618,37.713161,31860,479
M, 1538,-122.45618,37.713161,31860,495
M, 1538,-122.4658,37.740956,30780,599
M, 1490,-122.4658,37.740956,30780,598
M, 1490,-122.465846,37.740893,30840,540
M, 1538,-122.465846,37.740893,30840,541
M, 1490,-122.471618,37.734807,31020,631
M, 1538,-122.471618,37.734807,31020,649
M, 1490,-122.475233,37.721074,31380,562
M, 1538,-122.475233,37.721074,31380,568
M, 1524,-122.471618,37.734807,31920,-2218
M, 1445,-122.471618,37.734807,31920,-2232
M, 1545,-122.396431,37.793152,31380,104
M, 1484,-122.396431,37.793152,31380,104
M, 1545,-122.41934,37.775234,31740,89
M, 1484,-122.41934,37.775234,31740,89
M, 1484,-122.435289,37.762683,31980,24
M, 1545,-122.435289,37.762683,31980,24
M, 1545,-122.446566,37.720622,33780,94
M, 1484,-122.446566,37.720622,33780,88
M, 1484,-122.45618,37.713161,33480,159
M, 1545,-122.45618,37.713161,33480,151
M, 1545,-122.4658,37.740956,32400,177
M, 1484,-122.4658,37.740956,32400,183
M, 1484,-122.465846,37.740893,32460,125
M, 1545,-122.465846,37.740893,32460,118
M, 1484,-122.471618,37.734807,32640,260
M, 1545,-122.471618,37.734807,32640,255
M, 1545,-122.475233,37.721074,33000,154
M, 1484,-122.475233,37.721074,33000,152
M, 1542,-122.396431,37.793152,32100,109
M, 1497,-122.396431,37.793152,32100,109
M, 1542,-122.41934,37.775234,32460,79
M, 1497,-122.41934,37.775234,32460,79
M, 1497,-122.435289,37.762683,32700,3
M, 1542,-122.435289,37.762683,32700,11
M, 1497,-122.446566,37.720622,34500,-355
M, 1542,-122.446566,37.720622,34500,-270
M, 1497,-122.45618,37.713161,34200,-215
M, 1542,-122.45618,37.713161,34200,-223
M, 1497,-122.4658,37.740956,33120,13
M, 1542,-122.4658,37.740956,33120,16
M, 1497,-122.465846,37.740893,33180,-47
M, 1542,-122.465846,37.740893,33180,-42
M, 1497,-122.471618,37.734807,33360,-6
M, 1542,-122.471618,37.734807,33360,-6
M, 1497,-122.475233,37.721074,33720,-77
M, 1542,-122.475233,37.721074,33720,-93
M, 1453,-122.396431,37.793152,33540,708
M, 1424,-122.396431,37.793152,33540,708
M, 1453,-122.41934,37.775234,33900,684
M, 1424,-122.41934,37.775234,33900,684
M, 1424,-122.435289,37.762683,34140,612
M, 1453,-122.435289,37.762683,34140,612
M, 1424,-122.446566,37.720622,35940,530
M, 1453,-122.446566,37.720622,35940,454
M, 1453,-122.45618,37.713161,35640,543
M, 1424,-122.45618,37.713161,35640,555
M, 1453,-122.4658,37.740956,34560,663
M, 1424,-122.4658,37.740956,34560,657
M, 1424,-122.465846,37.740893,34620,625
M, 1453,-122.465846,37.740893,34620,655
M, 1453,-122.471618,37.734807,34800,673
M, 1424,-122.471618,37.734807,34800,669
M, 1453,-122.475233,37.721074,35160,584
M, 1424,-122.475233,37.721074,35160,596
M, 1547,-122.446566,37.720622,36780,-3182
M, 1461,-122.396431,37.793152,35700,1255
M, 1430,-122.396431,37.793152,35700,1255
M, 1430,-122.41934,37.775234,36120,1162
M, 1461,-122.41934,37.775234,36120,1162
M, 1430,-122.435289,37.762683,36360,1085
M, 1461,-122.435289,37.762683,36360,1085
M, 1430,-122.446566,37.720622,38220,952
M, 1461,-122.446566,37.720622,38220,987
M, 1461,-122.45618,37.713161,37920,1022
M, 1430,-122.45618,37.713161,37920,1016
M, 1461,-122.4658,37.740956,36780,1200
M, 1430,-122.4658,37.740956,36780,1202
M, 1461,-122.465846,37.740893,36840,1140
M, 1430,-122.465846,37.740893,36840,1144
M, 1461,-122.471618,37.734807,37020,1149
M, 1430,-122.471618,37.734807,37020,1143
M, 1461,-122.475233,37.721074,37380,1121
M, 1430,-122.475233,37.721074,37380,1123
M, 1440,-122.396431,37.793152,37140,390
M, 1502,-122.396431,37.793152,37140,390
M, 1502,-122.41934,37.775234,37560,347
M, 1440,-122.41934,37.775234,37560,347
M, 1440,-122.435289,37.762683,37800,272
M, 1502,-122.435289,37.762683,37800,272
M, 1440,-122.446566,37.720622,39660,322
M, 1502,-122.446566,37.720622,39660,361
M, 1502,-122.45618,37.713161,39360,325
M, 1440,-122.45618,37.713161,39360,322
M, 1502,-122.4658,37.740956,38220,351
M, 1440,-122.4658,37.740956,38220,356
M, 1502,-122.465846,37.740893,38280,294
M, 1440,-122.465846,37.740893,38280,298
M, 1440,-122.471618,37.734807,38460,318
M, 1502,-122.471618,37.734807,38460,329
M, 1502,-122.475233,37.721074,38820,336
M, 1440,-122.475233,37.721074,38820,347
M, 1484,-122.396431,37.793152,37860,634
M, 1545,-122.396431,37.793152,37860,634
M, 1484,-122.41934,37.775234,38280,556
M, 1545,-122.41934,37.775234,38280,556
M, 1484,-122.435289,37.762683,38520,482
M, 1545,-122.435289,37.762683,38520,482
M, 1484,-122.446566,37.720622,40380,454
M, 1545,-122.446566,37.720622,40380,552
M, 1545,-122.45618,37.713161,40080,521
M, 1484,-122.45618,37.713161,40080,527
M, 1545,-122.4658,37.740956,38940,528
M, 1484,-122.4658,37.740956,38940,509
M, 1545,-122.465846,37.740893,39000,470
M, 1484,-122.465846,37.740893,39000,449
M, 1545,-122.471618,37.734807,39180,548
M, 1484,-122.471618,37.734807,39180,557
M, 1545,-122.475233,37.721074,39540,616
M, 1484,-122.475233,37.721074,39540,621
M, 1497,-122.396431,37.793152,38580,59
M, 1542,-122.396431,37.793152,38580,59
M, 1497,-122.41934,37.775234,39000,12
M, 1542,-122.41934,37.775234,39000,12
M, 1542,-122.435289,37.762683,39240,-35
M, 1497,-122.435289,37.762683,39240,-35
M, 1542,-122.446566,37.720622,41100,-86
M, 1497,-122.446566,37.720622,41100,-72
M, 1497,-122.45618,37.713161,40800,-137
M, 1542,-122.45618,37.713161,40800,-138
M, 1497,-122.4658,37.740956,39660,103
M, 1542,-122.4658,37.740956,39660,90
M, 1542,-122.465846,37.740893,39720,30
M, 1497,-122.465846,37.740893,39720,45
M, 1497,-122.471618,37.734807,39900,59
M, 1542,-122.471618,37.734807,39900,64
M, 1542,-122.475233,37.721074,40260,-4
M, 1497,-122.475233,37.721074,40260,-4
M, 1424,-122.396431,37.793152,40020,81
M, 1453,-122.396431,37.793152,40020,81
M, 1453,-122.41934,37.775234,40440,8
M, 1424,-122.41934,37.775234,40440,8
M, 1424,-122.435289,37.762683,40680,-67
M, 1453,-122.435289,37.762683,40680,-67
M, 1424,-122.446566,37.720622,42540,-247
M, 1453,-122.446566,37.720622,42540,-178
M, 1424,-122.45618,37.713161,42240,-177
M, 1453,-122.45618,37.713161,42240,-175
M, 1453,-122.4658,37.740956,41100,-45
M, 1424,-122.4658,37.740956,41100,-45
M, 1453,-122.465846,37.740893,41160,-105
M, 1424,-122.465846,37.740893,41160,-105
M, 1424,-122.471618,37.734807,41340,-95
M, 1453,-122.471618,37.734807,41340,-88
M, 1409,-122.396431,37.793152,40740,72
M, 1409,-122.41934,37.775234,41160,184
M, 1409,-122.435289,37.762683,41400,132
M, 1409,-122.446566,37.720622,86460,224
M, 1409,-122.45618,37.713161,42960,43454
M, 1409,-122.471618,37.734807,42060,237
M, 1409,-122.475233,37.721074,42420,302
M, 1461,-122.41934,37.775234,41880,44964
M, 1461,-122.435289,37.762683,42120,44890
M, 1461,-122.396431,37.793152,42180,44314
M, 1430,-122.396431,37.793152,42180,44311
M, 1430,-122.41934,37.775234,42600,44244
M, 1430,-122.435289,37.762683,42840,44177
M, 1430,-122.446566,37.720622,87900,964
M, 1461,-122.446566,37.720622,87900,940
M, 1461,-122.45618,37.713161,87600,1011
M, 1430,-122.45618,37.713161,87600,1038
M, 1430,-122.4658,37.740956,86460,1170
M, 1461,-122.4658,37.740956,86460,1164
M, 1430,-122.465846,37.740893,86520,1112
M, 1461,-122.465846,37.740893,86520,1106
M, 1461,-122.471618,37.734807,86700,1143
M, 1430,-122.471618,37.734807,86700,1139
M, 1430,-122.475233,37.721074,87060,1082
M, 1461,-122.475233,37.721074,87060,1066
M, 1502,-122.396431,37.793152,86820,-22
M, 1440,-122.396431,37.793152,86820,-22
M, 1502,-122.41934,37.775234,87240,-65
M, 1440,-122.41934,37.775234,87240,-65
M, 1502,-122.435289,37.762683,87480,-131
M, 1440,-122.435289,37.762683,87480,-131
M, 1440,-122.446566,37.720622,89340,-1
M, 1502,-122.446566,37.720622,89340,-87
M, 1440,-122.45618,37.713161,89040,-42
M, 1502,-122.45618,37.713161,89040,-46
M, 1440,-122.4658,37.740956,87900,-27
M, 1502,-122.4658,37.740956,87900,-24
M, 1502,-122.465846,37.740893,87960,-82
M, 1440,-122.465846,37.740893,87960,-40
M, 1502,-122.471618,37.734807,88140,-4
M, 1440,-122.471618,37.734807,88140,5
M, 1502,-122.475233,37.721074,88500,-35
