route,trip,longitude,latitude,scheduled_time,d_time
F, 8337,-122.393874,37.794105,47580,42306
F, 8337,-122.399069,37.79111,47880,42006
F, 8337,-122.405744,37.785857,48120,41766
F, 8225,-122.41081,37.807841,46860,43009
F, 8337,-122.412441,37.780568,48420,-1567
F, 8225,-122.417366,37.807248,89820,49
F, 8337,-122.419183,37.775243,48720,-1535
F, 8337,-122.428628,37.767829,49080,-1471
F, 8337,-122.434866,37.76252,49380,-1544
F, 1061,-122.428628,37.767829,46800,41293
F, 1061,-122.434866,37.76252,47100,41222
F, 1818,-122.393874,37.794105,89640,-41309
F, 1818,-122.399069,37.79111,89940,-41344
F, 1818,-122.405744,37.785857,46980,1924
F, 1818,-122.41081,37.807841,88920,-41410
F, 1818,-122.412441,37.780568,47280,1996
F, 1818,-122.417366,37.807248,88680,-41533
F, 1818,-122.419183,37.775243,47580,2044
F, 1818,-122.428628,37.767829,47940,2169
F, 1818,-122.434866,37.76252,48240,2206
F, 1815,-122.428628,37.767829,50220,421
F, 1815,-122.434866,37.76252,50520,440
F, 8011,-122.393874,37.794105,49860,2980
F, 8011,-122.41081,37.807841,49140,-500
F, 8011,-122.417366,37.807248,48900,-260
F, 8003,-122.393874,37.794105,51000,3266
F, 8003,-122.41081,37.807841,50280,3048
F, 8003,-122.417366,37.807248,50040,119
F, 1856,-122.393874,37.794105,52140,3659
F, 1856,-122.399069,37.79111,52440,3724
F, 1856,-122.405744,37.785857,52740,3733
F, 1856,-122.41081,37.807841,51420,2999
F, 1856,-122.412441,37.780568,53040,3734
F, 1856,-122.417366,37.807248,51180,2705
F, 1856,-122.419183,37.775243,53340,3733
F, 1856,-122.428628,37.767829,53700,3809
F, 1856,-122.434866,37.76252,54000,3818
F, 8346,-122.393874,37.794105,53280,-595
F, 8346,-122.399069,37.79111,53580,-455
F, 8346,-122.405744,37.785857,53880,4289
F, 8346,-122.41081,37.807841,52560,-200
F, 8346,-122.412441,37.780568,54180,4416
F, 8346,-122.417366,37.807248,52320,3488
F, 8346,-122.419183,37.775243,54480,4116
F, 8346,-122.428628,37.767829,54840,3756
F, 8346,-122.434866,37.76252,55140,3456
F, 8235,-122.393874,37.794105,55560,256
F, 8419,-122.399069,37.79111,55860,785
F, 8419,-122.405744,37.785857,56160,727
F, 8235,-122.41081,37.807841,54840,3979
F, 8419,-122.412441,37.780568,56460,741
F, 8419,-122.417366,37.807248,54600,134
F, 8408,-122.393874,37.794105,56700,-70
F, 8408,-122.399069,37.79111,57000,-13
F, 8408,-122.405744,37.785857,57300,95
F, 8408,-122.41081,37.807841,55980,-355
F, 8408,-122.412441,37.780568,57600,244
F, 8408,-122.417366,37.807248,55740,-276
F, 1051,-122.393874,37.794105,57840,2097
F, 1051,-122.399069,37.79111,58140,2121
F, 1051,-122.405744,37.785857,58440,2104
F, 1051,-122.41081,37.807841,57120,1561
F, 1051,-122.412441,37.780568,58740,2168
F, 1051,-122.417366,37.807248,56880,1771
F, 1051,-122.419183,37.775243,59040,2159
F, 1051,-122.428628,37.767829,59460,2273
F, 1051,-122.434866,37.76252,59760,2458
F, 1071,-122.41081,37.807841,58260,2825
F, 1071,-122.417366,37.807248,58020,2996
F, 8357,-122.393874,37.794105,60120,-258
F, 8357,-122.41081,37.807841,59400,-971
F, 1059,-122.419183,37.775243,61320,419
F, 1059,-122.428628,37.767829,61740,368
F, 1059,-122.434866,37.76252,62040,441
F, 1859,-122.419183,37.775243,62460,594
F, 1859,-122.428628,37.767829,62880,647
F, 1859,-122.434866,37.76252,63180,573
F, 1052,-122.393874,37.794105,63540,1611
F, 1052,-122.399069,37.79111,63840,1652
F, 1052,-122.405744,37.785857,64140,1566
F, 1052,-122.41081,37.807841,62820,1128
F, 1052,-122.412441,37.780568,64440,1565
F, 1052,-122.417366,37.807248,62580,1357
F, 1052,-122.419183,37.775243,64740,1657
F, 1052,-122.428628,37.767829,65160,1617
F, 1052,-122.434866,37.76252,65460,1608
F, 1078,-122.393874,37.794105,64680,671
F, 1078,-122.399069,37.79111,64980,585
F, 1078,-122.405744,37.785857,65280,548
F, 1078,-122.41081,37.807841,63960,1391
F, 1078,-122.412441,37.780568,65580,613
