route,trip,longitude,latitude,scheduled_time,d_time
82X, 8233,-122.3967,37.79175,59340,-198
82X, 8002,-122.3967,37.79175,57180,-112
82X, 8202,-122.3967,37.79175,61140,227
82X, 8162,-122.400179,37.794135,31680,139
82X, 8162,-122.40294,37.80234,31800,403
82X, 2829,-122.400179,37.794135,33480,326
82X, 2829,-122.40294,37.80234,33600,515
82X, 8426,-122.400179,37.794135,27480,97
82X, 8426,-122.40294,37.80234,27600,298
82X, 8120,-122.40294,37.80234,30000,-114
82X, 2818,-122.400179,37.794135,31080,251
82X, 2818,-122.40294,37.80234,31200,516
82X, 8031,-122.400179,37.794135,22440,128
82X, 8031,-122.40294,37.80234,22560,224
82X, 8360,-122.400179,37.794135,24900,383
82X, 8360,-122.40294,37.80234,25020,606
82X, 2834,-122.400179,37.794135,26520,-27
82X, 2834,-122.40294,37.80234,26640,197
82X, 2829,-122.400179,37.794135,28980,-2374
82X, 2829,-122.40294,37.80234,29100,-2315
82X, 8426,-122.400179,37.794135,30180,272
82X, 8426,-122.40294,37.80234,30300,562
82X, 2834,-122.400179,37.794135,32580,740
82X, 2834,-122.40294,37.80234,32700,944
82X, 8420,-122.400179,37.794135,33780,993
82X, 8420,-122.40294,37.80234,33900,1177
