route,trip,longitude,latitude,scheduled_time,d_time
M, 1461,-122.396431,37.793152,19200,268
M, 1493,-122.41934,37.775234,19560,227
M, 1461,-122.41934,37.775234,19560,229
M, 1461,-122.435289,37.762683,19800,168
M, 1493,-122.435289,37.762683,19800,160
M, 1493,-122.446566,37.720622,21660,555
M, 1461,-122.446566,37.720622,21660,567
M, 1461,-122.45618,37.713161,21360,617
M, 1493,-122.45618,37.713161,21360,610
M, 1461,-122.4658,37.740956,20280,200
M, 1493,-122.4658,37.740956,20280,180
M, 1493,-122.465846,37.740893,20340,132
M, 1461,-122.465846,37.740893,20340,143
M, 1461,-122.471618,37.734807,20520,126
M, 1493,-122.471618,37.734807,20520,121
M, 1493,-122.475233,37.721074,20880,50
M, 1461,-122.475233,37.721074,20880,55
M, 1487,-122.396431,37.793152,20400,580
M, 1418,-122.396431,37.793152,20400,580
M, 1487,-122.41934,37.775234,20760,581
M, 1418,-122.41934,37.775234,20760,581
M, 1418,-122.435289,37.762683,21000,506
M, 1487,-122.435289,37.762683,21000,506
M, 1418,-122.446566,37.720622,22860,443
M, 1487,-122.446566,37.720622,22860,443
M, 1487,-122.45618,37.713161,22560,448
M, 1418,-122.45618,37.713161,22560,439
M, 1487,-122.4658,37.740956,21480,630
M, 1418,-122.4658,37.740956,21480,608
M, 1418,-122.465846,37.740893,21540,591
M, 1487,-122.465846,37.740893,21540,573
M, 1418,-122.471618,37.734807,21720,564
M, 1487,-122.471618,37.734807,21720,567
M, 1418,-122.475233,37.721074,22080,438
M, 1487,-122.475233,37.721074,22080,453
M, 1547,-122.396431,37.793152,21480,36
M, 1486,-122.396431,37.793152,21480,36
M, 1547,-122.41934,37.775234,21840,77
M, 1486,-122.41934,37.775234,21840,77
M, 1486,-122.435289,37.762683,22080,10
M, 1547,-122.435289,37.762683,22080,10
M, 1486,-122.446566,37.720622,23940,-96
M, 1547,-122.446566,37.720622,23940,-111
M, 1547,-122.45618,37.713161,23640,-79
M, 1486,-122.45618,37.713161,23640,-77
M, 1547,-122.4658,37.740956,22560,-3
M, 1486,-122.4658,37.740956,22560,14
M, 1547,-122.465846,37.740893,22620,-49
M, 1486,-122.465846,37.740893,22620,-8
M, 1486,-122.471618,37.734807,22800,-13
M, 1547,-122.471618,37.734807,22800,-15
M, 1486,-122.475233,37.721074,23160,-88
M, 1547,-122.475233,37.721074,23160,-87
M, 1454,-122.396431,37.793152,22500,789
M, 1454,-122.41934,37.775234,22860,761
M, 1454,-122.435289,37.762683,23100,709
M, 1454,-122.446566,37.720622,24960,701
M, 1454,-122.45618,37.713161,24660,702
M, 1454,-122.4658,37.740956,23580,718
M, 1454,-122.465846,37.740893,23640,660
M, 1454,-122.471618,37.734807,23820,677
M, 1454,-122.475233,37.721074,24180,728
M, 1482,-122.41934,37.775234,23760,660
M, 1460,-122.41934,37.775234,23760,660
M, 1460,-122.435289,37.762683,24000,686
M, 1482,-122.435289,37.762683,24000,686
M, 1482,-122.4658,37.740956,24480,760
M, 1460,-122.4658,37.740956,24480,772
M, 1460,-122.465846,37.740893,24540,714
M, 1482,-122.465846,37.740893,24540,702
M, 1460,-122.471618,37.734807,24720,787
M, 1482,-122.471618,37.734807,24720,759
M, 1451,-122.396431,37.793152,24240,312
M, 1425,-122.396431,37.793152,24240,312
M, 1425,-122.41934,37.775234,24600,280
M, 1451,-122.41934,37.775234,24600,280
M, 1425,-122.435289,37.762683,24840,236
M, 1451,-122.435289,37.762683,24840,236
M, 1451,-122.446566,37.720622,26700,423
M, 1425,-122.446566,37.720622,26700,462
M, 1425,-122.45618,37.713161,26400,388
M, 1451,-122.45618,37.713161,26400,393
M, 1451,-122.4658,37.740956,25320,331
M, 1425,-122.4658,37.740956,25320,367
M, 1451,-122.465846,37.740893,25380,306
M, 1425,-122.465846,37.740893,25380,311
M, 1451,-122.471618,37.734807,25560,315
M, 1425,-122.471618,37.734807,25560,344
M, 1425,-122.475233,37.721074,25920,397
M, 1451,-122.475233,37.721074,25920,387
M, 1504,-122.396431,37.793152,25020,40
M, 1504,-122.41934,37.775234,25380,34
M, 1504,-122.435289,37.762683,25620,-3
M, 1504,-122.446566,37.720622,27480,84
M, 1504,-122.45618,37.713161,27180,120
M, 1504,-122.4658,37.740956,26100,28
M, 1504,-122.465846,37.740893,26160,-26
M, 1504,-122.471618,37.734807,26340,-10
M, 1504,-122.475233,37.721074,26700,60
M, 1493,-122.396431,37.793152,25800,146
M, 1493,-122.41934,37.775234,26160,127
M, 1493,-122.435289,37.762683,26400,91
M, 1493,-122.446566,37.720622,28260,251
M, 1493,-122.45618,37.713161,27960,293
M, 1461,-122.45618,37.713161,27960,4058
M, 1493,-122.4658,37.740956,26880,206
M, 1493,-122.465846,37.740893,26940,148
M, 1493,-122.471618,37.734807,27120,250
M, 1461,-122.471618,37.734807,27120,3958
M, 1493,-122.475233,37.721074,27480,274
M, 1461,-122.475233,37.721074,27480,3986
M, 1418,-122.396431,37.793152,26520,480
M, 1487,-122.396431,37.793152,26520,480
M, 1487,-122.41934,37.775234,26880,539
M, 1418,-122.41934,37.775234,26880,539
M, 1487,-122.435289,37.762683,27120,464
M, 1418,-122.435289,37.762683,27120,464
M, 1487,-122.446566,37.720622,28980,396
M, 1418,-122.446566,37.720622,28980,371
M, 1487,-122.45618,37.713161,28680,422
M, 1418,-122.45618,37.713161,28680,420
M, 1487,-122.4658,37.740956,27600,480
M, 1418,-122.4658,37.740956,27600,480
M, 1418,-122.465846,37.740893,27660,422
M, 1487,-122.465846,37.740893,27660,420
M, 1487,-122.471618,37.734807,27840,410
M, 1418,-122.471618,37.734807,27840,417
M, 1487,-122.475233,37.721074,28200,366
M, 1418,-122.475233,37.721074,28200,369
M, 1455,-122.41934,37.775234,27540,537
M, 1455,-122.435289,37.762683,27780,461
M, 1455,-122.4658,37.740956,28260,392
M, 1455,-122.465846,37.740893,28320,334
M, 1455,-122.471618,37.734807,28500,381
M, 1486,-122.396431,37.793152,27720,193
M, 1547,-122.396431,37.793152,27720,193
M, 1486,-122.41934,37.775234,28080,189
M, 1547,-122.41934,37.775234,28080,189
M, 1547,-122.435289,37.762683,28320,121
M, 1486,-122.435289,37.762683,28320,121
M, 1486,-122.446566,37.720622,30180,91
M, 1547,-122.446566,37.720622,30180,153
M, 1486,-122.45618,37.713161,29880,57
