route,trip,longitude,latitude,scheduled_time,d_time
14X, 6424,-122.394001,37.79266,60120,-172
14X, 6424,-122.40664,37.782725,60720,51
14X, 6424,-122.42059,37.73229,61500,272
14X, 6424,-122.431412,37.728696,61800,247
14X, 6424,-122.441149,37.716455,62220,355
14X, 6424,-122.46126,37.70602,62880,319
14X, 6406,-122.40664,37.782725,58320,1051
14X, 6406,-122.42059,37.73229,59100,940
14X, 6406,-122.431412,37.728696,59400,923
14X, 6406,-122.441149,37.716455,59820,908
14X, 6406,-122.46126,37.70602,60480,826
14X, 6293,-122.42059,37.73229,59580,124
14X, 6293,-122.431412,37.728696,59880,139
14X, 6293,-122.441149,37.716455,60300,176
14X, 6293,-122.46126,37.70602,60960,139
14X, 6287,-122.40664,37.782725,59280,250
14X, 6287,-122.42059,37.73229,60060,100
14X, 6287,-122.431412,37.728696,60360,33
14X, 6287,-122.441149,37.716455,60780,87
14X, 6287,-122.46126,37.70602,61440,-29
14X, 6295,-122.40664,37.782725,62640,297
14X, 6295,-122.42059,37.73229,63480,574
14X, 6295,-122.431412,37.728696,63780,516
14X, 6295,-122.441149,37.716455,64200,559
14X, 6295,-122.46126,37.70602,64800,610
14X, 6406,-122.40664,37.782725,63120,1076
14X, 6406,-122.42059,37.73229,63960,1246
14X, 6406,-122.431412,37.728696,64260,1239
14X, 6406,-122.441149,37.716455,64680,1274
14X, 6293,-122.394001,37.79266,63000,-3
14X, 6293,-122.40664,37.782725,63600,284
14X, 6293,-122.42059,37.73229,64440,490
14X, 6293,-122.431412,37.728696,64740,679
14X, 6293,-122.441149,37.716455,65160,721
14X, 6293,-122.46126,37.70602,65760,815
14X, 6287,-122.394001,37.79266,63480,465
14X, 6287,-122.40664,37.782725,64080,705
14X, 6287,-122.42059,37.73229,64920,848
14X, 6287,-122.431412,37.728696,65220,771
14X, 6287,-122.441149,37.716455,65640,789
14X, 6287,-122.46126,37.70602,66240,744
14X, 6210,-122.40664,37.782725,64560,593
14X, 6210,-122.42059,37.73229,65400,688
14X, 6210,-122.431412,37.728696,65700,696
14X, 6210,-122.441149,37.716455,66120,607
14X, 6210,-122.46126,37.70602,66720,507
14X, 6405,-122.40664,37.782725,65040,646
14X, 6405,-122.42059,37.73229,65880,683
14X, 6405,-122.431412,37.728696,66180,583
14X, 6405,-122.441149,37.716455,66600,629
14X, 6405,-122.46126,37.70602,67200,543
14X, 6424,-122.394001,37.79266,64860,180
14X, 6424,-122.40664,37.782725,65400,1400
14X, 6424,-122.42059,37.73229,66300,1358
14X, 6424,-122.431412,37.728696,66600,1248
14X, 6424,-122.441149,37.716455,67020,1207
14X, 6424,-122.46126,37.70602,67500,1354
14X, 6221,-122.40654,37.78259,32880,920
14X, 6221,-122.42192,37.73095,31980,554
14X, 6221,-122.4313,37.72862,31800,500
14X, 6221,-122.440782,37.716642,31380,468
14X, 6221,-122.4522,37.70889,31080,446
14X, 6221,-122.455945,37.7112,30720,357
14X, 6221,-122.46126,37.70602,30900,383
14X, 6260,-122.40654,37.78259,24840,157
14X, 6260,-122.42192,37.73095,24240,85
14X, 6260,-122.4313,37.72862,24060,101
14X, 6260,-122.440782,37.716642,23700,79
14X, 6260,-122.4522,37.70889,23400,45
14X, 6260,-122.46126,37.70602,23220,5
14X, 6259,-122.40654,37.78259,25380,-159
14X, 6259,-122.42192,37.73095,24720,-126
14X, 6259,-122.4313,37.72862,24540,-103
14X, 6259,-122.440782,37.716642,24180,-108
14X, 6259,-122.4522,37.70889,23880,-146
14X, 6259,-122.46126,37.70602,23700,-115
14X, 6200,-122.40654,37.78259,25860,91
14X, 6200,-122.42192,37.73095,25200,125
14X, 6200,-122.4313,37.72862,25020,149
14X, 6200,-122.440782,37.716642,24660,152
14X, 6200,-122.4522,37.70889,24360,42
14X, 6200,-122.46126,37.70602,24180,-47
14X, 6406,-122.40654,37.78259,26340,72
14X, 6406,-122.42192,37.73095,25680,55
14X, 6406,-122.4313,37.72862,25500,25
14X, 6406,-122.440782,37.716642,25140,31
14X, 6406,-122.4522,37.70889,24840,40
14X, 6406,-122.46126,37.70602,24660,-18
14X, 6262,-122.42192,37.73095,26160,101
14X, 6262,-122.4313,37.72862,25980,174
14X, 6262,-122.46126,37.70602,25140,207
14X, 6298,-122.40654,37.78259,27840,557
14X, 6298,-122.42192,37.73095,27120,194
14X, 6298,-122.4313,37.72862,26940,194
14X, 6298,-122.440782,37.716642,26580,123
14X, 6298,-122.4522,37.70889,26280,39
14X, 6298,-122.455945,37.7112,25920,49
14X, 6298,-122.46126,37.70602,26100,-17
14X, 6221,-122.40654,37.78259,28320,765
14X, 6221,-122.42192,37.73095,27600,206
14X, 6221,-122.4313,37.72862,27420,198
14X, 6221,-122.440782,37.716642,27060,127
14X, 6221,-122.4522,37.70889,26760,20
14X, 6260,-122.40654,37.78259,29400,643
14X, 6260,-122.42192,37.73095,28620,224
14X, 6260,-122.4313,37.72862,28440,213
14X, 6260,-122.440782,37.716642,28020,182
14X, 6260,-122.4522,37.70889,27720,101
14X, 6260,-122.455945,37.7112,27360,-5
14X, 6260,-122.46126,37.70602,27540,27
14X, 6259,-122.40654,37.78259,29880,388
14X, 6259,-122.42192,37.73095,29100,13
14X, 6259,-122.4313,37.72862,28920,-41
14X, 6259,-122.440782,37.716642,28500,-163
14X, 6259,-122.4522,37.70889,28200,-225
14X, 6259,-122.455945,37.7112,27840,-167
14X, 6259,-122.46126,37.70602,28020,-250
14X, 6200,-122.40654,37.78259,30360,750
14X, 6200,-122.42192,37.73095,29580,248
14X, 6200,-122.4313,37.72862,29400,193
14X, 6200,-122.440782,37.716642,28980,151
14X, 6200,-122.4522,37.70889,28680,41
14X, 6200,-122.455945,37.7112,28320,-23
14X, 6200,-122.46126,37.70602,28500,-72
14X, 6406,-122.40654,37.78259,30900,514
14X, 6406,-122.42192,37.73095,30060,12
14X, 6406,-122.4313,37.72862,29880,33
14X, 6406,-122.440782,37.716642,29460,-17
14X, 6406,-122.4522,37.70889,29160,-27
14X, 6406,-122.455945,37.7112,28800,-26
14X, 6406,-122.46126,37.70602,28980,-77
14X, 6262,-122.40654,37.78259,31860,267
14X, 6298,-122.40654,37.78259,32340,935
14X, 6298,-122.42192,37.73095,31500,313
14X, 6298,-122.4313,37.72862,31320,267
14X, 6298,-122.440782,37.716642,30900,154
14X, 6298,-122.4522,37.70889,30600,-29
14X, 6298,-122.455945,37.7112,30240,-18
14X, 6298,-122.46126,37.70602,30420,-36
