route,trip,longitude,latitude,scheduled_time,d_time
30X, 8344,-122.424871,37.802333,57480,-151
30X, 8344,-122.436176,37.800907,57720,-110
30X, 8344,-122.44258,37.80378,58080,-73
30X, 8433,-122.436176,37.800907,58380,-123
30X, 8433,-122.44258,37.80378,58740,-314
30X, 8225,-122.424871,37.802333,58800,-87
30X, 8225,-122.436176,37.800907,59100,-112
30X, 8225,-122.44258,37.80378,59460,-31
30X, 8045,-122.392534,37.791401,58320,19
30X, 8045,-122.40166,37.79606,58920,29
30X, 8045,-122.424871,37.802333,59400,91
30X, 8045,-122.436176,37.800907,59700,194
30X, 8045,-122.44258,37.80378,60060,358
30X, 8220,-122.424871,37.802333,60000,46
30X, 8220,-122.436176,37.800907,60300,57
30X, 8220,-122.44258,37.80378,60660,114
30X, 8344,-122.392534,37.791401,60000,95
30X, 8344,-122.40166,37.79606,60720,-118
30X, 8344,-122.424871,37.802333,61200,-82
30X, 8344,-122.436176,37.800907,61500,-57
30X, 8344,-122.44258,37.80378,61860,-101
30X, 8225,-122.392534,37.791401,61320,-12
30X, 8225,-122.40166,37.79606,62100,-116
30X, 8225,-122.424871,37.802333,62760,-269
30X, 8225,-122.436176,37.800907,63060,-223
30X, 8225,-122.44258,37.80378,63420,16
30X, 8307,-122.392534,37.791401,61740,18
30X, 8307,-122.40166,37.79606,62520,-174
30X, 8307,-122.424871,37.802333,63180,-358
30X, 8307,-122.436176,37.800907,63480,-235
30X, 8307,-122.44258,37.80378,63900,-150
30X, 8045,-122.392534,37.791401,62160,57
30X, 8045,-122.40166,37.79606,62940,-40
30X, 8045,-122.424871,37.802333,63600,38
30X, 8045,-122.436176,37.800907,63900,114
30X, 8045,-122.44258,37.80378,64320,351
30X, 8220,-122.392534,37.791401,62580,87
30X, 8220,-122.40166,37.79606,63360,-42
30X, 8220,-122.424871,37.802333,64020,122
30X, 8220,-122.436176,37.800907,64320,75
30X, 8220,-122.44258,37.80378,64740,191
30X, 8003,-122.40166,37.79606,63780,-218
30X, 8003,-122.424871,37.802333,64440,-63
30X, 8003,-122.436176,37.800907,64740,-42
30X, 8003,-122.44258,37.80378,65160,32
30X, 8210,-122.392534,37.791401,63420,155
30X, 8210,-122.40166,37.79606,64200,53
30X, 8210,-122.424871,37.802333,64860,48
30X, 8210,-122.436176,37.800907,65160,125
30X, 8344,-122.392534,37.791401,63840,-73
30X, 8344,-122.40166,37.79606,64620,-152
30X, 8344,-122.424871,37.802333,65280,-133
30X, 8344,-122.436176,37.800907,65580,-148
30X, 8354,-122.40166,37.79606,65100,-150
30X, 8354,-122.424871,37.802333,65760,-120
30X, 8354,-122.436176,37.800907,66060,-48
30X, 8354,-122.44258,37.80378,66480,-7
30X, 8225,-122.392534,37.791401,65280,31
30X, 8225,-122.40166,37.79606,66060,-180
30X, 8225,-122.424871,37.802333,66720,-95
30X, 8225,-122.436176,37.800907,67020,-71
30X, 8225,-122.44258,37.80378,67440,10
30X, 8307,-122.392534,37.791401,65820,29
30X, 8307,-122.40166,37.79606,66600,-104
30X, 8307,-122.424871,37.802333,67260,17
30X, 8307,-122.436176,37.800907,67560,77
30X, 8307,-122.44258,37.80378,67980,208
30X, 8344,-122.392408,37.791303,23520,-83
30X, 8344,-122.4043,37.79607,22920,-14
30X, 8344,-122.424894,37.802199,22500,101
30X, 8344,-122.436371,37.800738,22200,90
30X, 8344,-122.443422,37.803647,21900,4
30X, 8210,-122.392408,37.791303,24480,-130
30X, 8210,-122.4043,37.79607,23820,-5
30X, 8210,-122.424894,37.802199,23400,0
30X, 8210,-122.436371,37.800738,23100,66
30X, 8017,-122.392408,37.791303,25380,-35
30X, 8017,-122.4043,37.79607,24720,82
30X, 8017,-122.424894,37.802199,24300,127
30X, 8017,-122.436371,37.800738,24000,67
30X, 8031,-122.392408,37.791303,26100,-22
30X, 8031,-122.4043,37.79607,25440,30
30X, 8031,-122.424894,37.802199,25020,115
30X, 8031,-122.436371,37.800738,24720,128
30X, 8031,-122.443422,37.803647,24420,61
30X, 8205,-122.392408,37.791303,26520,219
30X, 8205,-122.4043,37.79607,25860,172
30X, 8205,-122.424894,37.802199,25440,220
30X, 8205,-122.436371,37.800738,25140,189
30X, 8205,-122.443422,37.803647,24840,108
30X, 8230,-122.392408,37.791303,26880,-122
30X, 8344,-122.392408,37.791303,27180,-135
30X, 8344,-122.4043,37.79607,26520,-5
30X, 8344,-122.424894,37.802199,26100,112
30X, 8344,-122.436371,37.800738,25800,58
30X, 8344,-122.443422,37.803647,25500,17
30X, 8333,-122.392408,37.791303,27480,-19
30X, 8333,-122.4043,37.79607,26820,22
30X, 8333,-122.424894,37.802199,26400,48
30X, 8333,-122.436371,37.800738,26100,71
30X, 8210,-122.392408,37.791303,28080,157
30X, 8210,-122.4043,37.79607,27420,46
30X, 8210,-122.424894,37.802199,27000,0
30X, 8210,-122.436371,37.800738,26700,75
30X, 8210,-122.443422,37.803647,26400,10
30X, 8360,-122.392408,37.791303,28500,13
30X, 8360,-122.4043,37.79607,27780,87
30X, 8360,-122.424894,37.802199,27360,114
30X, 8360,-122.436371,37.800738,27060,73
30X, 8360,-122.443422,37.803647,26700,0
30X, 8200,-122.392408,37.791303,28740,158
30X, 8200,-122.4043,37.79607,28020,178
30X, 8200,-122.424894,37.802199,27600,67
30X, 8200,-122.436371,37.800738,27300,22
30X, 8200,-122.443422,37.803647,26940,-2
30X, 8017,-122.392408,37.791303,29160,-127
30X, 8017,-122.4043,37.79607,28440,-72
30X, 8017,-122.424894,37.802199,27960,-23
30X, 8017,-122.436371,37.800738,27660,-129
30X, 8017,-122.443422,37.803647,27240,-233
30X, 8042,-122.392408,37.791303,29400,-24
30X, 8042,-122.4043,37.79607,28680,66
30X, 8042,-122.424894,37.802199,28200,79
30X, 8042,-122.436371,37.800738,27900,23
30X, 8042,-122.443422,37.803647,27480,12
30X, 8031,-122.392408,37.791303,29700,-112
30X, 8031,-122.4043,37.79607,28980,30
30X, 8031,-122.424894,37.802199,28500,42
30X, 8031,-122.436371,37.800738,28200,-37
30X, 8031,-122.443422,37.803647,27780,8
30X, 8035,-122.392408,37.791303,29940,91
30X, 8035,-122.4043,37.79607,29220,190
30X, 8035,-122.424894,37.802199,28740,107
30X, 8035,-122.436371,37.800738,28440,8
30X, 8205,-122.424894,37.802199,29040,40
