route,trip,longitude,latitude,scheduled_time,d_time
83X, 8035,-122.395135,37.777109,57780,-86
83X, 8035,-122.395135,37.777109,59100,34
83X, 8035,-122.414597,37.778498,58500,4
83X, 8035,-122.416305,37.777375,58440,-16
83X, 8215,-122.395135,37.777109,60480,188
83X, 8215,-122.414597,37.778498,59880,34
83X, 8215,-122.416305,37.777375,59820,-23
83X, 8035,-122.395135,37.777109,61560,497
83X, 8035,-122.414597,37.778498,60960,48
83X, 8035,-122.416305,37.777375,60900,34
83X, 8215,-122.395135,37.777109,62520,157
83X, 8215,-122.414597,37.778498,61920,-3
83X, 8215,-122.416305,37.777375,61860,-57
83X, 8035,-122.395135,37.777109,64080,284
83X, 8035,-122.414597,37.778498,63480,193
83X, 8035,-122.416305,37.777375,63420,156
83X, 8215,-122.395135,37.777109,65160,217
83X, 8215,-122.414597,37.778498,64560,123
83X, 8215,-122.416305,37.777375,64500,78
83X, 8035,-122.395135,37.777109,66120,21
83X, 8035,-122.414597,37.778498,65520,58
83X, 8035,-122.416305,37.777375,65460,-6
83X, 8215,-122.395135,37.777109,67680,267
83X, 8215,-122.414597,37.778498,67080,227
83X, 8215,-122.416305,37.777375,67020,198
83X, 8215,-122.395135,37.777109,69720,-61
83X, 8215,-122.414597,37.778498,69120,1
83X, 8215,-122.416305,37.777375,69060,-57
83X, 8215,-122.395135,37.777109,71280,7
83X, 8215,-122.414597,37.778498,70680,37
83X, 8215,-122.416305,37.777375,70620,-23
83X, 8215,-122.395135,37.777109,72600,-53
83X, 8215,-122.414597,37.778498,72060,-13
83X, 8215,-122.416305,37.777375,72000,-42
83X, 8003,-122.395135,37.777109,26820,335
83X, 8003,-122.395135,37.777109,29280,374
83X, 8003,-122.414597,37.778498,28740,500
83X, 8003,-122.416305,37.777375,28680,387
83X, 8003,-122.395135,37.777109,34080,548
83X, 8003,-122.414597,37.778498,33540,567
83X, 8003,-122.416305,37.777375,33480,518
83X, 8039,-122.395135,37.777109,27840,-41
83X, 8039,-122.414597,37.778498,27300,-72
83X, 8039,-122.416305,37.777375,27240,-87
83X, 8039,-122.395135,37.777109,30000,49
83X, 8039,-122.414597,37.778498,29460,74
83X, 8039,-122.416305,37.777375,29400,17
83X, 8003,-122.395135,37.777109,32880,624
83X, 8003,-122.414597,37.778498,32340,426
83X, 8003,-122.416305,37.777375,32280,307
83X, 8039,-122.395135,37.777109,35100,-101
83X, 8039,-122.414597,37.778498,34560,-61
83X, 8039,-122.416305,37.777375,34500,-131
83X, 8003,-122.395135,37.777109,25680,339
83X, 8039,-122.416305,37.777375,27240,-126
83X, 8003,-122.395135,37.777109,28080,338
83X, 8003,-122.416305,37.777375,28680,309
83X, 8039,-122.395135,37.777109,28800,79
83X, 8039,-122.416305,37.777375,29400,-1
83X, 8003,-122.395135,37.777109,29280,423
83X, 8003,-122.416305,37.777375,29880,334
83X, 8039,-122.395135,37.777109,30300,109
83X, 8039,-122.416305,37.777375,30900,3
83X, 8003,-122.395135,37.777109,31680,295
83X, 8003,-122.416305,37.777375,32280,308
83X, 8039,-122.395135,37.777109,32400,40
83X, 8039,-122.416305,37.777375,33000,45
83X, 8003,-122.395135,37.777109,32880,627
83X, 8003,-122.416305,37.777375,33480,480
83X, 8039,-122.395135,37.777109,33900,47
83X, 8039,-122.416305,37.777375,34500,-122
83X, 8003,-122.395135,37.777109,35400,179
83X, 8003,-122.416305,37.777375,35940,326
83X, 8039,-122.395135,37.777109,36480,28
83X, 8039,-122.416305,37.777375,37020,-8
83X, 8035,-122.395135,37.777109,57900,-9
83X, 8035,-122.416305,37.777375,58440,-46
83X, 8035,-122.395135,37.777109,60300,105
83X, 8035,-122.416305,37.777375,60900,23
83X, 8035,-122.395135,37.777109,62820,31
83X, 8035,-122.416305,37.777375,63420,166
83X, 8035,-122.395135,37.777109,64860,-30
83X, 8035,-122.416305,37.777375,65460,23
83X, 8215,-122.395135,37.777109,66420,100
83X, 8215,-122.416305,37.777375,67020,184
83X, 8215,-122.395135,37.777109,70080,-23
83X, 8215,-122.416305,37.777375,70620,-66
83X, 8215,-122.395135,37.777109,71460,-19
83X, 8215,-122.416305,37.777375,72000,-143
83X, 8215,-122.416305,37.777375,59820,-43
83X, 8215,-122.395135,37.777109,61260,-104
83X, 8215,-122.416305,37.777375,61860,-74
83X, 8215,-122.395135,37.777109,63900,-53
83X, 8215,-122.416305,37.777375,64500,41
83X, 8215,-122.395135,37.777109,68460,-13
83X, 8215,-122.416305,37.777375,69060,-74
83X, 8039,-122.395135,37.777109,31500,166
83X, 8039,-122.414597,37.778498,30960,79
83X, 8039,-122.416305,37.777375,30900,50
83X, 8039,-122.395135,37.777109,33600,229
83X, 8039,-122.414597,37.778498,33060,108
83X, 8039,-122.416305,37.777375,33000,92
83X, 8003,-122.395135,37.777109,30480,376
83X, 8003,-122.414597,37.778498,29940,434
83X, 8003,-122.416305,37.777375,29880,368
83X, 8035,-122.395135,37.777109,67500,94
83X, 8035,-122.416305,37.777375,68100,82
83X, 8035,-122.395135,37.777109,68760,-85
83X, 8035,-122.414597,37.778498,68160,102
83X, 8035,-122.416305,37.777375,68100,59
