PUBLIC_ROUTE_NAME,NEXTBUS_VEHICLE_ASSIGNMENT,TRIP_ID,BLOCK_NAME,IS_TWO_CAR,CAR_NUMBER,STOP_ID,LONGITUDE,LATITUDE,NEXTBUS_ARRIVAL_TIME,SCHEDULED_ARRIVAL_TIME,dTIME
71L, 8174,5217032,7113,N,0,5694,-122.405744,37.785857,10/5/2012 4:40:38.000000 PM,10/5/2012 4:37:00.325000 PM,218
71L, 8174,5217032,7113,N,0,5696,-122.419183,37.775243,10/5/2012 4:52:35.000000 PM,10/5/2012 4:47:00.318000 PM,335
71L, 8174,5217032,7113,N,0,4952,-122.43076,37.77214,10/5/2012 4:58:27.000000 PM,10/5/2012 4:53:00.310000 PM,327
71L, 8174,5217032,7113,N,0,6483,-122.453464,37.768331,10/5/2012 5:10:59.000000 PM,10/5/2012 5:03:00.333000 PM,479
71L, 8174,5217032,7113,N,0,5309,-122.47761,37.765526,10/5/2012 5:22:59.000000 PM,10/5/2012 5:11:00.292000 PM,719
71L, 8174,5217032,7113,N,0,5828,-122.507509,37.750927,10/5/2012 5:38:06.000000 PM,10/5/2012 5:28:00.341000 PM,606
71L, 8189,5217163,7112,N,0,5694,-122.405744,37.785857,10/5/2012 3:57:37.000000 PM,10/5/2012 3:55:00.130000 PM,157
71L, 8189,5217163,7112,N,0,5696,-122.419183,37.775243,10/5/2012 4:09:06.000000 PM,10/5/2012 4:05:00.143000 PM,246
71L, 8189,5217163,7112,N,0,4952,-122.43076,37.77214,10/5/2012 4:14:41.000000 PM,10/5/2012 4:11:00.137000 PM,221
71L, 8189,5217163,7112,N,0,6483,-122.453464,37.768331,10/5/2012 4:27:48.000000 PM,10/5/2012 4:21:00.158000 PM,408
71L, 8189,5217163,7112,N,0,5309,-122.47761,37.765526,10/5/2012 4:40:14.000000 PM,10/5/2012 4:29:00.175000 PM,674
71L, 8189,5217163,7112,N,0,5828,-122.507509,37.750927,10/5/2012 5:00:27.000000 PM,10/5/2012 4:46:00.150000 PM,867
71L, 8367,5217164,7101,N,0,5694,-122.405744,37.785857,10/5/2012 4:11:35.000000 PM,10/5/2012 4:07:00.366000 PM,275
71L, 8367,5217164,7101,N,0,5696,-122.419183,37.775243,10/5/2012 4:22:43.000000 PM,10/5/2012 4:17:00.343000 PM,343
71L, 8367,5217164,7101,N,0,4952,-122.43076,37.77214,10/5/2012 4:28:49.000000 PM,10/5/2012 4:23:00.355000 PM,349
71L, 8367,5217164,7101,N,0,6483,-122.453464,37.768331,10/5/2012 4:40:16.000000 PM,10/5/2012 4:33:00.360000 PM,436
71L, 8367,5217164,7101,N,0,5309,-122.47761,37.765526,10/5/2012 4:48:01.000000 PM,10/5/2012 4:41:00.335000 PM,421
71L, 8367,5217164,7101,N,0,5828,-122.507509,37.750927,10/5/2012 5:04:05.000000 PM,10/5/2012 4:58:00.322000 PM,365
71L, 8147,5217165,7152,N,0,5694,-122.405744,37.785857,10/5/2012 4:18:49.000000 PM,10/5/2012 4:17:00.468000 PM,109
71L, 8147,5217165,7152,N,0,5696,-122.419183,37.775243,10/5/2012 4:27:49.000000 PM,10/5/2012 4:27:00.434000 PM,49
71L, 8147,5217165,7152,N,0,4952,-122.43076,37.77214,10/5/2012 4:33:25.000000 PM,10/5/2012 4:33:00.425000 PM,25
71L, 8147,5217165,7152,N,0,6483,-122.453464,37.768331,10/5/2012 4:45:40.000000 PM,10/5/2012 4:43:00.414000 PM,160
71L, 8147,5217165,7152,N,0,5309,-122.47761,37.765526,10/5/2012 4:56:27.000000 PM,10/5/2012 4:51:00.460000 PM,327
71L, 8147,5217165,7152,N,0,5828,-122.507509,37.750927,10/5/2012 5:13:37.000000 PM,10/5/2012 5:08:00.444000 PM,337
71L, 8416,5217166,7102,N,0,5694,-122.405744,37.785857,10/5/2012 4:30:07.000000 PM,10/5/2012 4:27:00.706000 PM,187
71L, 8416,5217166,7102,N,0,5696,-122.419183,37.775243,10/5/2012 4:40:45.000000 PM,10/5/2012 4:37:00.714000 PM,225
71L, 8416,5217166,7102,N,0,4952,-122.43076,37.77214,10/5/2012 4:44:56.000000 PM,10/5/2012 4:43:00.726000 PM,116
71L, 8416,5217166,7102,N,0,6483,-122.453464,37.768331,10/5/2012 4:55:26.000000 PM,10/5/2012 4:53:00.719000 PM,146
71L, 8416,5217166,7102,N,0,5309,-122.47761,37.765526,10/5/2012 5:06:44.000000 PM,10/5/2012 5:01:00.732000 PM,344
71L, 8416,5217166,7102,N,0,5828,-122.507509,37.750927,10/5/2012 5:21:08.000000 PM,10/5/2012 5:18:00.737000 PM,188
71L, 8420,5217167,7103,N,0,5694,-122.405744,37.785857,10/5/2012 4:49:50.000000 PM,10/5/2012 4:47:00.011000 PM,170
71L, 8420,5217167,7103,N,0,5696,-122.419183,37.775243,10/5/2012 4:58:18.000000 PM,10/5/2012 4:57:00.034000 PM,78
71L, 8420,5217167,7103,N,0,4952,-122.43076,37.77214,10/5/2012 5:02:37.000000 PM,10/5/2012 5:03:00.993000 PM,-23
71L, 8420,5217167,7103,N,0,6483,-122.453464,37.768331,10/5/2012 5:11:27.000000 PM,10/5/2012 5:13:00.027000 PM,-93
71L, 8420,5217167,7103,N,0,5309,-122.47761,37.765526,10/5/2012 5:23:32.000000 PM,10/5/2012 5:21:00.001000 PM,152
71L, 8420,5217167,7103,N,0,5828,-122.507509,37.750927,10/5/2012 5:39:41.000000 PM,10/5/2012 5:38:00.019000 PM,101
71L, 8419,5217168,7105,N,0,5694,-122.405744,37.785857,10/5/2012 5:09:03.000000 PM,10/5/2012 4:57:00.158000 PM,723
71L, 8419,5217168,7105,N,0,5696,-122.419183,37.775243,10/5/2012 5:24:34.000000 PM,10/5/2012 5:07:00.151000 PM,1054
71L, 8419,5217168,7105,N,0,4952,-122.43076,37.77214,10/5/2012 5:30:14.000000 PM,10/5/2012 5:13:00.167000 PM,1034
71L, 8419,5217168,7105,N,0,6483,-122.453464,37.768331,10/5/2012 5:41:48.000000 PM,10/5/2012 5:23:00.174000 PM,1128
71L, 8419,5217168,7105,N,0,5309,-122.47761,37.765526,10/5/2012 5:52:00.000000 PM,10/5/2012 5:31:00.194000 PM,1260
71L, 8419,5217168,7105,N,0,5828,-122.507509,37.750927,10/5/2012 6:09:04.000000 PM,10/5/2012 5:48:00.180000 PM,1264
71L, 8410,5217169,7151,N,0,5694,-122.405744,37.785857,10/5/2012 5:12:38.000000 PM,10/5/2012 5:07:00.177000 PM,338
71L, 8410,5217169,7151,N,0,5696,-122.419183,37.775243,10/5/2012 5:25:13.000000 PM,10/5/2012 5:17:00.157000 PM,493
71L, 8410,5217169,7151,N,0,4952,-122.43076,37.77214,10/5/2012 5:30:47.000000 PM,10/5/2012 5:23:00.188000 PM,467
71L, 8410,5217169,7151,N,0,6483,-122.453464,37.768331,10/5/2012 5:41:46.000000 PM,10/5/2012 5:33:00.204000 PM,526
71L, 8410,5217169,7151,N,0,5309,-122.47761,37.765526,10/5/2012 5:51:08.000000 PM,10/5/2012 5:42:00.196000 PM,548
71L, 8410,5217169,7151,N,0,5828,-122.507509,37.750927,10/5/2012 6:06:38.000000 PM,10/5/2012 5:59:00.182000 PM,458
71L, 8124,5217170,7106,N,0,5694,-122.405744,37.785857,10/5/2012 5:26:11.000000 PM,10/5/2012 5:17:00.699000 PM,551
71L, 8124,5217170,7106,N,0,5696,-122.419183,37.775243,10/5/2012 5:36:41.000000 PM,10/5/2012 5:27:00.711000 PM,581
71L, 8124,5217170,7106,N,0,4952,-122.43076,37.77214,10/5/2012 5:44:44.000000 PM,10/5/2012 5:33:00.677000 PM,704
71L, 8124,5217170,7106,N,0,6483,-122.453464,37.768331,10/5/2012 5:57:18.000000 PM,10/5/2012 5:43:00.705000 PM,858
71L, 8124,5217170,7106,N,0,5309,-122.47761,37.765526,10/5/2012 6:09:54.000000 PM,10/5/2012 5:52:00.720000 PM,1074
71L, 8124,5217170,7106,N,0,5828,-122.507509,37.750927,10/5/2012 6:25:01.000000 PM,10/5/2012 6:09:00.716000 PM,961
71L, 8171,5217171,7108,N,0,5694,-122.405744,37.785857,10/5/2012 5:30:56.000000 PM,10/5/2012 5:27:00.910000 PM,236
71L, 8171,5217171,7108,N,0,5696,-122.419183,37.775243,10/5/2012 5:42:16.000000 PM,10/5/2012 5:37:00.951000 PM,316
71L, 8171,5217171,7108,N,0,4952,-122.43076,37.77214,10/5/2012 5:49:10.000000 PM,10/5/2012 5:43:00.926000 PM,370
71L, 8171,5217171,7108,N,0,6483,-122.453464,37.768331,10/5/2012 6:02:47.000000 PM,10/5/2012 5:53:00.942000 PM,587
71L, 8171,5217171,7108,N,0,5309,-122.47761,37.765526,10/5/2012 6:14:36.000000 PM,10/5/2012 6:02:00.934000 PM,756
71L, 8171,5217171,7108,N,0,5828,-122.507509,37.750927,10/5/2012 6:28:55.000000 PM,10/5/2012 6:19:00.959000 PM,595
71L, 8115,5217172,7109,N,0,5694,-122.405744,37.785857,10/5/2012 5:39:40.000000 PM,10/5/2012 5:37:00.031000 PM,160
71L, 8115,5217172,7109,N,0,5696,-122.419183,37.775243,10/5/2012 5:49:52.000000 PM,10/5/2012 5:47:00.054000 PM,172
71L, 8115,5217172,7109,N,0,4952,-122.43076,37.77214,10/5/2012 5:56:46.000000 PM,10/5/2012 5:53:00.047000 PM,226
71L, 8115,5217172,7109,N,0,6483,-122.453464,37.768331,10/5/2012 6:06:48.000000 PM,10/5/2012 6:03:00.069000 PM,228
71L, 8115,5217172,7109,N,0,5309,-122.47761,37.765526,10/5/2012 6:20:30.000000 PM,10/5/2012 6:12:00.062000 PM,510
71L, 8115,5217172,7109,N,0,5828,-122.507509,37.750927,10/5/2012 6:37:53.000000 PM,10/5/2012 6:29:00.022000 PM,533
71L, 8442,5217173,7110,N,0,5694,-122.405744,37.785857,10/5/2012 5:52:42.000000 PM,10/5/2012 5:47:00.696000 PM,342
71L, 8442,5217173,7110,N,0,5696,-122.419183,37.775243,10/5/2012 6:01:47.000000 PM,10/5/2012 5:57:00.679000 PM,287
71L, 8118,5217174,7104,N,0,5694,-122.405744,37.785857,10/5/2012 6:00:35.000000 PM,10/5/2012 5:57:00.427000 PM,215
71L, 8118,5217174,7104,N,0,5696,-122.419183,37.775243,10/5/2012 6:12:12.000000 PM,10/5/2012 6:07:00.372000 PM,312
71L, 8118,5217174,7104,N,0,4952,-122.43076,37.77214,10/5/2012 6:18:24.000000 PM,10/5/2012 6:13:00.403000 PM,324
71L, 8118,5217174,7104,N,0,6483,-122.453464,37.768331,10/5/2012 6:29:37.000000 PM,10/5/2012 6:23:00.396000 PM,397
71L, 8118,5217174,7104,N,0,5309,-122.47761,37.765526,10/5/2012 6:40:05.000000 PM,10/5/2012 6:32:00.379000 PM,485
71L, 8118,5217174,7104,N,0,5828,-122.507509,37.750927,10/5/2012 6:56:18.000000 PM,10/5/2012 6:48:00.420000 PM,498
71L, 8102,5217175,7111,N,0,5694,-122.405744,37.785857,10/5/2012 6:05:31.000000 PM,10/5/2012 6:07:00.549000 PM,-89
71L, 8102,5217175,7111,N,0,5696,-122.419183,37.775243,10/5/2012 6:16:59.000000 PM,10/5/2012 6:17:00.525000 PM,-1
71L, 8102,5217175,7111,N,0,4952,-122.43076,37.77214,10/5/2012 6:22:53.000000 PM,10/5/2012 6:23:00.533000 PM,-7
71L, 8102,5217175,7111,N,0,6483,-122.453464,37.768331,10/5/2012 6:32:18.000000 PM,10/5/2012 6:33:00.508000 PM,-42
71L, 8102,5217175,7111,N,0,5309,-122.47761,37.765526,10/5/2012 6:43:06.000000 PM,10/5/2012 6:42:00.501000 PM,66
71L, 8102,5217175,7111,N,0,5828,-122.507509,37.750927,10/5/2012 6:58:20.000000 PM,10/5/2012 6:58:00.492000 PM,20
71L, 8189,5217176,7112,N,0,5694,-122.405744,37.785857,10/5/2012 6:26:24.000000 PM,10/5/2012 6:17:00.110000 PM,564
71L, 8189,5217176,7112,N,0,5696,-122.419183,37.775243,10/5/2012 6:36:19.000000 PM,10/5/2012 6:27:00.147000 PM,559
71L, 8189,5217176,7112,N,0,4952,-122.43076,37.77214,10/5/2012 6:42:25.000000 PM,10/5/2012 6:33:00.118000 PM,565
71L, 8189,5217176,7112,N,0,6483,-122.453464,37.768331,10/5/2012 6:55:33.000000 PM,10/5/2012 6:43:00.140000 PM,753
71L, 8189,5217176,7112,N,0,5309,-122.47761,37.765526,10/5/2012 7:10:29.000000 PM,10/5/2012 6:52:00.125000 PM,1109
71L, 8189,5217176,7112,N,0,5828,-122.507509,37.750927,10/5/2012 7:31:11.000000 PM,10/5/2012 7:08:00.162000 PM,1391
71L, 8367,5217231,7101,Y,1,7619,-122.394037,37.789689,10/5/2012 8:27:23.000000 AM,10/5/2012 8:44:00.004000 AM,-997
71L, 8367,5217231,7101,Y,2,7619,-122.394037,37.789689,10/5/2012 8:51:23.000000 AM,10/5/2012 8:44:00.004000 AM,443
71L, 8367,5217231,7101,N,0,5692,-122.419321,37.775056,10/5/2012 8:27:23.000000 AM,10/5/2012 8:27:00.038000 AM,23
71L, 8367,5217231,7101,N,0,4953,-122.430198,37.772069,10/5/2012 8:24:56.000000 AM,10/5/2012 8:21:00.022000 AM,236
71L, 8367,5217231,7101,N,0,4958,-122.445155,37.770169,10/5/2012 8:19:05.000000 AM,10/5/2012 8:16:00.017000 AM,185
71L, 8367,5217231,7101,N,0,4963,-122.453075,37.76917,10/5/2012 8:15:23.000000 AM,10/5/2012 8:13:00.042000 AM,143
71L, 8367,5217231,7101,N,0,7186,-122.477186,37.765384,10/5/2012 8:07:12.000000 AM,10/5/2012 8:05:00.012000 AM,132
71L, 8367,5217231,7101,N,0,5828,-122.507509,37.750927,10/5/2012 7:48:23.000000 AM,10/5/2012 7:49:00.027000 AM,-37
71L, 8115,5217337,7109,N,0,7619,-122.394037,37.789689,10/5/2012 7:41:48.000000 AM,10/5/2012 7:44:00.695000 AM,-132
71L, 8115,5217337,7109,N,0,4953,-122.430198,37.772069,10/5/2012 7:20:52.000000 AM,10/5/2012 7:21:00.661000 AM,-8
71L, 8115,5217337,7109,N,0,4958,-122.445155,37.770169,10/5/2012 7:15:45.000000 AM,10/5/2012 7:16:00.686000 AM,-15
71L, 8115,5217337,7109,N,0,4963,-122.453075,37.76917,10/5/2012 7:12:22.000000 AM,10/5/2012 7:13:00.637000 AM,-38
71L, 8115,5217337,7109,N,0,7186,-122.477186,37.765384,10/5/2012 7:04:33.000000 AM,10/5/2012 7:05:00.704000 AM,-27
71L, 8115,5217337,7109,N,0,5828,-122.507509,37.750927,10/5/2012 6:49:06.000000 AM,10/5/2012 6:49:00.649000 AM,6
71L, 8442,5217338,7110,N,0,7619,-122.394037,37.789689,10/5/2012 7:50:49.000000 AM,10/5/2012 7:54:00.558000 AM,-191
71L, 8442,5217338,7110,N,0,5692,-122.419321,37.775056,10/5/2012 7:34:51.000000 AM,10/5/2012 7:37:00.525000 AM,-129
71L, 8442,5217338,7110,N,0,4953,-122.430198,37.772069,10/5/2012 7:29:34.000000 AM,10/5/2012 7:31:00.565000 AM,-86
71L, 8442,5217338,7110,N,0,4958,-122.445155,37.770169,10/5/2012 7:25:03.000000 AM,10/5/2012 7:26:00.573000 AM,-57
71L, 8442,5217338,7110,N,0,4963,-122.453075,37.76917,10/5/2012 7:21:38.000000 AM,10/5/2012 7:23:00.541000 AM,-82
71L, 8442,5217338,7110,N,0,7186,-122.477186,37.765384,10/5/2012 7:13:29.000000 AM,10/5/2012 7:15:00.533000 AM,-91
71L, 8442,5217338,7110,N,0,5828,-122.507509,37.750927,10/5/2012 6:59:26.000000 AM,10/5/2012 6:59:00.580000 AM,26
71L, 8118,5217339,7104,N,0,7619,-122.394037,37.789689,10/5/2012 8:09:18.000000 AM,10/5/2012 8:04:00.879000 AM,318
