PUBLIC_ROUTE_NAME,NEXTBUS_VEHICLE_ASSIGNMENT,TRIP_ID,BLOCK_NAME,IS_TWO_CAR,CAR_NUMBER,STOP_ID,LONGITUDE,LATITUDE,NEXTBUS_ARRIVAL_TIME,SCHEDULED_ARRIVAL_TIME,dTIME
N OWL, 8419,5247763,9794,N,0,4726,-122.393874,37.794105,10/5/2012 1:29:26.000000 AM,10/5/2012 1:33:01.945000 AM,-215
N OWL, 8419,5247763,9794,N,0,3164,-122.394895,37.776894,10/5/2012 1:21:56.000000 AM,10/5/2012 1:25:01.958000 AM,-185
N OWL, 8419,5247763,9794,N,0,5696,-122.419183,37.775243,10/5/2012 1:42:39.000000 AM,10/5/2012 1:45:01.971000 AM,-142
N OWL, 8419,5247763,9794,N,0,7074,-122.42903,37.76932,10/5/2012 1:47:52.000000 AM,10/5/2012 1:50:01.993000 AM,-129
N OWL, 8419,5247763,9794,N,0,4952,-122.43076,37.77214,10/5/2012 1:49:09.000000 AM,10/5/2012 1:51:01.011000 AM,-112
N OWL, 8419,5247763,9794,N,0,5199,-122.476825,37.76174,10/5/2012 2:03:34.000000 AM,10/5/2012 2:04:01.983000 AM,-27
N OWL, 8419,5247763,9794,N,0,5223,-122.508777,37.76017,10/5/2012 2:11:26.000000 AM,10/5/2012 2:12:01.002000 AM,-35
N OWL, 8193,5247764,9791,N,0,4726,-122.393874,37.794105,10/5/2012 2:00:41.000000 AM,10/5/2012 2:03:01.854000 AM,-140
N OWL, 8193,5247764,9791,N,0,3164,-122.394895,37.776894,10/5/2012 1:55:06.000000 AM,10/5/2012 1:55:01.872000 AM,5
N OWL, 8193,5247764,9791,N,0,5696,-122.419183,37.775243,10/5/2012 2:17:36.000000 AM,10/5/2012 2:15:01.864000 AM,155
N OWL, 8193,5247764,9791,N,0,7074,-122.42903,37.76932,10/5/2012 2:23:58.000000 AM,10/5/2012 2:20:01.889000 AM,237
N OWL, 8193,5247764,9791,N,0,4952,-122.43076,37.77214,10/5/2012 2:25:18.000000 AM,10/5/2012 2:21:01.897000 AM,257
N OWL, 8193,5247764,9791,N,0,5199,-122.476825,37.76174,10/5/2012 2:39:25.000000 AM,10/5/2012 2:34:01.906000 AM,324
N OWL, 8193,5247764,9791,N,0,5223,-122.508777,37.76017,10/5/2012 2:46:56.000000 AM,10/5/2012 2:42:01.881000 AM,295
N OWL, 8434,5247765,9792,N,0,4726,-122.393874,37.794105,10/5/2012 3:01:56.000000 AM,10/5/2012 3:03:01.995000 AM,-65
N OWL, 8434,5247765,9792,N,0,3164,-122.394895,37.776894,10/5/2012 2:55:25.000000 AM,10/5/2012 2:55:01.012000 AM,24
N OWL, 8434,5247765,9792,N,0,5696,-122.419183,37.775243,10/5/2012 3:15:17.000000 AM,10/5/2012 3:15:01.037000 AM,16
N OWL, 8434,5247765,9792,N,0,7074,-122.42903,37.76932,10/5/2012 3:21:03.000000 AM,10/5/2012 3:20:01.019000 AM,62
N OWL, 8434,5247765,9792,N,0,4952,-122.43076,37.77214,10/5/2012 3:22:12.000000 AM,10/5/2012 3:21:01.028000 AM,71
N OWL, 8434,5247765,9792,N,0,5199,-122.476825,37.76174,10/5/2012 3:34:04.000000 AM,10/5/2012 3:34:01.987000 AM,3
N OWL, 8434,5247765,9792,N,0,5223,-122.508777,37.76017,10/5/2012 3:42:34.000000 AM,10/5/2012 3:42:01.004000 AM,33
N OWL, 8419,5247766,9794,N,0,4726,-122.393874,37.794105,10/5/2012 3:31:13.000000 AM,10/5/2012 3:33:01.514000 AM,-108
N OWL, 8419,5247766,9794,N,0,3164,-122.394895,37.776894,10/5/2012 3:23:46.000000 AM,10/5/2012 3:25:01.523000 AM,-75
N OWL, 8419,5247766,9794,N,0,5696,-122.419183,37.775243,10/5/2012 3:44:15.000000 AM,10/5/2012 3:45:01.533000 AM,-46
N OWL, 8419,5247766,9794,N,0,7074,-122.42903,37.76932,10/5/2012 3:47:26.000000 AM,10/5/2012 3:50:01.542000 AM,-155
N OWL, 8419,5247766,9794,N,0,4952,-122.43076,37.77214,10/5/2012 3:48:44.000000 AM,10/5/2012 3:51:01.550000 AM,-137
N OWL, 8419,5247766,9794,N,0,5199,-122.476825,37.76174,10/5/2012 4:01:52.000000 AM,10/5/2012 4:04:01.566000 AM,-129
