route,trip,longitude,latitude,scheduled_time,d_time
82X, 8302,-122.3967,37.79175,59340,-160
82X, 8302,-122.39902,37.795098,59100,-97
82X, 8302,-122.40184,37.80216,58800,-69
82X, 8116,-122.3967,37.79175,60240,108
82X, 8116,-122.39902,37.795098,60000,168
82X, 8116,-122.40184,37.80216,59700,224
82X, 8157,-122.3967,37.79175,63840,73
82X, 8157,-122.39902,37.795098,63600,134
82X, 8157,-122.40184,37.80216,63300,183
82X, 8137,-122.3967,37.79175,64740,-107
82X, 8137,-122.39902,37.795098,64500,-9
82X, 8125,-122.3967,37.79175,65760,-95
82X, 8135,-122.400179,37.794135,31680,215
82X, 8135,-122.40294,37.80234,31800,418
82X, 8442,-122.400179,37.794135,27480,89
82X, 8442,-122.40294,37.80234,27600,290
82X, C9246,-122.400179,37.794135,31080,-44
82X, C9246,-122.40294,37.80234,31200,141
82X, 8205,-122.400179,37.794135,22440,-3
82X, 8205,-122.40294,37.80234,22560,134
82X, 8040,-122.400179,37.794135,24900,270
82X, 8040,-122.40294,37.80234,25020,439
82X, 8154,-122.400179,37.794135,26520,558
82X, 8154,-122.40294,37.80234,26640,766
82X, 2822,-122.400179,37.794135,28980,231
82X, 2822,-122.40294,37.80234,29100,737
82X, 8442,-122.400179,37.794135,30180,28
82X, 8442,-122.40294,37.80234,30300,240
82X, 8154,-122.400179,37.794135,32580,322
82X, 8154,-122.40294,37.80234,32700,538
82X, 8429,-122.400179,37.794135,33780,807
82X, 8429,-122.40294,37.80234,33900,1021
