route,trip,longitude,latitude,scheduled_time,d_time
M, 1508,-122.396431,37.793152,19200,345
M, 1516,-122.396431,37.793152,19200,345
M, 1516,-122.41934,37.775234,19560,307
M, 1508,-122.41934,37.775234,19560,307
M, 1508,-122.435289,37.762683,19800,224
M, 1516,-122.435289,37.762683,19800,224
M, 1516,-122.446566,37.720622,21660,18
M, 1516,-122.45618,37.713161,21360,33
M, 1516,-122.4658,37.740956,20280,216
M, 1516,-122.465846,37.740893,20340,158
M, 1516,-122.471618,37.734807,20520,144
M, 1516,-122.475233,37.721074,20880,52
M, 1531,-122.396431,37.793152,21480,1126
M, 1531,-122.41934,37.775234,21840,1232
M, 1531,-122.435289,37.762683,22080,1221
M, 1531,-122.446566,37.720622,23940,1066
M, 1531,-122.45618,37.713161,23640,1191
M, 1531,-122.4658,37.740956,22560,1349
M, 1531,-122.465846,37.740893,22620,1299
M, 1531,-122.471618,37.734807,22800,1292
M, 1531,-122.475233,37.721074,23160,1226
M, 1521,-122.396431,37.793152,22500,209
M, 1521,-122.41934,37.775234,22860,309
M, 1521,-122.435289,37.762683,23100,301
M, 1521,-122.446566,37.720622,24960,379
M, 1521,-122.45618,37.713161,24660,438
M, 1521,-122.4658,37.740956,23580,576
M, 1521,-122.465846,37.740893,23640,516
M, 1521,-122.471618,37.734807,23820,540
M, 1521,-122.475233,37.721074,24180,477
M, 1444,-122.396431,37.793152,23400,-190
M, 1444,-122.41934,37.775234,23760,-204
M, 1444,-122.435289,37.762683,24000,-247
M, 1444,-122.446566,37.720622,25860,-20
M, 1444,-122.45618,37.713161,25560,-59
M, 1444,-122.4658,37.740956,24480,45
M, 1444,-122.465846,37.740893,24540,-15
M, 1444,-122.471618,37.734807,24720,-38
M, 1444,-122.475233,37.721074,25080,-29
M, 1464,-122.396431,37.793152,24240,-16
M, 1453,-122.396431,37.793152,24240,-16
M, 1464,-122.41934,37.775234,24600,-30
M, 1453,-122.41934,37.775234,24600,-30
M, 1453,-122.435289,37.762683,24840,-101
M, 1464,-122.435289,37.762683,24840,-101
M, 1464,-122.446566,37.720622,26700,-13
M, 1453,-122.446566,37.720622,26700,-38
M, 1464,-122.45618,37.713161,26400,-19
M, 1453,-122.45618,37.713161,26400,-28
M, 1464,-122.4658,37.740956,25320,-64
