route,trip,longitude,latitude,scheduled_time,d_time
03, 5639,-122.400674,37.790298,35100,-91
03, 5639,-122.408677,37.789266,35400,-148
03, 5639,-122.420198,37.787797,35820,-291
03, 5639,-122.433151,37.786158,36240,-259
03, 5639,-122.44688,37.78737,36780,-53
03, 5637,-122.400674,37.790298,36300,-105
03, 5637,-122.408677,37.789266,36600,-139
03, 5637,-122.420198,37.787797,36960,-135
03, 5637,-122.433151,37.786158,37440,-121
03, 5637,-122.44688,37.78737,38040,-5
03, 5640,-122.400674,37.790298,38700,100
03, 5640,-122.408677,37.789266,39000,58
03, 5640,-122.420198,37.787797,39360,88
03, 5640,-122.433151,37.786158,39840,129
03, 5640,-122.44688,37.78737,40440,266
03, 5553,-122.400674,37.790298,37500,-5
03, 5553,-122.408677,37.789266,37800,-89
03, 5553,-122.420198,37.787797,38160,-52
03, 5553,-122.433151,37.786158,38640,-58
03, 5553,-122.44688,37.78737,39240,32
03, 5639,-122.400674,37.790298,39900,-47
03, 5639,-122.408677,37.789266,40200,-137
03, 5639,-122.433151,37.786158,41040,-315
03, 5639,-122.44688,37.78737,41640,-242
03, 5637,-122.400674,37.790298,41100,-45
03, 5637,-122.408677,37.789266,41400,38
03, 5637,-122.420198,37.787797,41760,-8
03, 5637,-122.433151,37.786158,42240,-87
03, 5637,-122.44688,37.78737,42840,-42
03, 5553,-122.400674,37.790298,42300,55
03, 5553,-122.408677,37.789266,42600,-20
03, 5553,-122.420198,37.787797,42960,-20
03, 5553,-122.433151,37.786158,86640,-95
03, 5553,-122.44688,37.78737,87240,-40
03, 5640,-122.400674,37.790298,86700,-32
03, 5640,-122.408677,37.789266,87000,-29
03, 5639,-122.400674,37.790298,87900,105
03, 5639,-122.408677,37.789266,88200,103
03, 5639,-122.420198,37.787797,88560,217
03, 5640,-122.433151,37.786158,89040,-1196
03, 5639,-122.44688,37.78737,89640,324
03, 5637,-122.400674,37.790298,89100,45
03, 5637,-122.408677,37.789266,89400,92
03, 5637,-122.420198,37.787797,89760,51
03, 5637,-122.433151,37.786158,47040,45
03, 5637,-122.44688,37.78737,47640,178
03, 5553,-122.400674,37.790298,47100,-39
03, 5553,-122.408677,37.789266,47400,-32
03, 5553,-122.420198,37.787797,47760,207
03, 5553,-122.433151,37.786158,48240,185
03, 5553,-122.44688,37.78737,48840,281
03, 6406,-122.420198,37.787797,48960,574
03, 5640,-122.400674,37.790298,49500,-1262
03, 5640,-122.408677,37.789266,49800,-1260
03, 5640,-122.420198,37.787797,50160,-1089
03, 5640,-122.433151,37.786158,50640,-1050
03, 5640,-122.44688,37.78737,51240,-947
03, 5637,-122.400674,37.790298,50700,75
03, 5637,-122.408677,37.789266,51060,-60
03, 5637,-122.420198,37.787797,51480,-52
03, 5637,-122.433151,37.786158,51960,-101
03, 5637,-122.44688,37.78737,52560,54
03, 5553,-122.400674,37.790298,51900,175
03, 5553,-122.408677,37.789266,52260,106
03, 5553,-122.420198,37.787797,52680,231
03, 5553,-122.433151,37.786158,53160,337
03, 5553,-122.44688,37.78737,53760,385
03, 5640,-122.433151,37.786158,54360,-182
03, 5640,-122.44688,37.78737,54960,-112
03, 5639,-122.400674,37.790298,54300,245
03, 5639,-122.408677,37.789266,54660,179
03, 5639,-122.420198,37.787797,55080,194
03, 5639,-122.433151,37.786158,55560,63
03, 5639,-122.44688,37.78737,56160,210
03, 5637,-122.400674,37.790298,55440,15
03, 5637,-122.408677,37.789266,55800,-17
03, 5637,-122.420198,37.787797,56220,-82
03, 5637,-122.433151,37.786158,56700,-75
03, 5637,-122.44688,37.78737,57300,30
03, 5636,-122.400674,37.790298,57240,-80
03, 5636,-122.408677,37.789266,57600,-144
03, 5636,-122.420198,37.787797,58020,-140
03, 5636,-122.433151,37.786158,58500,-169
03, 5636,-122.44688,37.78737,59100,-149
03, 5553,-122.400674,37.790298,56400,26
03, 5553,-122.408677,37.789266,56760,-63
03, 5553,-122.420198,37.787797,57180,-143
03, 5553,-122.433151,37.786158,57660,-219
03, 5553,-122.44688,37.78737,58260,-56
03, 5640,-122.400674,37.790298,57960,-2
03, 5640,-122.408677,37.789266,58320,-106
03, 5640,-122.420198,37.787797,58740,-88
03, 5640,-122.433151,37.786158,59220,-92
03, 5640,-122.44688,37.78737,59820,-152
03, 5477,-122.400674,37.790298,58680,-9
03, 5477,-122.408677,37.789266,59040,-99
03, 5477,-122.420198,37.787797,59460,-138
03, 5477,-122.433151,37.786158,59940,-183
03, 5477,-122.44688,37.78737,60540,-149
03, 5639,-122.400674,37.790298,59400,29
03, 5639,-122.408677,37.789266,59760,-64
03, 5639,-122.420198,37.787797,60180,-70
03, 5639,-122.433151,37.786158,60660,-100
03, 5639,-122.44688,37.78737,61260,-70
03, 5637,-122.400674,37.790298,60120,55
03, 5637,-122.408677,37.789266,60480,-21
03, 5637,-122.420198,37.787797,60900,-171
03, 5637,-122.433151,37.786158,61380,-135
03, 5637,-122.44688,37.78737,61980,48
03, 5500,-122.400674,37.790298,60840,-114
03, 5500,-122.408677,37.789266,61200,-155
03, 5500,-122.420198,37.787797,61620,-260
03, 5500,-122.433151,37.786158,62100,-262
03, 5500,-122.44688,37.78737,62700,-98
03, 5553,-122.400674,37.790298,61560,-35
03, 5553,-122.408677,37.789266,61920,-102
03, 5553,-122.420198,37.787797,62340,-206
03, 5553,-122.433151,37.786158,62820,-35
03, 5553,-122.44688,37.78737,63420,33
03, 5636,-122.400674,37.790298,62280,12
03, 5636,-122.408677,37.789266,62640,-74
03, 5636,-122.420198,37.787797,63060,-16
03, 5636,-122.433151,37.786158,63540,-77
03, 5636,-122.44688,37.78737,64140,11
03, 5640,-122.400674,37.790298,63000,-354
03, 5640,-122.408677,37.789266,63360,-433
03, 5640,-122.420198,37.787797,63780,-372
03, 5640,-122.433151,37.786158,64260,-148
03, 5640,-122.44688,37.78737,64860,-54
03, 5477,-122.400674,37.790298,63720,260
03, 5477,-122.408677,37.789266,64080,250
03, 5477,-122.420198,37.787797,64500,130
03, 5477,-122.433151,37.786158,64980,75
03, 5477,-122.44688,37.78737,65580,208
03, 5639,-122.400674,37.790298,64440,-8
03, 5639,-122.408677,37.789266,64800,53
03, 5639,-122.420198,37.787797,65220,132
03, 5639,-122.433151,37.786158,65700,89
03, 5639,-122.44688,37.78737,66300,86
03, 5637,-122.400674,37.790298,65160,15
03, 5637,-122.408677,37.789266,65520,7
03, 5637,-122.420198,37.787797,65940,26
03, 5637,-122.433151,37.786158,66420,15
03, 5637,-122.44688,37.78737,67020,103
03, 5500,-122.400674,37.790298,65820,59
03, 5500,-122.408677,37.789266,66180,26
03, 5500,-122.420198,37.787797,66600,-111
03, 5500,-122.433151,37.786158,67080,-201
03, 5500,-122.44688,37.78737,67680,-91
03, 5553,-122.400674,37.790298,66600,-35
03, 5553,-122.408677,37.789266,66900,-34
03, 5553,-122.420198,37.787797,67320,-113
03, 5553,-122.433151,37.786158,67740,-90
03, 5553,-122.44688,37.78737,68340,-51
03, 5636,-122.400674,37.790298,67320,14
03, 5636,-122.408677,37.789266,67620,-16
03, 5636,-122.420198,37.787797,68040,-62
03, 5636,-122.433151,37.786158,68460,-75
03, 5636,-122.44688,37.78737,69060,-15
03, 5640,-122.400674,37.790298,68040,-72
03, 5640,-122.408677,37.789266,68340,-88
03, 5640,-122.420198,37.787797,68760,-182
03, 5640,-122.433151,37.786158,69180,-142
03, 5640,-122.44688,37.78737,69780,-94
03, 5477,-122.400674,37.790298,68760,80
03, 5477,-122.408677,37.789266,69060,50
03, 5477,-122.420198,37.787797,69420,85
03, 5477,-122.433151,37.786158,69840,25
03, 5477,-122.44688,37.78737,70380,144
03, 5639,-122.400674,37.790298,69540,-39
03, 5639,-122.408677,37.789266,69840,-83
03, 5639,-122.420198,37.787797,70200,-105
03, 5639,-122.433151,37.786158,70620,-129
03, 5639,-122.44688,37.78737,71160,-77
03, 5637,-122.400674,37.790298,70320,4
03, 5637,-122.408677,37.789266,70620,32
03, 5637,-122.420198,37.787797,70980,151
03, 5637,-122.433151,37.786158,71400,106
03, 5637,-122.44688,37.78737,71940,248
03, 5553,-122.400674,37.790298,71160,-5
03, 5553,-122.408677,37.789266,71400,30
03, 5553,-122.420198,37.787797,71700,57
03, 5553,-122.433151,37.786158,72060,102
03, 5553,-122.44688,37.78737,72600,178
03, 5636,-122.400674,37.790298,72120,-104
03, 5636,-122.408677,37.789266,72360,30
03, 5636,-122.420198,37.787797,72660,171
03, 5636,-122.433151,37.786158,73020,218
03, 5636,-122.44688,37.78737,73560,349
03, 5477,-122.400674,37.790298,73200,-309
03, 5477,-122.408677,37.789266,73440,28
03, 5477,-122.420198,37.787797,73740,57
03, 5477,-122.433151,37.786158,74100,43
03, 5477,-122.44688,37.78737,74640,98
03, 5637,-122.400674,37.790298,74160,222
03, 5637,-122.408677,37.789266,74400,156
03, 5637,-122.420198,37.787797,74700,236
03, 5637,-122.433151,37.786158,75060,156
03, 5637,-122.44688,37.78737,75600,226
03, 5553,-122.400674,37.790298,75300,-56
03, 5553,-122.408677,37.789266,75540,-65
03, 5553,-122.420198,37.787797,75840,-70
