route,trip,longitude,latitude,scheduled_time,d_time
14X, 6401,-122.40664,37.782725,60720,65
14X, 6401,-122.42059,37.73229,61500,-14
14X, 6401,-122.431412,37.728696,61800,-71
14X, 6401,-122.441149,37.716455,62220,-41
14X, 6401,-122.46126,37.70602,62880,-146
14X, 6296,-122.40664,37.782725,58320,235
14X, 6296,-122.42059,37.73229,59100,135
14X, 6296,-122.431412,37.728696,59400,113
14X, 6296,-122.441149,37.716455,59820,212
14X, 6296,-122.46126,37.70602,60480,148
14X, 6422,-122.40664,37.782725,58800,52
14X, 6422,-122.42059,37.73229,59580,-94
14X, 6422,-122.431412,37.728696,59880,-142
14X, 6422,-122.441149,37.716455,60300,-97
14X, 6422,-122.46126,37.70602,60960,-164
14X, 6226,-122.40664,37.782725,59280,87
14X, 6226,-122.42059,37.73229,60060,4
14X, 6226,-122.431412,37.728696,60360,-9
14X, 6226,-122.441149,37.716455,60780,65
14X, 6226,-122.46126,37.70602,61440,18
14X, 6299,-122.40664,37.782725,61200,47
14X, 6299,-122.42059,37.73229,61980,-7
14X, 6299,-122.431412,37.728696,62280,-71
14X, 6299,-122.441149,37.716455,62700,-121
14X, 6299,-122.46126,37.70602,63360,-169
14X, 6210,-122.40664,37.782725,62640,475
14X, 6210,-122.42059,37.73229,63480,383
14X, 6210,-122.431412,37.728696,63780,358
14X, 6210,-122.441149,37.716455,64200,383
14X, 6210,-122.46126,37.70602,64800,396
14X, 6296,-122.394001,37.79266,62520,108
14X, 6296,-122.40664,37.782725,63120,745
14X, 6296,-122.42059,37.73229,63960,668
14X, 6296,-122.431412,37.728696,64260,576
14X, 6296,-122.441149,37.716455,64680,752
14X, 6296,-122.46126,37.70602,65280,787
14X, 6422,-122.394001,37.79266,63000,-22
14X, 6422,-122.40664,37.782725,63600,651
14X, 6422,-122.42059,37.73229,64440,457
14X, 6422,-122.431412,37.728696,64740,388
14X, 6422,-122.441149,37.716455,65160,427
14X, 6226,-122.394001,37.79266,63480,-23
14X, 6226,-122.40664,37.782725,64080,710
14X, 6226,-122.42059,37.73229,64920,658
