route,trip,longitude,latitude,scheduled_time,d_time
30X, 8317,-122.40166,37.79606,57060,-110
30X, 8317,-122.424871,37.802333,57480,-146
30X, 8317,-122.436176,37.800907,57720,-116
30X, 8317,-122.44258,37.80378,58080,-66
30X, 8017,-122.40166,37.79606,57660,5
30X, 8017,-122.424871,37.802333,58140,-2
30X, 8017,-122.436176,37.800907,58380,97
30X, 8017,-122.44258,37.80378,58740,96
30X, 8340,-122.40166,37.79606,58320,31
30X, 8340,-122.424871,37.802333,58800,95
30X, 8340,-122.436176,37.800907,59100,64
30X, 8340,-122.44258,37.80378,59460,88
30X, 8026,-122.40166,37.79606,58920,36
30X, 8026,-122.424871,37.802333,59400,19
30X, 8026,-122.436176,37.800907,59700,75
30X, 8026,-122.44258,37.80378,60060,239
30X, 8339,-122.40166,37.79606,59520,-120
30X, 8339,-122.424871,37.802333,60000,-144
30X, 8339,-122.436176,37.800907,60300,-180
30X, 8339,-122.44258,37.80378,60660,-136
30X, 8317,-122.392534,37.791401,60000,32
30X, 8317,-122.40166,37.79606,60720,-232
30X, 8317,-122.424871,37.802333,61200,-257
30X, 8317,-122.436176,37.800907,61500,-228
30X, 8317,-122.44258,37.80378,61860,-241
30X, 8017,-122.392534,37.791401,60900,26
30X, 8017,-122.40166,37.79606,61680,-224
30X, 8017,-122.424871,37.802333,62220,-98
30X, 8017,-122.436176,37.800907,62520,-77
30X, 8017,-122.44258,37.80378,62880,56
30X, 8340,-122.392534,37.791401,61320,15
30X, 8340,-122.40166,37.79606,62100,-245
30X, 8340,-122.424871,37.802333,62760,-305
30X, 8340,-122.436176,37.800907,63060,-236
30X, 8340,-122.44258,37.80378,63420,-169
30X, 8308,-122.392534,37.791401,61740,38
30X, 8308,-122.40166,37.79606,62520,-154
30X, 8308,-122.424871,37.802333,63180,-148
30X, 8308,-122.436176,37.800907,63480,-62
30X, 8308,-122.44258,37.80378,63900,2
30X, 8026,-122.392534,37.791401,62160,40
30X, 8026,-122.40166,37.79606,62940,-120
30X, 8026,-122.424871,37.802333,63600,65
30X, 8026,-122.436176,37.800907,63900,122
30X, 8026,-122.44258,37.80378,64320,238
30X, 8339,-122.392534,37.791401,62580,11
30X, 8339,-122.40166,37.79606,63360,90
30X, 8339,-122.424871,37.802333,64020,258
30X, 8339,-122.436176,37.800907,64320,316
30X, 8339,-122.44258,37.80378,64740,337
30X, 8008,-122.392534,37.791401,63000,2
30X, 8008,-122.40166,37.79606,63780,-86
30X, 8008,-122.424871,37.802333,64440,14
30X, 8008,-122.436176,37.800907,64740,123
30X, 8008,-122.44258,37.80378,65160,156
30X, 8326,-122.392534,37.791401,63420,19
30X, 8326,-122.40166,37.79606,64200,-179
30X, 8326,-122.424871,37.802333,64860,-147
30X, 8326,-122.436176,37.800907,65160,-127
30X, 8326,-122.44258,37.80378,65580,-110
30X, 8317,-122.392534,37.791401,63840,-26
30X, 8317,-122.40166,37.79606,64620,-266
30X, 8317,-122.424871,37.802333,65280,-183
30X, 8317,-122.436176,37.800907,65580,-193
30X, 8317,-122.44258,37.80378,66000,-209
30X, 8017,-122.392534,37.791401,64800,-7
30X, 8017,-122.40166,37.79606,65580,-167
30X, 8017,-122.424871,37.802333,66240,7
30X, 8017,-122.436176,37.800907,66540,68
30X, 8340,-122.392534,37.791401,65280,25
30X, 8340,-122.40166,37.79606,66060,-210
30X, 8340,-122.424871,37.802333,66720,71
30X, 8340,-122.436176,37.800907,67020,124
30X, 8340,-122.44258,37.80378,67440,159
30X, 8308,-122.392534,37.791401,65820,25
30X, 8308,-122.40166,37.79606,66600,-193
30X, 8308,-122.424871,37.802333,67260,-219
30X, 8308,-122.436176,37.800907,67560,-228
30X, 8308,-122.44258,37.80378,67980,-220
30X, 8345,-122.392408,37.791303,23520,485
30X, 8345,-122.4043,37.79607,22920,238
30X, 8345,-122.424894,37.802199,22500,265
30X, 8345,-122.436371,37.800738,22200,267
30X, 8035,-122.392408,37.791303,24480,-139
30X, 8035,-122.4043,37.79607,23820,-15
30X, 8035,-122.424894,37.802199,23400,24
30X, 8035,-122.436371,37.800738,23100,67
30X, 8337,-122.392408,37.791303,25380,-76
30X, 8337,-122.4043,37.79607,24720,78
30X, 8205,-122.392408,37.791303,26100,-17
30X, 8205,-122.4043,37.79607,25440,32
30X, 8205,-122.424894,37.802199,25020,118
30X, 8205,-122.436371,37.800738,24720,67
30X, 8205,-122.443422,37.803647,24420,-78
30X, 8228,-122.392408,37.791303,26520,115
30X, 8228,-122.4043,37.79607,25860,178
30X, 8228,-122.424894,37.802199,25440,215
30X, 8228,-122.436371,37.800738,25140,137
30X, 8026,-122.392408,37.791303,26880,-80
30X, 8026,-122.4043,37.79607,26220,-17
30X, 8026,-122.424894,37.802199,25800,44
30X, 8026,-122.436371,37.800738,25500,73
30X, 8345,-122.392408,37.791303,27180,-129
30X, 8345,-122.4043,37.79607,26520,-24
30X, 8345,-122.424894,37.802199,26100,132
30X, 8345,-122.436371,37.800738,25800,127
30X, 8345,-122.443422,37.803647,25500,12
30X, 8339,-122.392408,37.791303,27480,113
30X, 8339,-122.4043,37.79607,26820,99
30X, 8339,-122.424894,37.802199,26400,75
30X, 8339,-122.436371,37.800738,26100,80
30X, 8015,-122.392408,37.791303,27780,130
30X, 8015,-122.4043,37.79607,27120,89
30X, 8015,-122.424894,37.802199,26700,100
30X, 8015,-122.436371,37.800738,26400,67
30X, 8035,-122.392408,37.791303,28080,103
30X, 8035,-122.4043,37.79607,27420,58
30X, 8035,-122.424894,37.802199,27000,91
30X, 8035,-122.436371,37.800738,26700,117
30X, 8035,-122.443422,37.803647,26400,-24
30X, 8040,-122.392408,37.791303,28500,46
30X, 8040,-122.4043,37.79607,27780,79
30X, 8040,-122.424894,37.802199,27360,89
30X, 8040,-122.436371,37.800738,27060,21
30X, 8040,-122.443422,37.803647,26700,-6
30X, 8028,-122.392408,37.791303,28740,-112
30X, 8028,-122.4043,37.79607,28020,6
30X, 8028,-122.424894,37.802199,27600,-35
30X, 8028,-122.436371,37.800738,27300,6
30X, 8028,-122.443422,37.803647,26940,6
