route,trip,longitude,latitude,scheduled_time,d_time
83X, 8212,-122.395135,37.777109,57780,-98
83X, 8212,-122.395135,37.777109,59100,22
83X, 8212,-122.414597,37.778498,58500,121
83X, 8212,-122.416305,37.777375,58440,80
83X, 8212,-122.395135,37.777109,61560,-98
83X, 8212,-122.414597,37.778498,60960,-3
83X, 8212,-122.416305,37.777375,60900,-54
83X, 8022,-122.395135,37.777109,62520,118
83X, 8022,-122.414597,37.778498,61920,94
83X, 8022,-122.416305,37.777375,61860,-18
83X, 8212,-122.395135,37.777109,64080,113
83X, 8212,-122.414597,37.778498,63480,111
83X, 8212,-122.416305,37.777375,63420,50
83X, 8022,-122.395135,37.777109,65160,184
83X, 8022,-122.414597,37.778498,64560,241
83X, 8022,-122.416305,37.777375,64500,189
83X, 8212,-122.395135,37.777109,66120,136
83X, 8212,-122.414597,37.778498,65520,123
83X, 8212,-122.416305,37.777375,65460,81
83X, 8022,-122.395135,37.777109,67680,-104
83X, 8022,-122.414597,37.778498,67080,41
83X, 8022,-122.416305,37.777375,67020,19
83X, 8022,-122.395135,37.777109,69720,-139
83X, 8022,-122.414597,37.778498,69120,2
83X, 8022,-122.416305,37.777375,69060,-26
83X, 8022,-122.395135,37.777109,71280,-115
83X, 8022,-122.414597,37.778498,70680,-16
83X, 8022,-122.416305,37.777375,70620,-51
83X, 8022,-122.395135,37.777109,72600,-71
83X, 8022,-122.414597,37.778498,72060,-26
83X, 8022,-122.416305,37.777375,72000,-20
83X, 8341,-122.395135,37.777109,26820,115
83X, 8341,-122.414597,37.778498,26280,173
83X, 8341,-122.416305,37.777375,26220,109
83X, 8341,-122.395135,37.777109,29280,85
83X, 8341,-122.414597,37.778498,28740,209
83X, 8341,-122.416305,37.777375,28680,64
83X, 8341,-122.395135,37.777109,34080,412
83X, 8341,-122.414597,37.778498,33540,367
83X, 8341,-122.416305,37.777375,33480,317
83X, 8045,-122.395135,37.777109,27840,-127
83X, 8045,-122.414597,37.778498,27300,-55
83X, 8045,-122.416305,37.777375,27240,-67
83X, 8045,-122.395135,37.777109,30000,-91
83X, 8045,-122.414597,37.778498,29460,-62
83X, 8045,-122.416305,37.777375,29400,-100
83X, 8341,-122.395135,37.777109,32880,175
83X, 8341,-122.414597,37.778498,32340,283
83X, 8341,-122.416305,37.777375,32280,177
83X, 8045,-122.395135,37.777109,35100,-68
83X, 8045,-122.414597,37.778498,34560,-74
83X, 8045,-122.416305,37.777375,34500,-127
83X, 8341,-122.416305,37.777375,26220,116
83X, 8045,-122.416305,37.777375,27240,-72
83X, 8341,-122.395135,37.777109,28080,63
83X, 8341,-122.416305,37.777375,28680,-2
83X, 8045,-122.395135,37.777109,28800,-7
83X, 8045,-122.416305,37.777375,29400,-113
83X, 8341,-122.395135,37.777109,29280,175
83X, 8341,-122.416305,37.777375,29880,132
83X, 8045,-122.395135,37.777109,30300,38
83X, 8045,-122.416305,37.777375,30900,-51
83X, 8341,-122.395135,37.777109,31680,148
83X, 8341,-122.416305,37.777375,32280,117
83X, 8045,-122.395135,37.777109,32400,-12
83X, 8045,-122.416305,37.777375,33000,-106
83X, 8341,-122.395135,37.777109,32880,299
83X, 8341,-122.416305,37.777375,33480,295
83X, 8045,-122.395135,37.777109,33900,23
83X, 8045,-122.416305,37.777375,34500,-108
83X, 8341,-122.395135,37.777109,35400,47
83X, 8341,-122.416305,37.777375,35940,83
83X, 8045,-122.395135,37.777109,36480,-5
83X, 8045,-122.416305,37.777375,37020,-54
83X, 8036,-122.395135,37.777109,38820,80
83X, 8036,-122.416305,37.777375,39360,-4
83X, 8212,-122.395135,37.777109,57900,-10
83X, 8212,-122.416305,37.777375,58440,8
83X, 8212,-122.395135,37.777109,60300,22
83X, 8212,-122.416305,37.777375,60900,-95
83X, 8212,-122.395135,37.777109,62820,22
83X, 8212,-122.416305,37.777375,63420,72
83X, 8212,-122.395135,37.777109,64860,-36
83X, 8212,-122.416305,37.777375,65460,78
83X, 8022,-122.395135,37.777109,66420,-90
83X, 8022,-122.416305,37.777375,67020,-81
83X, 8022,-122.395135,37.777109,70080,-26
83X, 8022,-122.416305,37.777375,70620,-94
83X, 8022,-122.395135,37.777109,71460,-20
83X, 8022,-122.416305,37.777375,72000,-110
83X, 8022,-122.395135,37.777109,63900,-110
83X, 8022,-122.416305,37.777375,64500,139
83X, 8022,-122.395135,37.777109,68460,-37
83X, 8022,-122.416305,37.777375,69060,-111
83X, 8045,-122.395135,37.777109,31500,-20
83X, 8045,-122.414597,37.778498,30960,7
83X, 8045,-122.416305,37.777375,30900,-44
83X, 8045,-122.395135,37.777109,33600,-127
83X, 8045,-122.414597,37.778498,33060,-73
83X, 8045,-122.416305,37.777375,33000,-147
83X, 8341,-122.395135,37.777109,30480,225
83X, 8341,-122.414597,37.778498,29940,279
83X, 8341,-122.416305,37.777375,29880,205
83X, 8212,-122.395135,37.777109,67500,34
83X, 8212,-122.416305,37.777375,68100,-57
83X, 8212,-122.395135,37.777109,68760,-102
83X, 8212,-122.414597,37.778498,68160,41
83X, 8212,-122.416305,37.777375,68100,22
