route,trip,longitude,latitude,scheduled_time,d_time
08X, 6215,-122.402614,37.712235,46381,-51
08X, 6215,-122.404362,37.777148,45781,-332
08X, 6215,-122.4047,37.73011,46081,-158
08X, 6215,-122.40714,37.789953,45061,-110
08X, 6215,-122.407211,37.807182,44401,36
08X, 6215,-122.410436,37.800384,44761,-118
08X, 6215,-122.420354,37.708484,3601,43149
08X, 6215,-122.440874,37.716473,3841,-35
08X, 6233,-122.402614,37.712235,45481,138
08X, 6233,-122.404362,37.777148,44881,-61
08X, 6233,-122.4047,37.73011,45181,47
08X, 6233,-122.40714,37.789953,44161,117
08X, 6233,-122.407211,37.807182,43501,93
08X, 6233,-122.410436,37.800384,43861,93
08X, 6233,-122.420354,37.708484,45901,143
08X, 6233,-122.440874,37.716473,46141,153
08X, 6233,-122.45356,37.72376,46441,139
08X, 6220,-122.402614,37.712235,44701,32
08X, 6220,-122.404362,37.777148,44041,-103
08X, 6220,-122.4047,37.73011,44341,-50
08X, 6220,-122.40714,37.789953,43321,-31
08X, 6242,-122.407211,37.807182,85800,21
08X, 6242,-122.410436,37.800384,86160,-6
08X, 6220,-122.420354,37.708484,45121,101
08X, 6220,-122.440874,37.716473,45361,143
08X, 6220,-122.45356,37.72376,45661,176
08X, 6294,-122.402614,37.712235,43741,40
08X, 6232,-122.404362,37.777148,86280,-154
08X, 6294,-122.4047,37.73011,43381,46
08X, 6232,-122.40714,37.789953,85560,10
08X, 6232,-122.407211,37.807182,84840,74
08X, 6232,-122.410436,37.800384,85200,15
08X, 6294,-122.420354,37.708484,44161,45
08X, 6294,-122.440874,37.716473,44401,40
08X, 6294,-122.45356,37.72376,44761,6
08X, 6257,-122.404362,37.777148,85380,401
08X, 6257,-122.4047,37.73011,85740,435
08X, 6257,-122.40714,37.789953,84660,283
08X, 6257,-122.407211,37.807182,83940,109
08X, 6257,-122.410436,37.800384,84300,165
08X, 6249,-122.420354,37.708484,43321,52
08X, 6249,-122.440874,37.716473,43561,81
08X, 6249,-122.45356,37.72376,43921,2
08X, 6276,-122.402614,37.712235,85200,-1884
08X, 6218,-122.420354,37.708484,85620,-42287
08X, 6276,-122.440874,37.716473,85860,-1846
08X, 6276,-122.45356,37.72376,86220,-1827
08X, 6290,-122.402614,37.712235,84360,-19
08X, 6290,-122.404362,37.777148,83640,-99
08X, 6290,-122.4047,37.73011,84000,-86
08X, 6290,-122.40714,37.789953,82920,8
08X, 6290,-122.407211,37.807182,82140,51
08X, 6290,-122.410436,37.800384,82560,16
08X, 6290,-122.420354,37.708484,84780,21
08X, 6290,-122.440874,37.716473,85020,141
08X, 6290,-122.45356,37.72376,85380,50
08X, 6279,-122.402614,37.712235,82440,-1722
08X, 6279,-122.4047,37.73011,82080,-1833
08X, 6279,-122.420354,37.708484,82860,-1533
08X, 6279,-122.440874,37.716473,83100,-1479
08X, 6279,-122.45356,37.72376,83460,-1503
08X, 6245,-122.402614,37.712235,81600,99
08X, 6245,-122.404362,37.777148,80880,-60
08X, 6245,-122.4047,37.73011,81240,8
08X, 6245,-122.40714,37.789953,80160,6
08X, 6245,-122.407211,37.807182,79320,117
08X, 6245,-122.410436,37.800384,79740,27
08X, 6245,-122.420354,37.708484,82020,205
08X, 6245,-122.440874,37.716473,82260,329
08X, 6245,-122.45356,37.72376,82620,351
08X, 6242,-122.402614,37.712235,79920,-52
08X, 6242,-122.404362,37.777148,79140,-232
08X, 6242,-122.4047,37.73011,79500,-136
08X, 6242,-122.40714,37.789953,78360,-173
08X, 6242,-122.407211,37.807182,77520,-70
08X, 6242,-122.410436,37.800384,77940,-146
08X, 6242,-122.420354,37.708484,80340,83
08X, 6242,-122.440874,37.716473,80640,142
08X, 6242,-122.45356,37.72376,81000,51
08X, 6232,-122.402614,37.712235,79020,-161
08X, 6232,-122.404362,37.777148,78240,-287
08X, 6232,-122.4047,37.73011,78600,-237
08X, 6232,-122.40714,37.789953,77460,-166
08X, 6232,-122.407211,37.807182,76620,64
08X, 6232,-122.410436,37.800384,77040,-68
08X, 6232,-122.420354,37.708484,79440,-16
08X, 6232,-122.440874,37.716473,79740,17
08X, 6232,-122.45356,37.72376,80100,-46
08X, 6257,-122.402614,37.712235,78180,-325
08X, 6257,-122.404362,37.777148,77400,-333
08X, 6257,-122.4047,37.73011,77760,-354
08X, 6257,-122.40714,37.789953,76620,-171
08X, 6257,-122.407211,37.807182,75780,-45
08X, 6257,-122.410436,37.800384,76200,-105
08X, 6257,-122.420354,37.708484,78660,-292
08X, 6257,-122.440874,37.716473,78960,-213
08X, 6257,-122.45356,37.72376,79320,-259
08X, 6276,-122.402614,37.712235,77340,-1511
08X, 6276,-122.404362,37.777148,76560,-1540
08X, 6276,-122.4047,37.73011,76920,-1498
08X, 6276,-122.40714,37.789953,75780,-808
08X, 6276,-122.407211,37.807182,74940,32
08X, 6276,-122.410436,37.800384,75360,-388
08X, 6276,-122.420354,37.708484,77820,-1469
08X, 6276,-122.440874,37.716473,78120,-1466
