route,trip,longitude,latitude,scheduled_time,d_time
F, 1055,-122.393874,37.794105,59580,89
F, 1055,-122.399069,37.79111,59880,77
F, 1055,-122.405744,37.785857,60180,47
F, 1055,-122.41081,37.807841,58860,-124
F, 1055,-122.412441,37.780568,60480,136
F, 1055,-122.417366,37.807248,58620,-194
F, 1055,-122.419183,37.775243,60780,167
F, 1055,-122.428628,37.767829,61200,120
F, 1055,-122.434866,37.76252,61500,56
F, 1072,-122.393874,37.794105,59940,-523
F, 1072,-122.399069,37.79111,60240,-532
F, 1072,-122.405744,37.785857,60540,-576
F, 1072,-122.41081,37.807841,59220,-365
F, 1072,-122.412441,37.780568,60840,-583
F, 1072,-122.417366,37.807248,58980,-125
F, 1072,-122.419183,37.775243,61140,-646
F, 1072,-122.428628,37.767829,61560,-684
F, 1072,-122.434866,37.76252,61860,-684
F, 1060,-122.393874,37.794105,60300,-122
F, 1060,-122.399069,37.79111,60600,-118
F, 1060,-122.405744,37.785857,60900,-106
F, 1060,-122.41081,37.807841,59580,-80
F, 1060,-122.412441,37.780568,61200,-2
F, 1060,-122.417366,37.807248,59340,13
F, 1060,-122.419183,37.775243,61500,68
F, 1060,-122.428628,37.767829,61920,51
F, 1060,-122.434866,37.76252,62220,14
F, 1053,-122.393874,37.794105,60660,3266
F, 1053,-122.399069,37.79111,60960,3236
F, 1053,-122.405744,37.785857,61260,3386
F, 1053,-122.41081,37.807841,59940,3104
F, 1053,-122.412441,37.780568,61560,3434
F, 1053,-122.417366,37.807248,59700,3078
F, 1053,-122.419183,37.775243,61860,3488
F, 1053,-122.428628,37.767829,62280,3656
F, 1053,-122.434866,37.76252,62580,3645
F, 1895,-122.393874,37.794105,61020,633
F, 1895,-122.399069,37.79111,61320,517
F, 1895,-122.405744,37.785857,61620,542
F, 1895,-122.41081,37.807841,60300,1353
F, 1895,-122.412441,37.780568,61920,610
F, 1895,-122.417366,37.807248,60060,1593
F, 1895,-122.419183,37.775243,62220,607
F, 1895,-122.428628,37.767829,62640,674
F, 1895,-122.434866,37.76252,62940,692
F, 1074,-122.393874,37.794105,61380,355
F, 1074,-122.399069,37.79111,61680,274
F, 1074,-122.405744,37.785857,61980,363
F, 1074,-122.41081,37.807841,60660,210
F, 1074,-122.412441,37.780568,62280,438
F, 1074,-122.417366,37.807248,60420,-8
F, 1074,-122.419183,37.775243,62580,622
F, 1074,-122.428628,37.767829,63000,769
F, 1074,-122.434866,37.76252,63300,765
F, 1080,-122.393874,37.794105,61740,2425
F, 1080,-122.399069,37.79111,62040,2318
F, 1080,-122.405744,37.785857,62340,2459
F, 1080,-122.41081,37.807841,61020,2141
F, 1080,-122.412441,37.780568,62640,2479
F, 1080,-122.417366,37.807248,60780,2110
F, 1080,-122.419183,37.775243,62940,2496
