PUBLIC_ROUTE_NAME,NEXTBUS_VEHICLE_ASSIGNMENT,TRIP_ID,BLOCK_NAME,IS_TWO_CAR,CAR_NUMBER,STOP_ID,LONGITUDE,LATITUDE,NEXTBUS_ARRIVAL_TIME,SCHEDULED_ARRIVAL_TIME,dTIME
38L, 6289,5260716,3828,N,0,5684,-122.40248,37.78849,10/1/2012 9:00:35.000000 PM,10/1/2012 9:01:00.045000 PM,-25
38L, 6289,5260716,3828,N,0,4757,-122.408391,37.787401,10/1/2012 9:04:19.000000 PM,10/1/2012 9:05:00.092000 PM,-41
38L, 6289,5260716,3828,N,0,4768,-122.420635,37.785843,10/1/2012 9:09:33.000000 PM,10/1/2012 9:09:00.099000 PM,33
38L, 6289,5260716,3828,N,0,4295,-122.43305,37.784391,10/1/2012 9:13:33.000000 PM,10/1/2012 9:14:00.069000 PM,-27
38L, 6289,5260716,3828,N,0,4758,-122.446805,37.782509,10/1/2012 9:19:04.000000 PM,10/1/2012 9:19:00.084000 PM,4
38L, 6289,5260716,3828,N,0,4755,-122.472423,37.780687,10/1/2012 9:28:15.000000 PM,10/1/2012 9:28:00.053000 PM,15
38L, 6289,5260716,3828,N,0,4278,-122.493445,37.779798,10/1/2012 9:35:37.000000 PM,10/1/2012 9:35:00.061000 PM,37
38L, 6289,5260716,3828,N,0,3608,-122.509411,37.779023,10/1/2012 9:41:55.000000 PM,10/1/2012 9:40:00.077000 PM,115
38L, 6225,5260717,3838,N,0,5684,-122.40248,37.78849,10/1/2012 8:50:26.000000 PM,10/1/2012 8:51:00.581000 PM,-34
38L, 6225,5260717,3838,N,0,4757,-122.408391,37.787401,10/1/2012 8:54:33.000000 PM,10/1/2012 8:55:00.647000 PM,-27
38L, 6225,5260717,3838,N,0,4768,-122.420635,37.785843,10/1/2012 8:58:34.000000 PM,10/1/2012 8:59:00.616000 PM,-26
38L, 6225,5260717,3838,N,0,4295,-122.43305,37.784391,10/1/2012 9:03:42.000000 PM,10/1/2012 9:04:00.591000 PM,-18
38L, 6225,5260717,3838,N,0,4758,-122.446805,37.782509,10/1/2012 9:08:49.000000 PM,10/1/2012 9:09:00.637000 PM,-11
38L, 6225,5260717,3838,N,0,4755,-122.472423,37.780687,10/1/2012 9:16:36.000000 PM,10/1/2012 9:18:00.608000 PM,-84
38L, 6225,5260717,3838,N,0,4278,-122.493445,37.779798,10/1/2012 9:23:32.000000 PM,10/1/2012 9:25:00.573000 PM,-88
38L, 6225,5260717,3838,N,0,3608,-122.509411,37.779023,10/1/2012 9:29:31.000000 PM,10/1/2012 9:30:00.626000 PM,-29
38L, 6286,5260718,3831,N,0,5684,-122.40248,37.78849,10/1/2012 8:40:10.000000 PM,10/1/2012 8:41:00.051000 PM,-50
38L, 6286,5260718,3831,N,0,4757,-122.408391,37.787401,10/1/2012 8:43:45.000000 PM,10/1/2012 8:45:00.099000 PM,-75
38L, 6286,5260718,3831,N,0,4768,-122.420635,37.785843,10/1/2012 8:48:40.000000 PM,10/1/2012 8:49:00.091000 PM,-20
38L, 6286,5260718,3831,N,0,4295,-122.43305,37.784391,10/1/2012 8:53:06.000000 PM,10/1/2012 8:54:00.059000 PM,-54
38L, 6286,5260718,3831,N,0,4758,-122.446805,37.782509,10/1/2012 8:57:50.000000 PM,10/1/2012 8:59:00.115000 PM,-70
38L, 6286,5260718,3831,N,0,4755,-122.472423,37.780687,10/1/2012 9:06:26.000000 PM,10/1/2012 9:08:00.075000 PM,-94
38L, 6286,5260718,3831,N,0,4278,-122.493445,37.779798,10/1/2012 9:13:05.000000 PM,10/1/2012 9:15:00.107000 PM,-115
38L, 6286,5260718,3831,N,0,3608,-122.509411,37.779023,10/1/2012 9:17:48.000000 PM,10/1/2012 9:20:00.067000 PM,-132
38L, 6257,5260719,3824,N,0,5684,-122.40248,37.78849,10/1/2012 8:29:44.000000 PM,10/1/2012 8:31:00.379000 PM,-76
38L, 6257,5260719,3824,N,0,4757,-122.408391,37.787401,10/1/2012 8:33:40.000000 PM,10/1/2012 8:35:00.363000 PM,-80
38L, 6257,5260719,3824,N,0,4768,-122.420635,37.785843,10/1/2012 8:38:18.000000 PM,10/1/2012 8:39:00.347000 PM,-42
38L, 6257,5260719,3824,N,0,4295,-122.43305,37.784391,10/1/2012 8:42:06.000000 PM,10/1/2012 8:44:00.310000 PM,-114
38L, 6257,5260719,3824,N,0,4758,-122.446805,37.782509,10/1/2012 8:48:38.000000 PM,10/1/2012 8:49:00.355000 PM,-22
38L, 6257,5260719,3824,N,0,4755,-122.472423,37.780687,10/1/2012 8:57:32.000000 PM,10/1/2012 8:58:00.318000 PM,-28
38L, 6257,5260719,3824,N,0,4278,-122.493445,37.779798,10/1/2012 9:04:43.000000 PM,10/1/2012 9:05:00.371000 PM,-17
38L, 6257,5260719,3824,N,0,3608,-122.509411,37.779023,10/1/2012 9:10:58.000000 PM,10/1/2012 9:10:00.328000 PM,58
38L, 6418,5260720,3833,N,0,5684,-122.40248,37.78849,10/1/2012 8:20:25.000000 PM,10/1/2012 8:21:00.590000 PM,-35
38L, 6418,5260720,3833,N,0,4757,-122.408391,37.787401,10/1/2012 8:23:01.000000 PM,10/1/2012 8:25:00.567000 PM,-119
38L, 6418,5260720,3833,N,0,4768,-122.420635,37.785843,10/1/2012 8:27:25.000000 PM,10/1/2012 8:29:00.575000 PM,-95
38L, 6418,5260720,3833,N,0,4295,-122.43305,37.784391,10/1/2012 8:33:02.000000 PM,10/1/2012 8:34:00.548000 PM,-58
